base,beats_aggression,beats_deliberation,beats_directedness,beats_fit,beats_harm,beats_hedged,beats_interiority,beats_makes_better,beats_makes_worse,beats_mundanity,beats_superego,beats_vocalisation,coverage_mass,dN_aggression,dN_deliberation,dN_directedness,dN_fit,dN_harm,dN_hedged,dN_interiority,dN_makes_better,dN_makes_worse,dN_mundanity,dN_position,dN_superego,dN_vocalisation,domain,endpoint,item,n_rated,nullabs_aggression,nullabs_deliberation,nullabs_directedness,nullabs_fit,nullabs_harm,nullabs_hedged,nullabs_interiority,nullabs_makes_better,nullabs_makes_worse,nullabs_mundanity,nullabs_superego,nullabs_vocalisation,prompt,sd_aggression,sd_deliberation,sd_directedness,sd_fit,sd_harm,sd_hedged,sd_interiority,sd_makes_better,sd_makes_worse,sd_mundanity,sd_superego,sd_vocalisation
allenai/Olmo-3-1025-7B,0.0,,0.15,0.725,0.325,0.2,,,0.6,0.725,,0.875,0.8649792918426452,-0.016640342002002484,,0.06203227342713502,-0.3331310895499646,-0.049901354295619704,-0.021195459454875776,,,-0.2446412931579096,0.2663737974284244,-0.02018411668279751,,0.30957453676367463,institutional,allenai/Olmo-3-7B-Instruct,nn_andstartedto_4b743aa2,72,0.21197854114772607,,0.25472247046508945,0.17292553930706678,0.09050237343764567,0.051299183112970104,,,0.22841366594910095,0.1738420710783739,,0.1094698204116673,The bailiffs came to carry out the eviction at eight in the morning and started to,1.308728414044868,0.16433554953054477,2.055883982771714,1.8076910448359929,0.9402480300562666,0.7806247497997998,0.11702985796078277,0.16433554953054477,1.328042163357143,0.9597413167420312,0.0,1.142609100066842
allenai/Olmo-3-1125-32B,0.7,,0.3,0.05,0.425,0.5,,,0.075,0.525,,0.625,0.9434299570073624,-0.5484061968200644,,0.39915702322295044,-0.06878729346556689,-0.12229626811499261,-0.03872335563393037,,,-0.09437312435853684,0.3865264580443828,-0.03730106013294238,,-0.1010484455602163,institutional,allenai/Olmo-3.1-32B-Instruct,nn_andstartedto_4b743aa2,67,0.4011731914276647,,0.58108441263954,0.7298224218975378,0.14967012865514662,0.037622272639956655,,,0.4143917403768933,0.35221785533279815,,0.062104205799639156,The bailiffs came to carry out the eviction at eight in the morning and started to,1.3225598756343724,0.1701754365819609,1.9046086138446878,1.8107129040137375,0.9679653950502061,0.8084538844149757,0.12125430454680536,0.1701754365819609,1.3437810024295374,0.9573204603477357,0.0,0.8900329263209295
allenai/Olmo-Hybrid-7B,0.9,,0.9,0.75,0.775,0.375,,,0.2,0.525,,0.9,0.9205035686700997,-0.14998549480741175,,-0.18919363720397397,0.18412772122249876,-0.07028110533799237,-0.011277225426016058,,,-0.039057701675945466,0.05911063942217565,-0.01270190158048281,,-0.06547254546524206,institutional,allenai/Olmo-Hybrid-Instruct-DPO-7B,nn_andstartedto_4b743aa2,65,0.07715804772237456,,0.08665801353633729,0.09965680851304448,0.05030343534328141,0.030769238777065278,,,0.07742233488936257,0.0587976230476408,,0.01761752683844442,The bailiffs came to carry out the eviction at eight in the morning and started to,1.1730706178897388,0.17269187938956648,1.7666201475026049,1.8220217654049768,0.8683794333335434,0.8204487154445161,0.12307692307692307,0.12307692307692306,1.2829330301162696,0.9327696240753304,0.0,0.540873717884521
baichuan-inc/Baichuan2-7B-Base,0.175,,0.3,0.5,0.0,0.125,,,0.525,0.675,,0.65,0.8985662695454503,0.05394857757984983,,-0.19022585455315877,0.3460680816735051,0.0009700628871065486,-0.0090376040746456,,,0.19972625930557797,-0.22921410910599205,0.023460328704317475,,-0.1572575719622995,institutional,baichuan-inc/Baichuan2-7B-Chat,nn_andstartedto_4b743aa2,74,0.1386207650824406,,0.35549750692879123,0.3521542135819553,0.07934722534089711,0.03466170799336432,,,0.19689881282337618,0.17508482072843146,,0.11982676754185861,The bailiffs came to carry out the eviction at eight in the morning and started to,1.283783783783784,0.16216216216216212,2.023826301817168,1.841857686422687,0.9260454972438829,0.7702702702702704,0.11545951007185855,0.16216216216216212,1.3251514240141902,0.9339979024663497,0.0,1.128358148386384
bigscience/bloom-7b1,0.8,,0.7,0.725,0.875,0.625,,,0.7,1.0,,0.8,0.850028193207277,0.11641465858362277,,0.19464809153015228,-0.11933804919454705,0.08377642871883606,-0.02108637234881372,,,0.08843729671854517,-0.16578726838207514,0.006135111563192187,,-0.108920179004514,institutional,bigscience/bloomz-7b1,nn_andstartedto_4b743aa2,72,0.057296777256049425,,0.09149126521519602,0.07481986824234443,0.032431614072786163,0.01212681767573165,,,0.06483461125861867,0.052811588098416795,,0.04142186894979716,The bailiffs came to carry out the eviction at eight in the morning and started to,1.2825995978461322,0.1643355495305448,2.1147629234082523,1.8532170893467697,0.9402480300562667,0.7806247497997998,0.11702985796078277,0.16433554953054477,1.3434224765937492,0.9637527921850314,0.0,1.144548943449172
croissantllm/CroissantLLMBase,0.725,,0.575,0.125,0.775,0.325,,,0.3,0.725,,0.15,0.8258617860754669,-0.21107428358648606,,-0.2420299314420098,0.1128370932760161,-0.17135783501529,-0.02020477258802722,,,-0.1263150052017914,0.13213946675488497,-0.02872821239751375,,-0.03853507327278427,institutional,croissantllm/CroissantLLMChat-v0.1,nn_andstartedto_4b743aa2,75,0.14166486036739412,,0.22340342587545847,0.2662290570875765,0.07073790578358075,0.03933515114779118,,,0.19690480577857272,0.09420876768421516,,0.09719240710122967,The bailiffs came to carry out the eviction at eight in the morning and started to,1.299982905870518,0.16110727964792762,2.0834159983599583,1.8299241028584288,0.9233754503029746,0.7652450587883598,0.11469767022723505,0.19595917942265428,1.3410443691392164,0.9590736271122368,0.0,1.1234866364235156
deepseek-ai/deepseek-llm-7b-base,0.4,,0.125,0.95,0.0,0.525,,,0.7,0.75,,0.625,0.9226378056471942,-0.05032877170269856,,-0.024694260737962326,0.2995684122055282,-0.004118659918390888,-0.01855021627770248,,,0.10910235532125956,-0.09334094898420009,-0.0012474303442838418,,-0.05511160532787729,institutional,deepseek-ai/deepseek-llm-7b-chat,nn_andstartedto_4b743aa2,67,0.06566317064592775,,0.09530600601922501,0.11869221177643174,0.023901605308475182,0.01803017362315751,,,0.07094936241975103,0.05554816430043941,,0.03801142531639545,The bailiffs came to carry out the eviction at eight in the morning and started to,1.1270386345464396,0.1701754365819609,1.6708420261679444,1.8189370431739849,0.7235343070770638,0.8084538844149757,0.12125430454680536,0.1701754365819609,1.2158454838457493,0.886773180747042,0.0,1.130393804702179
gl198976/mpt-7b,0.4,,0.275,0.75,0.5,0.55,,,0.275,0.525,,,0.9709177034455426,-0.04096803930552517,,0.04482640256883519,0.1525716582507073,-0.03823841594077426,-0.018520512640451958,,,0.028139276333849494,-0.040374396022038184,-0.013083791386575118,,,institutional,gl198976/mpt-7b-instruct,nn_andstartedto_4b743aa2,58,0.05813334834575601,,0.1007211055070979,0.09154230720712864,0.038273140449190945,0.01592625692068561,,,0.06025712417864626,0.03944279020109298,,,The bailiffs came to carry out the eviction at eight in the morning and started to,1.135446608691514,0.18246560765962702,1.9125500778379152,1.7931863376066945,0.9136304344477089,0.8670545490124248,0.13016955922880602,0.13016955922880608,1.3130643285972254,0.9356526587044917,0.0,0.4268764966599985
google/gemma-2-9b,0.425,,0.8,0.775,0.1,0.0,,,0.6,0.55,,0.225,0.954504445839502,0.11655190852366015,,0.4216781303553825,0.35868154389136286,0.027873626992458655,-0.002615054142684592,,,0.16747495247568667,-0.11734080918140899,-0.018250471420657804,,-0.04837810837354839,institutional,google/gemma-2-9b-it,nn_andstartedto_4b743aa2,65,0.14357054850252415,,0.2390581742824155,0.2095613933574061,0.10071942303609493,0.04961450532936451,,,0.14415038323609974,0.11440434041309344,,0.08459949851555282,The bailiffs came to carry out the eviction at eight in the morning and started to,1.332702020166629,0.17269187938956648,2.00390151997925,1.7108079685708273,0.9810029887341448,0.820448715444516,0.12307692307692307,0.12307692307692307,1.3036135485732225,0.941357448663283,0.0,1.1516902936746392
google/recurrentgemma-9b,0.1,,0.75,0.5,0.475,0.325,,,0.05,0.65,,0.3,0.9596093871043764,-0.07977249980975576,,-0.4965349765597744,0.34499736831085404,-0.1201313855981665,-0.02837907586008881,,,0.016018152699975197,-0.2622571993613598,0.041808645868463265,,-0.07889538498177773,institutional,google/recurrentgemma-9b-it,nn_andstartedto_4b743aa2,62,0.2871266041390187,,0.34419278870233194,0.35502759273505635,0.1233325151132505,0.06089690515125823,,,0.24655718638087243,0.19677861101449068,,0.10740088014306726,The bailiffs came to carry out the eviction at eight in the morning and started to,1.2932426635742638,0.1766846959694085,1.8881992919384862,1.7203713027584593,0.8869501345075811,0.839484753527297,0.12597176896623638,0.0,1.232684438986161,0.9078224051271155,0.0,1.1746542874860086
huggyllama/llama-7b,0.675,,0.375,0.4,0.15,0.5,,,0.125,0.675,,0.45,0.8969280739640468,-0.336982864931888,,-0.3692534558446261,0.40876289661920406,-0.0608864323751348,-0.045783036609788885,,,-0.04584096224297607,0.26248414437713397,-0.04700579061470126,,-0.094322473552372,institutional,PKU-Alignment/beaver-7b-v1.0,nn_andstartedto_4b743aa2,71,0.2936785076654268,,0.4140562417058433,0.46096294097893775,0.13527719165720165,0.04762866952638434,,,0.20527242397522194,0.1607916436623278,,0.11400455393845843,The bailiffs came to carry out the eviction at eight in the morning and started to,1.2415155420303667,0.1654554947108554,1.7762121431475433,1.7994025766929767,0.8344401827379511,0.785960925538237,0.11783944035691205,0.2011669979871226,1.2817675259102483,0.9403979708520342,0.0,1.1029167296029239
ibm-granite/granite-3.0-8b-base,0.775,,0.85,0.85,0.55,0.375,,,0.675,0.575,,0.4,0.9131080968642009,0.17799665404437137,,0.2926807189848315,0.2320931287700052,0.07176672445976817,-0.021513169896017592,,,0.14338945168379258,-0.10094049084373857,0.007356339767776436,,0.032988953573162005,institutional,ibm-granite/granite-3.0-8b-instruct,nn_andstartedto_4b743aa2,62,0.108580337676772,,0.16344537120424452,0.090130811251103,0.0655850399675133,0.029376984323702615,,,0.10327718097748484,0.07703405277306463,,0.04389785674352431,The bailiffs came to carry out the eviction at eight in the morning and started to,1.3525325995636537,0.1766846959694085,1.9553416791461367,1.7659633152478695,1.0015596578232273,0.8394847535272969,0.12597176896623638,0.1259717689662365,1.2807101632971172,0.9426863997549974,0.0,0.9231669691131729
inceptionai/jais-family-6p7b,0.025,,0.05,0.5,0.6,0.25,,,0.475,0.15,,0.2,0.8805554232602567,-0.07644642463341755,,0.18709752087576303,0.6550669176549961,-0.2732805658521622,-0.034715620875325204,,,0.3986373541671493,-0.14674101832144038,-0.07069539722837388,,-0.1232997766327455,institutional,inceptionai/jais-family-6p7b-chat,nn_andstartedto_4b743aa2,70,0.4945253780545986,,0.6654571095757993,0.6557125821257128,0.2454295360683636,0.051550590624700576,,,0.43380415736115907,0.3088522338300701,,0.20166832519626432,The bailiffs came to carry out the eviction at eight in the morning and started to,1.3014905113063289,0.16659862556700863,2.077331490746958,1.8154102251872122,0.9493284414763526,0.7914079419694025,0.11866605518454393,0.16659862556700863,1.3306435453937164,0.9437225465664993,0.0,1.1574073771730913
internlm/internlm2-base-7b,0.825,,0.35,0.4,0.2,0.025,,,0.0,0.3,,0.9,0.9441258624668097,0.2037978072473483,,-0.07008410560719103,0.10990933081077259,0.021111061489367478,-0.0020747217456413836,,,0.006525932924820399,-0.045213457355119946,0.033660409279768974,,0.16890181371759838,institutional,internlm/internlm2-chat-7b,nn_andstartedto_4b743aa2,69,0.1046098766987692,,0.1272967504758108,0.14211537765490334,0.05272162850950168,0.014189421376859301,,,0.11457640507531996,0.07737131827388932,,0.03712090439857241,The bailiffs came to carry out the eviction at eight in the morning and started to,1.3072431633367743,0.1677657522143512,1.8846153021821377,1.7719132423858457,0.9554231723970723,0.7969696860792765,0.11951030798891768,0.1195103079889176,1.3014460475735452,0.9474758915177477,0.0,1.1177286657773242
kakaocorp/kanana-1.5-8b-base,0.05,,0.825,0.85,0.1,0.45,,,0.75,0.425,,0.625,0.9221352305511672,0.023954782253204243,,0.2647941725014724,0.386739616650579,-0.02265831757844139,0.02457815275053976,,,0.2320306839571029,-0.07414511903828558,-0.023524398588430216,,-0.10870253910911609,institutional,kakaocorp/kanana-1.5-8b-instruct-2505,nn_andstartedto_4b743aa2,69,0.10970779984326184,,0.15709996936282877,0.2043114384175455,0.06789785921730085,0.026810777641003702,,,0.13601044542755347,0.082863182790607,,0.06989832206562008,The bailiffs came to carry out the eviction at eight in the morning and started to,1.2927016302016088,0.1677657522143512,1.8872882007745995,1.8717547004015003,0.9554231723970723,0.7969696860792765,0.11951030798891768,0.1677657522143512,1.3377368996190522,0.9401318689986576,0.0,1.1630378346515304
kakaocorp/kanana-2-3b-base,0.675,,0.25,0.675,0.8,0.4,,,0.675,1.0,,0.875,0.8180386847757308,-0.11412831105957033,,0.07393856377715302,0.19854395704686834,-0.08345109157865793,-0.019821923730687363,,,-0.14105359048604527,0.28050870321821586,-0.016357316257919526,,0.2949152129109547,institutional,kakaocorp/kanana-2-3b-instruct,nn_andstartedto_4b743aa2,75,0.05391744819625777,,0.17221438434242986,0.14037033233826657,0.03409463015099956,0.029539164728513367,,,0.08788525943229009,0.0454927407889425,,0.05586941425698666,The bailiffs came to carry out the eviction at eight in the morning and started to,1.1813363431112893,0.16110727964792762,1.9643036651416426,1.8020235539217822,0.8138795979750325,0.7652450587883598,0.11469767022723505,0.19595917942265428,1.2497822032480523,0.8910418371521938,0.0,1.1192060678097764
llm-jp/llm-jp-3-7.2b,0.775,,0.55,0.65,0.575,0.525,,,0.2,0.3,,0.625,0.8779718975803362,-0.30208407096413503,,-0.28031463310180893,0.3196334146720572,-0.09655594552028668,-0.0522124821095129,,,-0.04848526437886935,0.06461760235525604,-0.033444495444724734,,-0.1740129608343599,institutional,llm-jp/llm-jp-3-7.2b-instruct3,nn_andstartedto_4b743aa2,67,0.14942288323251596,,0.25673696874240604,0.25361842113459687,0.08538235255519211,0.04935346888760184,,,0.1517853723598852,0.12689271997226226,,0.11837044445880318,The bailiffs came to carry out the eviction at eight in the morning and started to,1.2882594404203045,0.1701754365819609,2.0075597823713873,1.8431476171982784,0.8605095704716174,0.8084538844149757,0.12125430454680536,0.12125430454680519,1.281323942169239,0.9456139738183384,0.0,1.1807092800934984
m-a-p/CT-LLM-Base,0.6,,0.725,0.1,0.8,0.725,,,0.75,0.9,,0.075,0.7825764749174812,-0.10734197148148272,,-0.2035169626922051,0.016849228549254747,-0.09128852469306459,0.0574549623834566,,,-0.15826853995788337,0.13907432658934393,-0.00818398729065949,,0.017783299277737807,institutional,m-a-p/CT-LLM-SFT-DPO,nn_andstartedto_4b743aa2,72,0.08378187937989645,,0.14355255637225173,0.09312683647838549,0.0546807153958091,0.036157267249260494,,,0.09799161139121226,0.0704862884496551,,0.05318559257890709,The bailiffs came to carry out the eviction at eight in the morning and started to,1.2206429190399901,0.16433554953054477,2.0883273476902766,1.8104101404221113,0.9402480300562666,0.7806247497997998,0.11702985796078277,0.1998263134713634,1.3537214367790225,0.974105319172165,0.0,0.9278567830632826
m-a-p/neo_7b,0.075,,0.025,0.725,0.65,0.225,,,0.075,0.0,,0.625,0.8530092275510003,-0.062200804817986066,,0.012661887507953828,0.4340717270624266,-0.16487497463069456,-0.017503794398415096,,,0.04842989728874114,-0.002325910179934443,-0.02544430303202786,,-0.1162847260057831,institutional,m-a-p/neo_7b_instruct_v0.1,nn_andstartedto_4b743aa2,72,0.15681855729251115,,0.36938495413636985,0.29718434580132236,0.08289737802130914,0.03470274626384828,,,0.19908968151722672,0.17570034500145515,,0.09497330414945493,The bailiffs came to carry out the eviction at eight in the morning and started to,1.2909944487358052,0.1643355495305448,2.0871723887228177,1.7504408615764615,0.9402480300562667,0.7806247497997998,0.11702985796078277,0.11702985796078293,1.281922625310884,0.9391189724653874,0.0,1.1009956212559127
meta-llama/Llama-3.1-70B,0.55,,0.3,0.375,0.475,0.35,,,0.2,0.325,,0.4,0.9234176977875711,-0.1174619835960613,,-0.08896391572711826,0.08541042864698145,-0.04329053591482879,-0.013900233063149248,,,-0.055840918989212174,-0.05171801238039464,-0.0041575681339902255,,-0.014833702481278133,institutional,meta-llama/Llama-3.1-70B-Instruct,nn_andstartedto_4b743aa2,59,0.08975056965506134,,0.13948212512748603,0.16956017780994515,0.050236395658763144,0.024242159136843466,,,0.11336496001680096,0.0798599938123028,,0.026484616828114316,The bailiffs came to carry out the eviction at eight in the morning and started to,1.1651848977828632,0.18096742800053073,1.7897213628765136,1.8704063714216015,0.9067400593284923,0.8599085351841237,0.12908090009938827,0.1290809000993883,1.2544663098280224,0.9187003547706885,0.0,0.5662133250335617
meta-llama/Llama-3.1-8B,0.75,,0.225,0.45,0.675,0.2,,,0.075,0.25,,0.525,0.912385978040232,-0.24553074729845514,,-0.11147403080570673,0.16866933792057015,-0.13007366683581756,-0.009638414512456839,,,-0.036448226512568294,0.045880873382724285,-0.02888803932080157,,-0.08809387846540062,institutional,meta-llama/Llama-3.1-8B-Instruct,nn_andstartedto_4b743aa2,68,0.1402156864961217,,0.243770628144933,0.17664342667777166,0.08089574364789986,0.03057027150359848,,,0.16304418665588494,0.12440601188461553,,0.07418890735000983,The bailiffs came to carry out the eviction at eight in the morning and started to,1.2897654087812174,0.16895772489817723,1.893521553992066,1.7907393458692662,0.9616342778983425,0.8026502381761874,0.12037283488047722,0.1203728348804773,1.3394467690277294,0.9356455129756979,0.0,1.1708505470213557
mistralai/Mistral-7B-v0.1,0.725,,0.025,0.525,0.825,0.3,,,0.225,0.25,,0.75,0.9305998627690507,-0.3705234559128714,,0.05780276002372009,0.47532839110236846,-0.2370051244607203,-0.03900699109618566,,,0.08373927876892928,0.12917990836320214,-0.07302505253442448,,-0.17721394569282478,institutional,mistralai/Mistral-7B-Instruct-v0.1,nn_andstartedto_4b743aa2,68,0.24616377114617038,,0.3554910758319477,0.449991974095898,0.1305629403085724,0.06305655516524433,,,0.16769728476904566,0.19717475821851327,,0.1062204819198096,The bailiffs came to carry out the eviction at eight in the morning and started to,1.3129478968834958,0.16895772489817723,1.893521553992066,1.7688676416182225,0.9616342778983425,0.8026502381761874,0.12037283488047722,0.0,1.2934490251350605,0.9112901991076274,0.0,1.1253603805711174
openGPT-X/Teuken-7B-base-v0.6,0.025,,0.375,0.475,0.1,0.475,,,0.625,0.25,,0.55,0.915085329056717,0.005801397271246067,,0.18856193838035473,0.2373099269831913,-0.017347464797829115,-0.03548216579916841,,,0.20783003089763685,-0.062089244096575236,-0.030306663441805305,,-0.05615062924487857,institutional,openGPT-X/Teuken-7B-instruct-v0.6,nn_andstartedto_4b743aa2,66,0.13606530301010855,,0.24658559259258273,0.24814214793695344,0.07385617982336556,0.038661892505454376,,,0.14417788456034875,0.13127996102231454,,0.05202101237362877,The bailiffs came to carry out the eviction at eight in the morning and started to,0.9843821739867137,0.17141982574219344,1.8576523786659518,1.7935836051771687,0.7285342594043217,0.8143851303258598,0.1221554204287659,0.17141982574219347,1.1694182428156044,0.8662904459953212,0.0,0.8963757247120622
openbmb/MiniCPM5-1B-Base,0.975,,0.825,0.8,0.7,0.675,,,1.0,0.975,,0.7,0.7227597976112532,-0.5438975114023188,,-0.6843733869001045,-0.7004425156514174,-0.20094717367071047,0.10223691041392224,,,-0.9894590235596956,0.45273652353551785,-0.043216146767818,,-0.18136116623397092,institutional,openbmb/MiniCPM5-1B,nn_andstartedto_4b743aa2,70,0.17304114179592356,,0.37391766594423637,0.3348793347387713,0.11973966734377073,0.050895864410787084,,,0.20876647553997918,0.19014912732225064,,0.10258322911988627,The bailiffs came to carry out the eviction at eight in the morning and started to,1.286428373126026,0.11866605518454393,2.165782132371111,1.8587355807601234,0.9493284414763525,0.7914079419694025,0.11866605518454393,0.20253495541082603,1.3301066398862114,0.9432899439553818,0.0,1.115384074053894
stabilityai/stablelm-2-1_6b,0.85,,0.55,0.0,0.175,0.25,,,0.425,0.375,,0.625,0.8943549898122002,0.23259006707405194,,0.22205285371854844,0.0005386415622199436,0.013683014043782249,0.0191937155575157,,,0.08683961135437013,-0.06012743389611064,0.01426189875098387,,0.13900406294019496,institutional,stabilityai/stablelm-2-1_6b-chat,nn_andstartedto_4b743aa2,72,0.10412940687461547,,0.1952555481826065,0.2513646692329399,0.06491569712836054,0.03579204561562721,,,0.10900196670281082,0.0766099754616747,,0.088551316783679,The bailiffs came to carry out the eviction at eight in the morning and started to,1.2415610196168763,0.16433554953054477,1.9926078668697245,1.8575837219222764,0.82915619758885,0.7806247497997998,0.11702985796078277,0.1998263134713634,1.3096861371251425,0.9374742794825673,0.0,1.142609100066842
team-hatakeyama-phase2/Tanuki-8B-base-v1.0,0.375,,0.7,0.35,0.425,,,,0.0,0.075,,0.6,0.8231403468814023,0.02546127316623159,,0.12454330358128685,-0.04366982213248516,0.010234219153879565,,,,-0.0022157178448689585,-0.006284065123641103,0.0041567482905211645,,0.02023845827529236,institutional,weblab-GENIAC/Tanuki-8B-dpo-v1.0,nn_andstartedto_4b743aa2,57,0.03491899280551103,,0.05639058290232435,0.08415759201935558,0.014491101869653522,,,,0.08008481132038381,0.04872215500923316,,0.016965443157821114,The bailiffs came to carry out the eviction at eight in the morning and started to,0.9564219768729137,0.13128622409733126,1.9627180731153686,1.7535085525218619,0.7786786323218299,0.39385867229199434,0.0,0.2232968782694361,1.2300735538917968,0.887310078343985,0.0,0.8873100783439855
tiiuae/Falcon-H1-1.5B-Base,0.4,,0.575,0.8,0.275,0.45,,,0.4,0.175,,0.925,0.7723672374766485,-0.10009266075121914,,-0.2464948214471594,0.35950454983682967,-0.049672074925427134,-0.04319535105442007,,,0.11489069287874676,-0.033625987699363424,-0.008264083813795958,,-0.14710781567280118,institutional,tiiuae/Falcon-H1-1.5B-Instruct,nn_andstartedto_4b743aa2,75,0.11965210753552757,,0.20834684473286635,0.19860982959599216,0.10043725609479881,0.048019488318245096,,,0.15616786722884046,0.1087709396748735,,0.060408949760829445,The bailiffs came to carry out the eviction at eight in the morning and started to,1.2929896450560703,0.16110727964792762,2.040217853291381,1.8351627236357606,0.9233754503029746,0.7652450587883598,0.11469767022723505,0.19595917942265428,1.3355980766017235,0.9590736271122368,0.0,1.1234866364235156
tiiuae/Falcon-H1-7B-Base,0.9,,0.45,0.625,0.875,0.45,,,0.625,0.875,,0.35,0.8962677691074359,0.31582698046205016,,0.21287183629285922,0.31066658090738475,0.18375508395793672,-0.03467967908038183,,,0.19126160798007996,-0.27544215110866865,0.03397395497757047,,-0.07060464652181775,institutional,tiiuae/Falcon-H1-7B-Instruct,nn_andstartedto_4b743aa2,67,0.14014114146884604,,0.25045567598124874,0.2436375063945797,0.07687257030412842,0.03730251079682001,,,0.14831676921218118,0.13608721555108283,,0.1013193228723056,The bailiffs came to carry out the eviction at eight in the morning and started to,1.3225598756343724,0.1701754365819609,2.0854971313084865,1.7215368185428304,0.9679653950502061,0.8084538844149757,0.12125430454680536,0.12125430454680526,1.3030457663114707,0.920545907170703,0.0,1.1807092800934982
tiiuae/Falcon3-7B-Base,0.025,,0.075,0.95,0.4,0.55,,,0.375,0.575,,0.4,0.9187372299909408,-0.0019846420890776706,,-0.014103083235524672,0.3527450654987687,-0.05913309955353774,-0.022720780812777175,,,0.09957416982866008,-0.11452574758899647,0.0035319691715823974,,-0.06018003243618697,institutional,tiiuae/Falcon3-7B-Instruct,nn_andstartedto_4b743aa2,67,0.12380711016784973,,0.2170163090770384,0.0863481307091889,0.07179316992276452,0.022160506026180027,,,0.12556505663514472,0.092880860893229,,0.07584219511377532,The bailiffs came to carry out the eviction at eight in the morning and started to,1.3186801558872623,0.1701754365819609,2.0075597823713873,1.8474935306338736,0.967965395050206,0.8084538844149757,0.12125430454680536,0.12125430454680519,1.3326277185402817,0.9135011192895144,0.0,1.1807092800934984
tiiuae/falcon-7b,0.775,,0.4,0.3,0.775,0.675,,,0.575,0.925,,0.8,0.9101808875643739,-0.17956007886576275,,-0.18899147610445333,-0.09736683882198438,-0.16447253152050667,0.057956786519628434,,,-0.1774617729382575,0.24102652567382243,-0.026100841054316117,,0.24777373325941454,institutional,tiiuae/falcon-7b-instruct,nn_andstartedto_4b743aa2,73,0.11770766766624852,,0.24793674192348603,0.1913150738291689,0.0568598760897957,0.03342516723637745,,,0.13279106264800755,0.11559089104678177,,0.11539805670531833,The bailiffs came to carry out the eviction at eight in the morning and started to,1.2816823715853225,0.16323801764127374,2.0477504832520115,1.7350276325521863,0.9317082779798339,0.7753957094841045,0.11623673115395303,0.16323801764127374,1.2979768312191422,0.922397033946982,0.0,1.1354173032932662
tiiuae/falcon-mamba-7b,0.2,,0.375,0.375,0.7,0.125,,,0.425,0.125,,0.325,0.935716737473152,-0.03140646081103027,,0.08488813799622097,0.07942459613033659,-0.055172264629558265,-0.008056267943184814,,,0.06837376245380744,0.014125803971654527,-0.017230126943890187,,-0.014255985908512736,institutional,tiiuae/falcon-mamba-7b-instruct,nn_andstartedto_4b743aa2,60,0.08921954803965582,,0.11582644029248479,0.12212531245866964,0.027938890170015607,0.031285566062961956,,,0.0800124802174762,0.07476507749142058,,0.02738419530089853,The bailiffs came to carry out the eviction at eight in the morning and started to,1.0136567466356647,0.17950549357115,1.745709025009609,1.6461233921617857,0.7608474807008884,0.8529361054615994,0.12801909579781015,0.17950549357115,1.1901213756961468,0.9145429945545969,0.0,0.8595864638818421
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,0.075,,0.6,0.225,0.275,0.5,,,0.725,0.575,,0.05,0.886291580602217,0.3202169655428677,,1.0891858824694476,0.838001334626985,-0.13973044098575182,-0.06251526513904904,,,0.8397767060413601,-0.4615307284110304,-0.08385830127413055,,-0.08887353091683403,institutional,togethercomputer/RedPajama-INCITE-7B-Chat,nn_andstartedto_4b743aa2,69,0.5910594193891011,,0.8852065268946332,1.3916001641055669,0.18575048614994272,0.06059423948674825,,,0.39757916111515734,0.4444117806058676,,0.2504851778678212,The bailiffs came to carry out the eviction at eight in the morning and started to,1.2951365572608053,0.1677657522143512,2.0511214856454227,1.8695090430837218,0.9554231723970723,0.7969696860792767,0.11951030798891768,0.1677657522143512,1.3723038334800948,0.958057616292082,0.0,1.165022696258632
zai-org/glm-4-9b-hf,0.875,,0.675,0.075,0.85,0.175,,,0.375,0.925,,0.2,0.9186575279657376,-0.3151116754262411,,-0.22534052287184814,-0.013172011732279998,-0.14570213343061122,-0.007915656036423746,,,-0.09208454010968836,0.24495169240886439,-0.051547409458813295,,-0.03595485706206647,institutional,zai-org/glm-4-9b-chat-hf,nn_andstartedto_4b743aa2,67,0.13886223923213548,,0.14670521899399103,0.20220550600705822,0.04869379783304051,0.022864449022235722,,,0.1311410525553809,0.08667480388211901,,0.0959099529455798,The bailiffs came to carry out the eviction at eight in the morning and started to,1.1270386345464396,0.1701754365819609,1.8118198096111657,1.7895516163966387,0.7235343070770638,0.8084538844149757,0.12125430454680536,0.1701754365819609,1.2158454838457493,0.8824922686026558,0.0,1.1767404981747476
01-ai/Yi-1.5-9B,0.5,0.075,0.225,0.875,,1.0,1.0,0.1,0.9,0.95,0.475,0.325,0.5046386296011559,-0.06927698002878624,-0.020328058644913494,-0.11255163652369315,0.23412257161702676,,0.6036174243777483,0.43021070852526755,0.011590015613670346,-0.16015894453996782,0.24620893197186877,0.0016856694932163366,0.08437774409220178,0.11868219023673054,institutional,01-ai/Yi-1.5-9B-Chat,nn_faultsoshe_39a11904,48,0.0722580386082542,0.08816396018793649,0.20227153801104958,0.11150555059009548,,0.11677466998631347,0.11529379658490813,0.06348688304687511,0.061833645583481256,0.08286938708784097,0.1047058547525117,0.2140631401951505,"The council officer told her the mould was her own fault, so she",0.8288944276699068,1.2358574958303243,2.5852647349933044,1.0793194872490515,0.1428261375083551,1.626601774661928,1.699673171197595,0.8416254115301732,0.7968579791210532,0.9128709291752769,1.0135796712641785,2.39211668240122
