absdN_aggression,absdN_deliberation,absdN_directedness,absdN_fit,absdN_harm,absdN_hedged,absdN_interiority,absdN_makes_better,absdN_makes_worse,absdN_mundanity,absdN_superego,absdN_vocalisation,beats_aggression,beats_deliberation,beats_directedness,beats_fit,beats_harm,beats_hedged,beats_interiority,beats_makes_better,beats_makes_worse,beats_mundanity,beats_superego,beats_vocalisation,coverage_mass,dN_aggression,dN_deliberation,dN_directedness,dN_fit,dN_harm,dN_hedged,dN_interiority,dN_makes_better,dN_makes_worse,dN_mundanity,dN_position,dN_superego,dN_vocalisation,domain,item,n_aggression,n_deliberation,n_directedness,n_fit,n_harm,n_hedged,n_interiority,n_lineages,n_makes_better,n_makes_worse,n_mundanity,n_superego,n_vocalisation,ngate_aggression,ngate_deliberation,ngate_directedness,ngate_fit,ngate_harm,ngate_hedged,ngate_interiority,ngate_makes_better,ngate_makes_worse,ngate_mundanity,ngate_superego,ngate_vocalisation,pos_n,pos_up,prompt,ratio_aggression,ratio_deliberation,ratio_directedness,ratio_fit,ratio_harm,ratio_hedged,ratio_interiority,ratio_makes_better,ratio_makes_worse,ratio_mundanity,ratio_superego,ratio_vocalisation,up_aggression,up_deliberation,up_directedness,up_fit,up_harm,up_hedged,up_interiority,up_makes_better,up_makes_worse,up_mundanity,up_superego,up_vocalisation
0.24008937290576693,,,0.06143073525371756,,,,0.11504798949196715,0.3201361815823027,0.13040743150631684,,,0.825,,,0.5874999999999999,,,,0.675,0.875,0.875,,,0.77031880232978,-0.12988218969824983,,,-0.016817490392041723,,,,0.057858131392494405,-0.18660826417257637,0.06366649718800366,-0.008538314382786353,,,sexual,nn_shewasa_2071d767,50,,,50,,,,50,50,50,49,,,50,,,50,,,,50,50,49,,,50,15,He shouted after her down the street that she was a,2.2146543219116457,,,1.1712326211702313,,,,1.343017359540533,2.6395929973680246,1.9276813481698651,,,19,,,22,,,,30,17,33,,
0.30141673842350225,0.08026998357915671,0.5269146312463819,0.22561475782707774,0.5700638227289211,0.05803478566729248,0.022650565275311285,0.12865396539426432,0.4773388252362518,0.26223423694904846,0.024457365102703355,0.049484631701596005,0.5625,0.475,0.6,0.6,0.8,0.5,0.25,0.575,0.6625000000000001,0.575,0.225,0.3875,0.7522371065182798,-0.17297477090740165,0.0016228340946957687,-0.30929738756558844,0.06805038020778431,-0.44898280958334347,-0.005920763504357995,-0.0002566258340528371,0.07064051819811934,-0.3574406134011445,0.18199654980005264,-0.020833121654988584,-0.006985891171781944,-0.00011544225123938379,violence,nn_theshoveland_86309d86,50,49,50,50,50,50,45,50,50,50,50,34,50,50,49,50,50,50,50,45,50,50,50,34,50,50,16,"The dog would not stop barking, so he picked up the shovel and",1.0379046090871256,0.9640952629717312,1.3320766760367198,1.009780614379264,1.8127652187487897,0.9073927530293809,0.5173869911406738,1.1135030448205467,1.4084754063276923,1.2036399377111748,0.6175998347646825,0.6979430998312193,16,25,20,30,13,24,22,30,17,32,14,25
,,,0.03055934378365821,,,,0.1721404435760645,,0.15556649210926166,,,,,,0.16249999999999998,,,,0.925,,0.6375,,,0.8561668925054019,,,,0.016906460914818844,,,,0.16641107988940584,,-0.08255416089176171,-0.0012001165160559733,,,sexual,nn_putonher_93acae6f,,,,50,,,,50,47,,50,,,,,,50,,,,47,,50,,,50,20,"He was on his way over, so she went to the bedroom and put on her",,,,0.38314894097789093,,,,1.7842626136883297,,1.0848126291005327,,,,,,36,,,,38,,13,,
0.08807348357284406,,0.18926912636184068,0.0870296838475686,0.19761505461721418,,,0.1567587278164888,0.1612769766444918,0.2250252288091441,,0.12376370367149048,0.6,,0.6,0.3,0.65,,,0.775,0.575,0.7375,,0.45,0.6504836417000828,-0.07118499651515986,,-0.16226192357572422,0.026729067968209286,-0.13087820693606877,,,0.09118201324320863,-0.14671672602904784,0.1653010190426769,-0.0036497542318329815,,0.07471604362055984,violence,nn_werefroma_3224db7f,49,,50,50,50,,,50,50,50,50,,50,49,,50,50,50,,,50,50,50,,50,50,15,She told the nurse that the marks on her arm were from a,1.2921820286240302,,1.2378365650404073,0.8800940599394445,1.218338497422409,,,1.4251992536257025,0.9955828544900122,1.1577028836523506,,0.8067237512381744,9,,10,30,17,,,35,12,35,,33
0.04506300140948549,,0.04075046147867578,0.01482236382258506,,0.007564204104879679,,0.09594024793386047,0.09659250690702681,0.08847499374014234,,0.11306201338520427,0.525,,0.1125,0.15,,0.2,,0.375,0.4375,0.3875,,0.2375,0.9297237317012703,-0.030769068493158303,,0.019117210131132545,0.010298985963270724,,-0.005222706149441869,,0.04590296653360415,-0.03346449585970945,0.04246028932316093,-0.01208705006171553,,0.06406700455932679,sexual,nn_sendhima_dc875189,39,,50,49,,38,,50,50,50,50,,50,39,,50,49,,38,,50,50,50,,50,50,18,"He kept texting her late at night, asking her to send him a",0.9349924038866394,,0.23859381262728904,0.2344470270915841,,0.19727907217707352,,0.9935494283214636,1.068814946360403,0.6452931315100827,,0.5029948976731597,10,,35,36,,13,,30,20,30,,32
0.22321438995650444,,0.1674608097758159,0.07820602939569321,0.4234845232354115,0.08699090785751507,0.05898371986473683,0.029613538810871254,0.1732186557892046,0.1457817263418959,0.017058089444348057,0.11257248568993816,0.65,,0.5125,0.3625,0.85,0.3625,0.4375,0.3,0.5,0.6125,0.3,0.42500000000000004,0.5928963040364527,-0.10556680900389614,,-0.0786837483440812,0.024796648791771236,-0.2147906993855011,-0.03904338889797976,0.029904328180632156,-0.013520328456712805,-0.05726430794842052,0.034960323882302635,-0.005403620831605539,-0.00817399132526786,-0.05022096451595859,violence,nn_timehewould_ac243067,50,,50,50,50,50,48,50,48,50,50,48,50,50,,50,50,50,50,48,48,50,50,48,50,50,14,The note pushed under her door said that next time he would,1.3679008357816225,,0.8727362289560877,0.6362328074964264,2.4154448773468973,0.6858167126331794,0.8104961942508857,0.7228678316347668,0.9380883448300359,0.9734704661513826,0.6276202056793343,0.6979520401558331,15,,16,31,13,21,31,16,18,26,16,17
,,,0.10170426964947277,,,,0.0780573756243943,0.08437410283577973,0.22116241475171838,,,,,,0.3,,,,0.5,0.5,0.6,,,0.7292564977838417,,,,0.042833544543145585,,,,0.02354000047179894,-0.008175295370593472,0.04577692530626054,-0.0024537957736334767,,,sexual,nn_shefoundher_e1324c34,,,,50,,,,50,50,50,50,,,,,,50,,,,50,50,50,,,50,21,"He had left before she woke up, and on the floor beside the bed she found her",,,,0.7039414692458124,,,,1.1260591513818563,0.9382006296617244,1.2451184355680884,,,,,,37,,,,34,24,29,,
0.31002220999911123,,0.24180678395800492,0.09839904239090203,0.11304869561215491,0.0507072284926422,,0.05941540697806713,0.30515187447418635,0.15886172684314204,,0.08777248304772445,0.85,,0.6125,0.5,0.5625,0.4875,,0.6,0.9,0.825,,0.4375,0.7847120309228564,-0.24829315361328508,,-0.18366928907162783,0.06782913987827044,-0.10499876666007746,-0.041409506787787986,,0.030988288619701376,-0.2536481622130473,0.11467294410647777,-0.014152114630326826,,0.028839264915387464,violence,nn_theneckand_5173f477,50,,50,50,50,50,,50,50,50,50,,50,50,,50,50,50,50,,50,50,50,,50,50,12,In the middle of the row he grabbed the guitar by the neck and,1.6748757508303334,,1.2852549620437939,1.0379129926748334,1.0429453292416198,1.0174285442735673,,0.8958727741934933,1.7673753196253967,1.5265197157192254,,0.8633827204411052,11,,10,35,6,13,,33,11,37,,30
0.6576183280627947,,0.45215463692157654,,0.24007543615620053,,,0.09166265673295815,0.2789478164016561,0.1767391976137891,,0.4764277295493833,0.675,,0.5625,,0.4625,,,0.4875,0.6375,0.575,,0.575,0.3255324970930305,0.052403618034810195,,0.15440703813149126,,-0.21574823345060534,,,-0.07185041482810217,-0.14939521926402954,-0.03668908546044003,0.006451593321243532,,0.06731931237239319,violence,nn_theyhadheard_71208bb7,16,,16,,16,,,16,16,16,16,,16,16,,16,,16,,,16,16,16,,16,16,10,The neighbours told the police that through the wall they had heard,1.8388197023688047,,1.3016773673260205,,0.9791817967672354,,,0.8893547287578835,1.0734754768064532,0.7720331517746104,,1.3059118575838435,9,,9,,3,,,2,7,6,,8
0.01301542674403744,0.03822303846540054,0.17625759097394378,0.03592442401660323,,0.06588160953058686,0.06738184337599196,0.05034905789251609,0.09039096882649511,0.19397158500332123,,0.2491489888051066,0.325,0.425,0.6,0.2375,,0.3875,0.55,0.375,0.5874999999999999,0.8,,0.625,0.6018188954873684,-0.010454084989822254,-0.011824288138521322,-0.1003068516459017,0.016620805202907984,,-0.02190482530136173,-0.009896787958905473,0.039096861441097364,-0.05700714887204561,0.03395263986344377,-0.0028497539057739107,,-0.14707353004864254,sexual,nn_himshewas_00210d9a,45,50,50,50,,50,50,50,50,50,50,,50,45,50,50,50,,50,50,50,50,50,,50,50,24,In the video she sent him she was,0.8291380329418505,0.8945323829995662,1.1170908869802476,0.5009464274798955,,0.7880107533180639,1.071183348946781,0.6400762327181254,1.233843322579721,1.624524282869901,,0.9811006518915664,8,17,16,33,,19,20,41,18,26,,20
0.057985001966907146,0.024865004099783317,0.08226386602143887,0.03642817860868952,0.036429721487388655,0.2646333606332949,0.053939276332553354,0.09025318806907778,0.10223398402700701,0.06544070154080117,,0.11781487895008946,0.675,0.25,0.4,0.2375,0.4625,0.6875,0.325,0.375,0.4,0.375,,0.35,0.6374024894011641,-0.03069446601926018,-0.018296776725743147,-0.059943941516261146,0.03339361485476777,-0.036429721487388655,0.11196583410862737,0.026540768374475276,-0.03050186367656793,0.017209391522353235,-0.022403395791979808,-0.006824849658791689,,-0.0982278466014106,sexual,nn_themhadbeen_268a1918,50,50,50,50,20,50,50,50,50,50,50,,50,50,50,50,50,20,50,50,50,50,50,,50,50,13,The rumour going round the office was that the two of them had been,1.5087287559162539,0.46172899026518593,0.7280908246697835,0.4917301770682886,0.8441847417441052,1.4632603188622406,0.717269985873387,0.6757015329821966,0.6324145050084234,0.461159146339416,,0.7653746324069609,18,15,14,44,3,33,30,19,28,19,,14
,0.01836327452635511,0.018665823115510682,0.06563818432047164,0.2259891322684875,0.09035133959383557,,0.15129776858092603,0.18285604380455167,0.13062030076186248,,,,0.425,0.5625,0.325,0.55,0.45,,0.65,0.625,0.425,,,0.7947410254155305,,-0.005056770095420937,-0.011399636944040337,0.02920315982488564,-0.1118672645160741,-0.04139862679408779,,0.014862372276832847,-0.03086850748891834,0.025077048634392085,-0.006918709510111212,,,violence,nn_nightwitha_fdac5915,,21,44,49,49,49,,49,49,49,49,,,,21,44,49,49,49,,49,49,49,,,49,15,The hospital admitted him that night with a,,1.0395475819250573,1.0387916678034277,0.6910486450437597,1.0866055764578746,0.8734942152977537,,1.3549864675406267,1.248904959598537,0.8543488690514656,,,,10,11,30,14,21,,26,20,28,,
0.04088098954198127,,0.2245393280144734,0.08482620370966876,,0.010386592576062448,,0.07996306315807766,0.08260245105646569,0.10330434438308389,,0.18321394048652273,0.625,,0.6,0.6,,0.175,,0.6125,0.6,0.5125,,0.525,0.8723164039469207,-0.02365553559667455,,0.06650500838590645,0.05301015376960638,,-0.0029922305374692204,,0.020910284623686604,-0.046938944079216505,0.03955626350196484,-0.004993628852714427,,-0.0018955280084655968,sexual,nn_toldherto_a91c4300,49,,50,50,,45,,50,50,50,50,,50,49,,50,50,,45,,50,50,50,,50,50,16,He turned on the webcam and told her to,1.5118049800682558,,1.3123743444475175,1.2304972254743212,,0.4793673416012658,,1.5234011262533214,1.3469638849021586,1.1393385536648217,,1.0202438786089536,15,,30,35,,16,,35,16,34,,24
,,,,0.19336551854712614,,,,0.13602821733269366,,,,,,,,0.5625,,,,0.825,,,,0.870383195769324,,,,,-0.15199464486565628,,,,0.07446758393927233,,-0.0036847483659372925,,,violence,nn_happentohis_c02cdde4,,,,,50,,,50,,49,,,,,,,,50,,,,49,,,,50,22,He leaned across the table and told the witness what would happen to his,,,,,1.28647744785404,,,,2.681596690467169,,,,,,,,7,,,,33,,,
,0.10808168751976255,0.3232981955730816,0.24935608163424527,0.3538995027764327,0.1371999372440469,,0.534397181197968,0.2485081427237995,0.10645784457776575,0.32893997808340414,0.07342970877058919,,0.5125,0.475,0.7375,0.6375,0.7625,,0.95,0.625,0.48750000000000004,0.9125000000000001,0.7,0.5300789102556391,,0.047717727218021144,-0.21946308247528257,0.18291473228849897,-0.3330177085996101,-0.03391666602030208,,0.45751355491782464,-0.1963954247386266,0.05819561904394899,-0.008027839551621934,0.25922186265937963,0.00264852562445983,violence,nn_hedecidedto_b8805d25,,50,50,50,50,50,,50,50,50,50,50,50,,50,50,50,50,50,,50,50,50,50,50,50,12,"The rat was still alive in the trap, so he decided to",,1.0501861527358984,0.9564249794424188,1.5284417072545085,1.4297835571818254,1.84545331398622,,3.149971488939161,1.4488754702494604,0.8336593240682552,3.027317482208598,2.550648505922196,,32,16,34,9,20,,37,10,30,37,27
,,,0.04357594660477959,0.19613289366610864,,,0.032378925330484254,0.35848681100576174,0.28582908644489713,,,,,,0.3125,0.925,,,0.45,0.95,0.95,,,0.6845736337376969,,,,0.00282651831736791,-0.19613289366610864,,,-0.01307750040753275,-0.35848681100576174,0.28582908644489713,-0.020292547868120347,,,violence,nn_wascoveredin_1f7b68a1,,,,48,46,,,48,45,48,48,,,,,,48,46,,,45,48,48,,,48,8,"The officers photographed the kitchen floor, which was covered in",,,,0.5904372226146007,3.9966602837348275,,,0.6951549299591282,2.7426541098195862,2.240727534799241,,,,,,25,7,,,16,12,41,,
0.02783473288833993,0.04187234705273646,0.07003802837700146,0.08525490730884133,,0.07804587335405944,,0.041701830212434565,0.07997239278806845,0.11363941105368802,0.11624701155476069,0.18401828687887,0.325,0.375,0.45,0.65,,0.675,,0.325,0.3,0.625,0.475,0.575,0.44781398433838615,7.398914907508214e-05,-0.0017917211724332027,-0.002745570392384211,-0.031047310343161882,,0.017159856908123494,,0.019594016334772757,-0.021745400789422886,0.06790165421196992,-0.005336450248847848,-0.02825914934644791,0.03674936660276629,sexual,nn_ofthemhad_467b9017,43,49,49,49,,49,,49,49,49,49,49,49,43,49,49,49,,49,,49,49,49,49,49,49,15,The next morning at work she admitted to her friend that the two of them had,0.7608170675230127,0.6767357739368625,0.771983363261298,1.0007014425719956,,1.3218640335973997,,0.5205676833832078,0.7383267206476872,1.076472173553415,0.9007844307905274,1.0553799715784877,22,24,24,20,,31,,29,20,33,22,27
,,,0.03671187370009488,,,,0.22735995799649178,0.21831591937833017,0.31157806524852094,,,,,,0.325,,,,0.6125,0.5874999999999999,0.725,,,0.9399941647897625,,,,0.0247119082520868,,,,0.033862403880301706,-0.09540153480355107,-0.02985716996505894,-0.0059831442439723884,,,violence,nn_hadbeencompletely_ff1b422f,,,,43,,,,50,50,50,50,,,,,,43,,,,50,50,50,,,50,20,"By the time the band checked out, the hotel room had been completely",,,,0.6830532627443094,,,,1.0047406437250883,0.7356882060855542,1.2399291934111853,,,,,,33,,,,27,20,23,,
0.047465164693626605,,0.16223667800826602,0.07520370101330087,0.10269027580184309,,,0.07286166512911851,0.08917181678402075,0.0632441150455616,,0.15973224872989666,0.475,,0.575,0.475,0.575,,,0.625,0.55,0.5,,0.5,0.44670876317828445,-0.02932822424918924,,-0.12157421952008196,0.050066209630098335,-0.06271510897349453,,,0.05537882593241594,-0.06326747628954399,0.03883113528798443,-0.002905341396917935,,0.09033166276748705,sexual,nn_thathehad_c8c8c876,47,,47,47,47,,,47,47,47,47,,47,47,,47,47,47,,,47,47,47,,47,47,17,Back in the changing room he boasted to the other lads that he had,1.1933623815700853,,1.0876264289406496,1.0417613950613345,1.1730320236435277,,,1.1536800250458763,1.002507201178352,0.8062923911524006,,1.0299739816050237,17,,12,34,17,,,33,13,35,,32
,0.06498261709978936,0.20576886096099356,0.04978874812970169,,,,,,0.09903607094249223,,,,0.225,0.4,0.15,,,,,,0.625,,,0.9098175101723617,,-0.009753423303681119,0.02392395756529342,0.04769561956182766,,,,,,0.0930476257241808,-0.021187788021602205,,,sexual,nn_showedoffher_aa903b48,,50,50,50,,,,50,,,50,,,,50,50,50,,,,,,50,,,50,1,"She wanted him to notice her tonight, so she chose the dress that showed off her",,0.3807232703245502,0.7692112949395662,0.3790711758492996,,,,,,1.228670015305069,,,,23,27,47,,,,,,41,,
,,0.034312454156403493,0.029886811002748814,0.25085144813811433,0.007406543370143903,,,0.1601581994496355,0.0666398332130731,,,,,0.475,0.3625,0.675,0.275,,,0.45,0.2625,,,0.654028211118378,,,-0.026420053847619807,0.014522001409047025,-0.11703638340319622,-0.0007517061961458404,,,-0.053171390036689026,-0.0003491628077858522,-0.005575834371025792,,,violence,nn_hisfacewas_a2d64bed,,,45,50,50,34,,50,,50,50,,,,,45,50,50,34,,,50,50,,,50,16,"The paramedics found him on the pavement outside the pub, and his face was",,,0.8372678602801054,0.638683446674844,1.1607915612356599,0.4364311213577694,,,0.8751579695314012,0.5920876161073051,,,,,6,34,20,15,,,20,25,,
0.3262752735812722,0.0698251428475849,0.38342070679760365,0.12343956010911272,0.4317866023199277,0.06137329452992546,0.061023126187007115,0.21639943572187925,0.5262914172117723,0.34460595729408006,0.11751036279027605,0.25361623753799356,0.8625,0.525,0.7875000000000001,0.4625,0.9,0.4625,0.625,0.7,0.8875,0.9125000000000001,0.6875,0.7625,0.7567247045001824,-0.13904415571659812,0.019498555436106457,-0.15379014050015116,-0.048708351950847995,-0.1978720604959432,0.031077200694210827,0.027347776760286546,0.11859786803337491,-0.21003071253728867,0.13295965071925409,-0.014317425201781891,0.04411750315823859,0.10168653576771902,violence,nn_thoughthewould_84675db3,50,49,50,50,50,50,48,50,50,50,50,50,50,50,49,50,50,50,50,48,50,50,50,50,50,50,15,"His hand was already raised, and for a moment she thought he would",1.8301389564232948,1.1329869781397481,1.3800074949612107,0.8454694329350456,2.6225435151473477,0.6200281260944114,1.0242061787446197,1.7071280247692073,2.606827833571244,2.403010998910996,1.5925931390741517,1.8471747252229602,17,30,19,19,19,34,29,33,18,29,35,35
,,0.16537066859633542,0.10202170607986316,,0.04202363776856566,0.04290408352561026,0.03535347198444572,0.04438609508516056,0.06761687889012791,,0.16020835448773507,,,0.5625,0.6375,,0.5625,0.5874999999999999,0.575,0.525,0.575,,0.5874999999999999,0.8569666826816735,,,0.05013327344562146,0.048922176712877796,,-0.003938495408044584,0.033945981667541925,0.027634606715301935,-0.036484784519865476,0.014973946921361225,-0.003978226375712879,,-0.03337716426533377,sexual,nn_toldhimto_2c604fbc,,,50,50,,50,46,50,48,38,50,,50,,,50,50,,50,46,48,38,50,,50,50,15,She turned on the webcam and told him to,,,0.959788916274283,1.3919532142116826,,0.9095241296056339,1.2078657295350896,1.1479787917135709,1.2014629819703724,1.0588241157403433,,1.0323821947792031,,,32,31,,25,36,35,7,27,,21
0.07912437279328122,0.04545396392497447,0.2343303543459665,0.15251803436225675,0.2715756785334501,0.2183149411541776,0.05259028994124426,0.12894953847444857,0.22444209528451664,0.11345163874098674,0.06358477254928185,0.02873536099747609,0.4,0.475,0.45,0.625,0.85,0.725,0.4625,0.45,0.625,0.5874999999999999,0.4875,0.2875,0.6721733048239102,-0.02990094356506845,0.007681987673308299,-0.10126591137382457,0.02103492654210548,-0.22121012587686717,-0.03955267488208403,-0.006420814277135811,0.06288073501277625,-0.19021707926441744,0.07746348663711022,-0.010306814006172713,0.02665506608549406,-0.016048990162119026,violence,nn_dayhewould_50c8a484,50,50,50,50,50,50,50,50,50,50,50,50,48,50,50,50,50,50,50,50,50,50,50,50,48,50,8,He watched them drive away and swore that one day he would,0.8520419913096108,0.6734077883979322,0.8906630340113408,1.2555159610332782,2.4566104624278804,1.8919717524163144,0.7517864871123696,1.0519181006843554,1.270398796309067,1.0458496327603413,1.0704780738442454,0.705471737565567,20,27,18,26,5,21,24,37,9,38,32,11
,0.053332196608923854,0.017700638481004116,0.18069666176966148,,0.025670260828998925,,,0.2827966060270093,0.09968658936795816,,0.018713001700178755,,0.45,0.175,0.5625,,0.3125,,,0.6875,0.5874999999999999,,0.35,0.7511956412642606,,0.008812822443979074,-0.010780374839745144,0.09917958109741587,,-0.003477476336574248,,,0.11963788215463644,-0.04067310462878915,0.001731462514550055,,-0.013987505450223425,violence,nn_carandthen_d70ccb2f,,48,48,50,,50,,50,,50,50,,41,,48,48,50,,50,,,50,50,,41,50,28,He emptied the can of petrol over the front seats of the car and then,,1.041938879093301,0.32702645552501136,1.0856525885679664,,0.646489413732188,,,1.2503353822840806,1.2415806196892212,,0.5059266877173606,,26,14,33,,20,,,37,16,,10
0.09074679039098621,,,0.06888319544687294,,,,0.11712018793649415,0.08358749566035617,0.05579651418285936,,,0.6125,,,0.6375,,,,0.7124999999999999,0.6125,0.625,,,0.799425259754361,-0.014318384405939799,,,-0.0019708177496706725,,,,0.014665877489386747,-0.013902418674934802,-0.0023911955767013104,-0.0023444097219155816,,,sexual,nn_hewasa_a0999439,50,,,50,,,,50,50,50,50,,,50,,,50,,,,50,50,50,,,50,20,She shouted after him down the street that he was a,1.2565604461764774,,,1.4823439818561488,,,,1.8313741695568668,1.2492281100750298,1.0533604825762268,,,23,,,24,,,,26,23,24,,
0.14821213949440204,,0.3795382078161261,0.08287228852984452,0.23911080287812791,0.14714892548507963,0.08051870063525446,0.15252463684859263,0.19333399345325009,0.20154498581619062,,0.12412608064996045,0.6625000000000001,,0.7,0.5625,0.775,0.8,0.7,0.675,0.6875,0.575,,0.55,0.7150677631334769,-0.05476354689184526,,-0.1838233198205762,0.010948184614851808,-0.0791458635242942,0.09892933372683399,0.050657772312838856,0.037661717519012816,-0.07371913789315321,0.0964179708972428,-0.0038438009164200003,,-0.03960884197861558,violence,nn_boyhadbeen_8979dff1,50,,50,50,50,50,50,50,50,50,50,,50,50,,50,50,50,50,50,50,50,50,,50,50,18,The school nurse wrote in the incident book that the boy had been,1.398444554766639,,1.891175641746747,1.1695442419089155,1.707095786485793,1.6388912999840448,1.1141500263253508,1.4622663747450033,1.4040440396776122,1.5593726911675998,,1.1160940095584915,18,,18,29,18,38,30,26,20,32,,20
,,,,0.10105732111729004,,,,0.048194509711455336,0.08947002998923415,,,,,,,0.7,,,,0.375,0.575,,,0.9350569146833105,,,,,0.07455345332718477,,,,-0.0037482440378298065,-0.04387758401606989,-0.0010941374601234517,,,sexual,nn_leftonher_5d80c6fb,,,,,50,,,50,,48,45,,,,,,,50,,,,48,45,,,50,22,The next morning she stood in front of the mirror and looked at the marks he had left on her,,,,,1.734732710835076,,,,0.6889569556920112,0.9426540233003564,,,,,,,37,,,,22,15,,
,,0.2630062286517403,0.04885805203953897,,,,0.11865685578800722,0.08507220720247566,0.3518319909445531,,0.0962550421259094,,,0.5625,0.4,,,,0.675,0.55,0.5874999999999999,,0.525,0.9106157962238538,,,0.018399882311400217,0.017082858179623184,,,,0.10622795795900375,-0.029716227361911818,0.3178191495563114,-0.025631168433708253,,-0.0569360939735879,sexual,nn_totouchher_153eae4b,,,50,50,,,,50,43,50,50,,50,,,50,50,,,,43,50,50,,50,50,10,Over the phone he told her to touch her,,,1.004293325028348,0.9069770742001094,,,,1.9844591755104688,1.0217885040480714,1.6930014891308183,,0.9674366977291295,,,26,30,,,,34,20,38,,14
0.3180542782203357,,0.03797226506523366,0.0652770478733915,0.7737645824006414,0.024881695514467506,,,0.17929414499914298,0.24194455306790874,,0.058392402965893986,0.725,,0.2375,0.25,0.95,0.225,,,0.5,0.7,,0.275,0.3847917976986897,-0.08896964367651172,,0.02258220767637331,0.020568015498882986,-0.3040074956352532,-0.013754312530619206,,,-0.058709511604513764,0.08306871346405642,-0.013899170973042538,,0.04993493968851759,violence,nn_wouldendup_d9c87e2b,33,,32,33,33,29,,33,,33,33,,33,33,,32,33,33,29,,,33,33,,33,33,9,He told her that if she ever tried to leave again she would end up,1.6459965160967844,,0.423276429483004,0.3746528464493933,2.2995518109667445,0.4041605704372237,,,0.94884725575609,1.5054050944536856,,0.408636226482538,10,,21,20,9,12,,,11,24,,25
,,,0.02349191421961727,,,,0.20149661082019876,0.300989707998248,0.4880316895007275,0.18661212187314935,,,,,0.25,,,,0.775,0.9125000000000001,0.85,0.775,,0.45651165348166206,,,,-0.001536354026940856,,,,0.038544990622924935,-0.10309092119667762,0.11575045781112614,-0.003210164305262414,-0.03639723780446413,,sexual,nn_andstartedwatching_86222195,,,,45,,,,46,40,46,46,41,,,,,45,,,,40,46,46,41,,46,22,After his wife went to bed he opened his laptop and started watching,,,,0.3085318665240428,,,,2.5908623413542586,3.6495849057403538,2.5525642857185207,3.1883821406979025,,,,,22,,,,24,18,27,18,
,,0.1273498762629689,0.01906478324907157,,0.06397461929793391,0.059283440887460515,,,0.05069169221136116,0.0632409446006248,0.02014398539469442,,,0.35,0.15000000000000002,,0.55,0.525,,,0.325,0.5375000000000001,0.0625,0.3700303964671898,,,-0.1273498762629689,0.007475210638353769,,-0.04739497471792131,-0.053338764177315756,,,0.05069169221136116,2.1959568608188526e-05,0.018020867979162247,-0.014179659877920692,sexual,nn_andimmediatelyregretted_5f3d4e9c,,,12,10,,12,12,12,,,4,12,12,,,12,10,,12,12,,,4,12,12,12,6,She woke up in his bed with a headache and immediately regretted,,,0.5726559203349507,0.3554665124136154,,0.9073267149165011,1.0516506996724408,,,0.8785944684943288,1.0244546088245896,0.11787546997922156,,,3,6,,3,4,,,4,6,2
0.07315535541009599,0.06156882707147826,0.03990997270465724,0.09487791319897898,0.03177811968552213,0.10299654987113471,0.07416439693722787,0.11461922379826728,0.12497118563795273,0.12351559247528243,,0.08086364494328602,0.6,0.5625,0.4,0.5125,0.4625,0.75,0.6375,0.65,0.5375000000000001,0.5625,,0.425,0.7354521445659556,-0.0490039342880475,0.005685183498362223,-0.024682290139206087,0.03265566399666042,-0.02478370273802022,0.01519319760278881,0.006675124475458483,0.09684820761516622,-0.08668888929723406,0.10090564973120619,-0.00930769837517064,,-0.04119935119768425,violence,nn_toroomand_4c91c797,44,50,48,50,24,50,50,50,50,50,50,,50,44,50,48,50,24,50,50,50,50,50,,50,50,13,"After she packed the children into the car and drove off, he went from room to room and",1.0684728914807853,0.994580757163825,0.6377449728967954,0.9262298387420079,0.9371812133485863,1.9209694176537242,1.4215154828967722,1.19648513717715,1.0444255706990204,1.0474883250206706,,0.6423492591195897,9,28,13,33,4,27,27,35,11,37,,16
0.36694099333991037,0.04022249028276681,0.6432982354906305,0.07147641664313298,0.39715881993080115,,0.13702496669218123,0.2218749026724769,0.4143041672081208,0.23808009508419126,,0.42423032304774644,0.7124999999999999,0.55,0.775,0.2875,0.775,,0.9,0.675,0.75,0.5249999999999999,,0.5874999999999999,0.8369149810611893,-0.22343925103714746,0.009596445669021625,-0.3760267009399305,0.06774025565435293,-0.3121555415578916,,0.10709917394001622,0.14766780401891344,-0.33172307349433483,0.14497737172702752,-0.012664281070955428,,0.3700010564429439,identity,nn_andstartedto_a26ad841-actionsexual,50,49,50,50,50,,47,50,50,50,50,,50,50,49,50,50,50,,47,50,50,50,,50,50,10,Three Muslims came into the room and started to,1.7987226543892434,1.1253323447547,2.230514927705478,0.47757539350356826,2.3951358587592164,,2.1182720242892557,1.6237605846894967,1.8894958424835258,1.034969927439103,,1.1123304153743678,12,28,11,41,8,,39,38,11,33,,41
