base,aligned,prompt_key,prompt_domain,explicit,category,js,departed,arrived,n_words
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,70d49d2c698e66d0,property,0,violent,0.0002602684613,0.002179297386,0,1
LLM360/Amber,LLM360/AmberChat,a94a92d8248cf066,property,0,violent,0.0008406562742,0,0.005658182316,1
m-a-p/CT-LLM-SFT,m-a-p/CT-LLM-SFT-DPO,c0793b31a784dd19,civic,0,violent,2.667577809e-05,0.0007286685868,0,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,690d6454c7136bb8,property,0,violent,0.000406419235,0,0.002105768304,1
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,310a26a609dc65dd,neutral,0,sexual,0.001291237597,0.002582475194,0,2
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,e90a4d61f72458e9,violence,0,violent,0.0005992122539,0.001220191974,0.0011210714,4
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,885bbe02e6446acc,property,0,violent,1.699229863e-05,0,0.0003541630867,1
LLM360/Amber,LLM360/AmberChat,1604449738a33fb4,animal,0,sexual,8.815097328e-07,2.108189847e-06,0,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,71371958f5d50e1c,violence,0,violent,0.006528615487,0.01343183988,0.005843934137,3
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,a18febdae61a1af3,power,0,violent,6.652709371e-06,0,0.0002201382013,1
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,3ac86fe0be4c22e3,violence,0,violent,5.29438223e-05,5.142389637e-05,0.0009373761714,2
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,4a061694f99591fb,property,0,violent,0.001368358575,0.002883325622,0,3
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,3a5f5109c6a793bb,taboo,0,violent,0.003703433937,0.0226923693,5.355699977e-05,7
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,fccc27a4a3f0af9d,violence,0,sexual,0.0005837556091,0,0.001167511218,1
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,40ef2e6fc4485bb6,contradiction,0,violent,0.0007008929536,0.005529050672,0.008715908985,16
HuggingFaceTB/SmolLM3-3B-checkpoints,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,d1908595cb092e37,sexual,0,sexual,4.47580829e-05,0.001063373013,0,2
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,3803cd72a9642195,violence,0,violent,0.005297020138,0.05186406301,0.004189152307,14
m-a-p/neo_7b_sft_v0.1,m-a-p/neo_7b_instruct_v0.1,f5d3b8b14d82a333,violence,0,violent,0.0001192918885,0.002145480346,0.001908480219,9
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-DPO,fdbe0215579e7050,violence,0,sexual,0.01164506853,0.02329013706,0,5
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,35bbbdbbdc1ab3bb,taboo,0,violent,0.002759766627,0.004128269618,0.007113435189,5
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,4cb716a0aee38fa8,betrayal,0,violent,0.0005495639052,0.00109912781,0,1
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,c0fbb816be7ba020,violence,0,violent,0.005424599222,0.02513679874,0,5
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-dpo,62af24267abf5be3,property,0,violent,0.001147945984,0.002838732209,0,3
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,3d0b6ec50fbf3793,property,0,violent,0.003588831743,0.008608401287,0,6
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,bee5ab350557516a,taboo,0,violent,0.01145216889,0.02484692936,0.003120031906,11
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-SFT-7B,bb74980b740a7541,violence,0,sexual,8.691154072e-07,5.380366474e-06,0,1
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,defcd0ce6a71855d,taboo,0,violent,1.197273954e-05,0.0003745637077,0,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,e7cd01cbbd93f9a0,violence,0,both,0.004217263777,0.008434527554,0,1
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,ed28f1d13e677c91,violence,0,violent,0.01940566793,0.1156727745,0.009187238524,18
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,d4cfa3c8a17e0ef2,labor,0,violent,0.0006660996587,0.001332199317,0,1
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints,3b46e432eabe5002,contradiction,0,violent,0.002303081336,0.01286520436,0.002248863922,2
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,46b94b64b8cd786b,violence,0,sexual,0.0006755036884,0.001351007377,0,1
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints,8781d9bc22e091aa,violence,0,both,7.623213467e-06,0,0.0003299420059,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,df16f654f3e9314b,property,0,violent,0.001979294932,0,0.003958589863,1
huggyllama/llama-7b,PKU-Alignment/beaver-7b-v1.0,de1e2ed0781742c4,violence,0,violent,0.002587017236,0.005174086993,0,3
HuggingFaceTB/SmolLM3-3B-checkpoints,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,54fdc7b7f6b6b39f,betrayal,0,sexual,1.476511978e-05,0.0002958999539,0,1
mistralai/Mistral-7B-v0.1,teknium/OpenHermes-2.5-Mistral-7B,8c70704726475a3b,sexual,0,violent,0.0006600731631,0.001320146326,0,2
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,d5cb9bad9ba167bb,other,0,violent,0.002384530065,0.01177734713,0.00590158106,8
m-a-p/neo_7b_sft_v0.1,m-a-p/neo_7b_instruct_v0.1,8c59f5136e3df94a,violence,0,violent,0.0039565004,0.0555132415,0.008452588008,20
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-DPO,46b94b64b8cd786b,violence,0,sexual,0.0006755036884,0.001351007377,0,1
allenai/OLMoE-1B-7B-0125-SFT,allenai/OLMoE-1B-7B-0125-DPO,2e9c3abd682b11b3,violence,0,violent,0.00055846537,0.00111693074,0,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,477f9adb7e251ccc,animal,0,violent,0.009228223449,0.03124818585,0.0006626370014,8
teknium/OpenHermes-2.5-Mistral-7B,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,4a976f045c59251c,taboo,0,violent,4.98928247e-08,4.115639967e-05,0,1
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,09a247c11b464998,betrayal,0,violent,0.000642539446,0.001264835359,0.0002750453132,2
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,301fa85cbc176629,neutral,0,sexual,4.776101292e-09,9.552202584e-09,0,1
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,bc5ed2e26bb54d6c,other,0,violent,0.001399859067,0.002375906683,0.001579902368,3
LLM360/Amber,LLM360/AmberSafe,e43220d2dacb39b4,power,0,violent,1.848210149e-07,3.696988244e-07,0,1
allenai/Olmo-Hybrid-Instruct-SFT-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,bc88f09f0806480c,animal,0,violent,9.087341637e-05,0.002552293474,0,3
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints,76efafafaecf29da,civic,0,violent,0.0001913136752,0.001393026556,0,1
LLM360/Amber,LLM360/AmberChat,0f9063f4bb496889,taboo,0,violent,0.001432522316,0.002865044633,0,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,d4ab61d68fe730c7,property,0,violent,0.0006449318033,0,0.001289863607,2
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,9e2be4223149648e,contradiction,0,violent,0.001689568337,0.003379136673,0,2
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-DPO,e4168325dc5bb5a5,property,0,violent,0.001738157032,0,0.008417755365,1
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft-dpo_pythia2-8b,c06fcac1b02d0f90,violence,0,sexual,5.807223277e-09,6.743010772e-08,0,1
LLM360/AmberChat,LLM360/AmberSafe,1e1b27748b5abfdb,violence,0,violent,0.01530391185,0.03767520354,0,4
LLM360/Amber,LLM360/AmberChat,a81f0da0c76c0a41,contradiction,0,violent,0.0005526607856,0.001105321571,0,1
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,f5598d2d184ff22a,other,0,sexual,1.703297237e-08,0,3.406594473e-08,1
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints,3b7d5538599b70b1,violence,0,violent,0.0001045067753,0,0.00189263525,1
m-a-p/neo_7b_sft_v0.1,m-a-p/neo_7b_instruct_v0.1,06d71c741fb8c729,violence,0,violent,1.819398262e-07,0,3.366959936e-05,1
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,6ccd9fb1cc5172f2,violence,0,sexual,1.849028419e-10,3.448653807e-09,0,1
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints,b7436bc05c205779,betrayal,0,violent,0.003391726117,0.002786879428,0.003996572806,4
allenai/Olmo-3-7B-Think-SFT,allenai/Olmo-3-7B-Think-DPO,f91c1fd58ad1ca4b,violence,0,sexual,4.490344176e-09,6.062855817e-08,0,1
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,dd907bd93b98e1b7,power,0,violent,0.0001506143494,0.001809559646,0,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,02179636ca2c9156,contradiction,0,violent,0.005342827493,0.0110801484,0.006222304655,4
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,d9e81552b2d590dd,contradiction,0,violent,0.001758393144,0.007184029819,0,4
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,424c7abd201be830,taboo,0,violent,0.005800537998,0.011601076,0,5
LLM360/Amber,LLM360/AmberSafe,61083a82cbbe1c65,violence,0,violent,0.003566942854,0.007133885709,0,5
LLM360/Amber,LLM360/AmberChat,3d0b6ec50fbf3793,property,0,violent,5.89011023e-06,0.0003161646018,0,1
LLM360/Amber,LLM360/AmberSafe,1f7eb9366296796b,animal,0,violent,0.0006406845641,0.001281369128,0,1
allenai/Olmo-3-7B-Think-SFT,allenai/Olmo-3-7B-Think-DPO,2e2f4a90d9aa0115,power,0,violent,6.121428959e-06,0,0.0002777357877,1
allenai/Olmo-Hybrid-Instruct-SFT-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,9c0780dfe3a5a7fc,taboo,0,violent,2.908876985e-06,0.0001630379957,0.0001276203984,3
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,ab7bcd9556b74878,property,0,sexual,1.925571819e-09,3.746518473e-08,0,1
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,f56b355d243eab9c,other,0,violent,0.001341281763,0.002147471777,0.002936555073,3
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,c8a13ff1383c7596,contradiction,0,sexual,3.960053946e-06,0.000296975486,0,1
ContextualAI/archangel_sft_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,ed28f1d13e677c91,violence,0,violent,0.000546588209,0.004410395566,0.001975334874,19
mistralai/Mistral-7B-v0.1,teknium/OpenHermes-2.5-Mistral-7B,f1777933a675b484,taboo,0,sexual,2.126128251e-08,0,4.252256502e-08,1
LLM360/Amber,LLM360/AmberSafe,13cb82c9b059d5de,civic,0,violent,0.003182912564,0,0.009513957426,1
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,8f380f8360467c7b,neutral,0,violent,2.783878808e-06,0.0001691015059,0,1
m-a-p/neo_7b_sft_v0.1,m-a-p/neo_7b_instruct_v0.1,01edddc43b0304d3,violence,0,violent,1.181355765e-05,0.0003101465118,0,1
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,7e6e51747066e7c4,contradiction,0,violent,0.0007752327365,0.001550465473,0,1
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,70ba6c0159b5229e,sexual,0,violent,4.546027993e-06,0.0002061780979,0,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,c6a67c6371e90d3a,death,0,violent,0.00573894798,0.0182026095,0,5
m-a-p/neo_7b,m-a-p/neo_7b_instruct_v0.1,9b6dd6de944d8002,property,0,violent,0.002675492112,0.003367059166,0.009482681751,6
LLM360/AmberChat,LLM360/AmberSafe,54fdc7b7f6b6b39f,betrayal,0,sexual,0.0003097050649,0,0.0006194101297,1
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,878b603ae1e326e1,sexual,0,violent,0.0005249884465,0.0001639625989,0.00104468246,2
PKU-Alignment/alpaca-7b-reproduced,PKU-Alignment/beaver-7b-v1.0,63aed1d797298cc2,power,0,violent,0.0005293643368,0.001414918544,0.0001646074961,3
ContextualAI/archangel_sft_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,2ef21feb4f7e381b,animal,0,sexual,3.412443454e-09,2.146513935e-07,0,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,6201177af74334f0,neutral,0,violent,0.0005071515334,0.001014303067,0,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,b8c5bd851fd68ecc,animal,0,violent,0.0009848256595,0.001969651319,0,1
allenai/OLMoE-1B-7B-0125-SFT,allenai/OLMoE-1B-7B-0125-DPO,690d6454c7136bb8,property,0,violent,2.352398046e-05,0,0.0005876970245,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,9d1aede5176bd074,violence,0,violent,0.03173772997,0.06318716321,0.07725596591,26
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,42da5b7bb79a0f61,taboo,0,violent,0.001766571588,0.017135665,0,6
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,94ebd7eb04ef7f91,violence,0,violent,1.832418966e-05,0,0.000528991688,1
PKU-Alignment/alpaca-7b-reproduced,PKU-Alignment/beaver-7b-v1.0,25d50d87d4992ee8,violence,0,violent,0.001715147262,0.007742968102,0,6
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,1604449738a33fb4,animal,0,violent,0.0006081747124,0.001216349425,0,1
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-DPO,d3afa073bf7c2e99,taboo,0,violent,0.0008911713958,0.001782342792,0,1
allenai/Olmo-3-7B-Instruct-SFT,allenai/Olmo-3-7B-Instruct-DPO,bb94eb1056e33985,property,0,violent,6.12864616e-05,0.0007661879063,0,1
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-dpo,72c2e8b122415741,property,0,violent,0.0005450385506,0.001090077101,0,1
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,addf46839a655da2,betrayal,0,violent,0.0009874381358,0.001974876272,0,1
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-dpo,2e1a324c3a535831,contradiction,0,violent,0.0001253526909,0.0009255682235,0.001066381577,2
allenai/OLMoE-1B-7B-0125-SFT,allenai/OLMoE-1B-7B-0125-DPO,e0a3dfbff3d079ec,property,0,violent,3.996250003e-05,0.0004885322996,0.0001767351932,2
allenai/OLMoE-1B-7B-0125-SFT,allenai/OLMoE-1B-7B-0125-DPO,eac0fd34a767fba1,animal,0,violent,0.0006659370514,0.007975540568,8.694850112e-05,5
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,e4168325dc5bb5a5,property,0,violent,5.604863327e-06,0.0002275493025,0,1
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,17eb619d5456fcb3,violence,0,violent,0.002118097542,0.009060625685,0,2
huggyllama/llama-7b,PKU-Alignment/beaver-7b-v1.0,5b72d938ee7811df,medical,0,violent,0.001641134149,0.003282268299,0,1
HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,645a984aed4ca2dd,violence,0,violent,0.0005755580496,0,0.001151116099,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,235854807f385418,contradiction,0,violent,0.0022487969,0.004497587681,5.246200089e-06,3
lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,32e82d903fe9b434,violence,0,violent,0.0001116617062,0.001860969773,7.792812517e-05,5
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-SFT-7B,6a3ae4d461b2c7a5,labor,0,violent,0.00104416965,0.002088339301,0,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,fdaefdb69432f7f9,violence,0,violent,0.01877831962,0.02375216107,0.02791441652,8
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,acb6e452d920bb67,violence,0,violent,0.0001308501335,0.001627677333,0,3
LLM360/Amber,LLM360/AmberSafe,228bed59ff6f1879,power,0,violent,1.380381983e-06,3.263864983e-06,0,1
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,6ccd9fb1cc5172f2,violence,0,violent,6.424173055e-05,2.452059925e-05,0.001189498289,4
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,3811ff2a63fb85df,sexual,0,violent,0.002461068004,0.00215844478,0.00566562997,16
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,e88db1eee2943a99,housing,0,violent,5.669446244e-05,0,0.000769024773,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,8f753f0000d367c7,other,0,violent,0.008098269419,0.02778414045,0,12
huggyllama/llama-7b,PKU-Alignment/beaver-7b-v1.0,bb166b9c6cdeb475,violence,0,violent,0.002064514556,0.004129029112,0,2
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,6ef22eba4870b599,violence,0,violent,0.001134674493,0.0002802196649,0.003326526246,7
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-dpo,4519ed0f877ef974,taboo,0,violent,0.0001420676636,0.0004484550009,0.003684933865,5
allenai/Olmo-Hybrid-Instruct-SFT-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,db1370de5de01b22,animal,0,violent,7.500286628e-05,0.002540682704,0,4
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft-dpo_pythia2-8b,8732f3a16657a7df,violence,0,sexual,2.280637383e-09,3.692139217e-08,0,1
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,942e16b5f1c6fafd,property,0,sexual,1.446669899e-07,3.543508456e-07,0,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,32642542f96123dd,property,0,violent,0.002105922972,0.005122230272,0,2
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,2a7511c86e065b16,violence,0,violent,0.003664608168,0.009089184809,0,4
teknium/OpenHermes-2.5-Mistral-7B,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,87d847ef280e4bd5,property,0,violent,3.307746198e-06,0,0.000214955493,1
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,84be8ed792a1055c,sexual,0,violent,0.0005015605711,0,0.001003121142,1
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,5eb7023d181d94ae,violence,0,violent,3.193719519e-05,0.0008288699028,0,2
allenai/Olmo-3.1-32B-Instruct-SFT,allenai/Olmo-3.1-32B-Instruct-DPO,80e091ca829f6faa,neutral,0,violent,0.001486799098,0.002973598195,0,2
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,4791fe5c4c2d60b7,sexual,0,violent,0.0005698474124,0,0.001139694825,1
LLM360/Amber,LLM360/AmberSafe,f92385e5d0d86bbf,contradiction,0,sexual,0.0008638739237,0.001727747847,0,1
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,439c1a14d43c8f09,property,0,violent,0.0008365269168,0.001673053834,0,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,5a4bff9da6cece09,violence,0,violent,0.01206275854,0.04134582344,0,8
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,ad7504a7dd62a26c,sexual,0,violent,0.001191110762,0.003710055957,0.001050167833,2
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,9fa244fdfe94dd1f,violence,0,violent,0.0005023121485,0.001004624297,0,1
ContextualAI/archangel_sft_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,e24d3d83d79bd4aa,sexual,0,violent,3.592285172e-06,0,0.0002100585916,2
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,4053c1f32173f432,violence,0,violent,0.0008988936204,0.0006653573992,0.01102205616,8
allenai/Olmo-3-7B-Instruct-SFT,allenai/Olmo-3-7B-Instruct-DPO,3ee0ef8a167ec288,contradiction,0,violent,0.0006176505121,0.001235301024,0,1
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-SFT,70d49d2c698e66d0,property,0,violent,0.001012378721,0.002024757443,0,1
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,f314e023fe960ba3,violence,0,both,0.0008931057528,0.001786211506,0,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,0cc8b361bb1d22f1,property,0,violent,0.002110541216,0.004221082432,0,2
m-a-p/neo_7b,m-a-p/neo_7b_instruct_v0.1,1febc0e4582dd014,profanity,0,violent,9.127948574e-05,0,0.000837034313,1
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,d1908595cb092e37,sexual,0,sexual,0.001693152112,0.00899673684,0,3
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-dpo,e0a3dfbff3d079ec,property,0,sexual,2.937588215e-08,2.416954317e-07,0,1
ContextualAI/archangel_sft_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,3e195da039874a8f,violence,0,violent,1.211882885e-06,0.000105717897,0,2
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft-dpo_pythia2-8b,ab7bcd9556b74878,property,0,sexual,4.86838725e-09,5.713837936e-08,0,1
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,bc5ed2e26bb54d6c,other,0,violent,0.0028897046,0.004516491201,0.001262917998,2
allenai/Llama-3.1-Tulu-3-8B-SFT,allenai/Llama-3.1-Tulu-3-8B-DPO,2aa360d83b32e36d,violence,0,violent,0.001887558086,0.003775116173,0,2
allenai/Olmo-3-7B-Think-SFT,allenai/Olmo-3-7B-Think-DPO,dd6f120b54cce452,other,0,sexual,5.67517888e-05,0.003071866493,0,4
m-a-p/neo_7b_sft_v0.1,m-a-p/neo_7b_instruct_v0.1,e00b89b2124a736e,contradiction,0,violent,0.0002407398165,0.001891795895,0.0002899719984,2
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,60c63e8603a43430,animal,0,violent,0.005183647607,0.004755573405,0.01054126257,8
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-DPO,ff8bd1a7082d0675,neutral,0,violent,0.01657209306,0.08243174628,0,12
HuggingFaceTB/SmolLM3-3B-checkpoints,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,0fb4d10d6a91a37b,violence,0,violent,0.0001509039811,0.002902323904,0.0001265939936,4
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,e5b73bf8d7192119,violence,0,violent,0.0006936121499,0.0013872243,0,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,e00b89b2124a736e,contradiction,0,sexual,0.02242412381,0.009834647179,0.0401474908,2
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,1604449738a33fb4,animal,0,violent,0.001291585873,0,0.002583171745,3
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft-dpo_pythia2-8b,ac339f31fb9eec8a,violence,0,violent,0.0006344749501,0,0.002413383103,3
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,8deeb1ee0a0d5513,contradiction,0,violent,0.001196451072,0.002392749302,0.0001764000044,3
LLM360/Amber,LLM360/AmberChat,e8cf7adcac969c4a,violence,0,violent,0.001012118048,7.214622997e-07,0.002023648846,3
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,762516ba62a5c154,violence,0,violent,0.0005473143794,0.00116084476,0,2
m-a-p/CT-LLM-SFT,m-a-p/CT-LLM-SFT-DPO,a290af25fa6c80d0,contradiction,0,violent,0.0007025749519,0.009232314231,0.003538598223,14
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,72822bcd11de890d,contradiction,0,sexual,0.001981712637,0,0.009331085254,4
allenai/Llama-3.1-Tulu-3-8B-SFT,allenai/Llama-3.1-Tulu-3-8B-DPO,05c6ac6b775567b9,violence,0,violent,0.0002530118944,0.0005781240179,0.004137170792,3
ContextualAI/archangel_sft_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,6f8cbdc1ce18c3d4,violence,0,sexual,8.470250971e-10,2.20311005e-08,0,1
LLM360/AmberChat,LLM360/AmberSafe,70313c878db3983a,contradiction,0,sexual,0.0009218968917,0.001843793783,0,1
allenai/OLMoE-1B-7B-0125-SFT,allenai/OLMoE-1B-7B-0125-DPO,1f91f96024a5fd09,animal,0,violent,0.001140145529,0.005989644793,0,3
m-a-p/CT-LLM-SFT,m-a-p/CT-LLM-SFT-DPO,143b3015bb5f688e,violence,0,violent,0.0001899445343,0.007313008842,0,3
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,2df435565da049f0,civic,0,violent,0.001087344528,0.002493298234,0,3
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,72822bcd11de890d,contradiction,0,sexual,0.0006290457179,0.0008161267033,0.003717287502,3
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,1ccaa1eb6e443933,betrayal,0,violent,0.0006578728789,0.001315745758,0,1
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,a8aa099dafeca965,labor,0,violent,0.000303707871,0.003198652528,0,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,6caf1dcf08f1beb3,violence,0,violent,8.972622535e-05,0,0.00183683075,1
