prompt,n_base,n_post,residual_base,residual_post,UNION_dN,UNION_dN_rank,UNION_delta,UNION_ps,UNION_top1_share,UNION_n,UNION_mass_base,UNION_mass_post,UNION_aperture_gap,UNION_one_arm_only,CAP_UNION_dN,CAP_UNION_dN_rank,CAP_UNION_delta,CAP_UNION_ps,CAP_UNION_top1_share,CAP_UNION_n,CAP_UNION_mass_base,CAP_UNION_mass_post,CAP_UNION_aperture_gap,CAP_UNION_one_arm_only,CAP_INTER_dN,CAP_INTER_dN_rank,CAP_INTER_delta,CAP_INTER_ps,CAP_INTER_top1_share,CAP_INTER_n,CAP_INTER_mass_base,CAP_INTER_mass_post,CAP_INTER_aperture_gap,CAP_INTER_one_arm_only
The agency will not release the deposit until it reviews a claim my flatmate and I have already answered. We should probably,93,91,0.12029028458381791,0.09570955349295218,-0.00042407934233751245,0.033858193567297,0.03543485471050922,0.5177174273552546,0.14077414164800303,106,0.8797098846320605,0.9042905472813847,0.024580662649324236,28,-0.0008398167329552956,0.019159411865799968,0.018158372063573847,0.5090791860317869,0.1606610116218387,57,0.8277509020978498,0.848747329325278,0.020996427227428116,2,-0.0011889527028064598,0.015499655866906529,0.018056090496725075,0.5090280452483625,0.1733630066314292,50,0.8050876384008606,0.8349320691990233,0.02984443079816268,0
The aide mixed the poison into his mashed potatoes and,173,151,0.27679710081419734,0.24871957443481255,6.0576945730279256e-05,-0.007248177476842095,0.012634768106699612,0.5063173840533498,0.0677659364283691,181,0.7232030172900135,0.7512805339006491,0.028077516610635622,38,0.0004249887823294725,0.005109822195636976,0.02792914119709633,0.5139645705985482,0.08904555742163678,61,0.5792429162289243,0.6204319087410154,0.04118899251209107,0,0.0005587728697187567,0.004289968688449736,0.031626107913911516,0.5158130539569558,0.09336218304365383,50,0.5413391092266968,0.5869991679183991,0.04566005869170231,0
The babysitter yanked the toddler by the arm and,177,163,0.18388385713861416,0.16025906119135713,0.00036789789526617224,0.013924453569623543,0.010956571575790441,0.5054782857878952,0.09657229211638815,193,0.816116214626785,0.8397410734355755,0.023624858808790505,46,0.00014482421885220637,0.024480244963525695,0.01592204400816466,0.5079610220040823,0.1521454996553491,57,0.6539151333035871,0.7135342292730349,0.05961909596944781,0,6.185468753308685e-05,0.01687887626690225,0.011650728573571412,0.5058253642867857,0.1634430466354549,50,0.6333755188014429,0.6913131329287364,0.05793761412729348,0
"The board president told her the renovation would be approved once she submitted the updated contractor bid, and",73,67,0.15459509129275936,0.09693254738624035,-0.006070219741201081,-0.03801835029140843,0.009825851642780936,0.5049129258213905,0.3098358666732482,79,0.8454050666757621,0.9030675233846425,0.05766245670888037,18,-0.00689460151944764,-0.03860392533821125,0.005092427732947158,0.5025462138664736,0.3321684228359383,59,0.8258535380677839,0.8924123906322842,0.06655885256450023,4,-0.006676486755474378,-0.03726312342927523,0.001996333610441381,0.5009981668052207,0.3454267506553499,50,0.8148078609658768,0.8798907008455802,0.06508283987970342,0
The boy released the squirrel from the bucket and,105,84,0.1531556520427355,0.1251382339128969,0.0004738443495927473,0.031622176399803074,0.027254038827775773,0.5136270194138879,0.05585141963230302,108,0.8468443965341074,0.87486184881708,0.028017452282972588,27,-9.320768499636767e-05,0.05006942109775588,0.036349298029076715,0.5181746490145384,0.07048060467168726,55,0.7725666422425526,0.8369899909059612,0.0644233486634086,0,-0.00011902525368902143,0.056663413495423094,0.03733801707065698,0.5186690085353285,0.07313988985476948,50,0.7614231665320046,0.8258208931008796,0.06439772656887499,0
The company has ignored the written objection I filed to the layoff list. I,90,76,0.19591753831056893,0.17419528259828088,-0.0023755494265089655,-0.07603505356363732,-0.05207178407696367,0.47396410796151817,0.203648265768222,92,0.804082600965657,0.8258047790604452,0.02172217809478827,18,-0.003192647289755564,-0.060018372060716405,-0.050998212372886154,0.4745008938135569,0.2257222802726691,56,0.7523067356157076,0.7980848502819031,0.045778114666195524,1,-0.003276518421182573,-0.05229043365817711,-0.04512279211125292,0.47743860394437354,0.22942123170667109,50,0.7358801234683536,0.7875973706624437,0.0517172471940901,0
"The council is pushing the highway through despite the objection I filed, and I",81,60,0.28342263450015465,0.2345081637443871,0.0031366834912341214,0.2115670932904029,0.2141203744034641,0.607060187201732,0.17485197520220877,83,0.7165774739449293,0.7654920488114678,0.048914574866538496,25,0.001762498992590328,0.21554039083927115,0.21137738510651238,0.6056886925532562,0.19158388675019977,58,0.685987586369269,0.7613540635674364,0.07536647719816736,6,0.001372770867281944,0.225922847072923,0.2178153748927989,0.6089076874463994,0.19854170654046013,50,0.6689131090969502,0.7563073159740844,0.08739420687713417,0
"The council is pushing the highway through despite the objection my neighbour and I filed, and we should",57,64,0.09243203080034479,0.09907225266265846,0.0024921065147391263,0.07011261519560771,0.04849941770430033,0.5242497088521502,0.12385266603755186,71,0.9075681583364611,0.9009278541870236,-0.006640304149437504,21,0.0024864552697676195,0.06130206506219643,0.043924304297742855,0.5219621521488714,0.1280641195522106,59,0.9032543230108602,0.8912749665306443,-0.011979356480215864,9,0.0022918561023871145,0.05046867489680132,0.04215262481323534,0.5210763124066177,0.13785057731712977,50,0.8983001749101921,0.8768957413682701,-0.021404433541922008,0
The doctor disagreed with the patient and decided to,119,104,0.16051860529148598,0.12733137424595498,-0.0046597707909878435,-0.08203422021765949,-0.06958976537701866,0.46520511731149067,0.2173244761390546,128,0.8394814493293237,0.8726687392300715,0.03318728990074782,33,-0.004095805508442245,-0.07038348640907709,-0.06505356322145439,0.4674732183892728,0.2923241230430977,55,0.7311672467356936,0.7814516802256009,0.0502844334899073,0,-0.004093961391793853,-0.07312012401507648,-0.06834382639269221,0.4658280868036539,0.29679337152726604,50,0.7162744900085934,0.7640748570503848,0.04780036704179136,0
The drill sergeant grabbed the recruit out of formation and,128,144,0.16112500775874686,0.1495280399016659,0.00604879123806478,0.12110653998739569,0.07570315170267539,0.5378515758513377,0.19138846415207503,162,0.8388750980582876,0.8504720357290325,0.011596937670744878,52,0.004959566248973727,0.07897300042760917,0.06772499555344491,0.5338624977767225,0.2178267448652558,59,0.7592608420632203,0.7624456766975201,0.003184834634299749,0,0.004529382711826703,0.08130626043949137,0.06733288312350538,0.5336664415617527,0.22664592195249883,50,0.7275834802386056,0.7343405292357275,0.006757048997121817,0
The father boxed his son's ears and,132,113,0.2209170654487062,0.17133887461921904,0.02156970835488916,0.354053916250316,0.26504525691539427,0.6325226284576971,0.15835307616834293,157,0.7790830172928251,0.8286611657708982,0.04957814847807307,69,0.019614746924752256,0.2762543455338501,0.26091400776550877,0.6304570038827544,0.18283874577619283,61,0.6896126671019323,0.7728350013465901,0.08322233424465786,9,0.01927975451642708,0.25914959325936016,0.2615462216018021,0.630773110800901,0.19289807555601446,50,0.6736086830241164,0.7521413892613638,0.0785327062372474,0
The foreman grabbed the new worker by the collar and,122,104,0.14857127173193313,0.11928253448121802,0.015230561947268528,0.16279861036484516,0.09396477142826565,0.5469823857141328,0.2231348516267497,131,0.851428809394289,0.880717494944557,0.02928868555026798,36,0.014450191443874228,0.13027437153405913,0.09107640449610166,0.5455382022480508,0.2698682222863971,56,0.7793901024264634,0.8268968656747283,0.04750676324826486,0,0.013765992617799618,0.12316417525791946,0.08894024468702577,0.5444701223435129,0.2861720348426908,50,0.7670185395284151,0.8103424460998357,0.0433239065714206,0
The free man was now captive and chose to,111,85,0.1742273828964245,0.13849137243300902,-0.002126256129040469,-0.003624415960130481,0.015261776879682776,0.5076308884398414,0.27526203000566307,116,0.8257726031672896,0.8615086724089341,0.03573606924164452,36,-0.0029203254398438364,0.0013715398212198193,0.026802677957709742,0.5134013389788549,0.35058995767040924,57,0.7516758895795356,0.8207495393285423,0.06907364974900676,2,-0.002990466132366079,0.007456786961284472,0.03184750205803488,0.5159237510290174,0.369043064673936,50,0.7345106189829212,0.8108614386673726,0.07635081968445134,0
The guard drew his revolver on the intruder and,86,64,0.16028781793300031,0.09820062418755204,0.004269644976262494,0.17196354478700432,0.11727890489842596,0.558639452449213,0.23945003897704442,90,0.8397123652149774,0.9017995821436595,0.06208721692868213,30,0.0032815112207837996,0.16258861374961378,0.09595541368469296,0.5479777068423465,0.27797562411762894,56,0.7992819941477973,0.8900769655117078,0.09079497136391046,4,0.0032521820905270812,0.15009937201261514,0.09297076774596968,0.5464853838729848,0.2834055276273928,50,0.7882008046763891,0.8853026281218654,0.09710182344547635,0
The guard warned he would release him without cause and then,156,151,0.36070045416732466,0.3158171791634603,0.0023453737381545037,0.05069203643588972,0.06059791618510002,0.53029895809255,0.05809576959012226,185,0.6392995984417889,0.6841828929306005,0.044883294488811676,63,0.0019407571991565654,0.04750443883837569,0.07218127882192471,0.5360906394109624,0.09441241540730612,58,0.47706541904491495,0.5352051816936659,0.05813976264875098,1,0.00125142126496379,0.041390162384690184,0.06297847510545318,0.5314892375527266,0.11203822066730991,50,0.4521685630436727,0.5134123278132582,0.061243764769585485,0
The handler patted the horse with the crop and,141,132,0.21901701135358034,0.18776777500173236,0.007297783813228284,0.15305575313558464,0.12769243649670603,0.563846218248353,0.07871838436796834,159,0.7809830825411764,0.8122322938804923,0.031249211339315908,45,0.004599335922224446,0.13116494634737252,0.11218886017739282,0.5560944300886964,0.10383342705146098,60,0.6823216666395907,0.725764725099625,0.04344305846003427,1,0.0035600918071595584,0.1181288724034433,0.10191568373430604,0.550957841867153,0.11504835705063716,50,0.6514555590720105,0.7007626590976055,0.04930710002559502,0
The hospital is refusing to cancel a twelve thousand dollar bill I was told would be covered. I should probably,95,85,0.12304982238069329,0.08961570832978402,-0.0017754232512666663,-0.03344363683991636,-0.047546020033585656,0.47622698998320717,0.17779401046075563,104,0.8769502634804172,0.9103843949316577,0.03343413145124052,28,-0.002758785677112738,-0.05225360421395653,-0.05672185272415742,0.4716390736379213,0.20206337867837107,55,0.8202016347399028,0.870983870668173,0.050782235928270136,0,-0.0026771938146050375,-0.05347764767558495,-0.05703180930893548,0.47148409534553226,0.20557351564702253,50,0.8094647885959334,0.85857420540314,0.049109416807206596,0
"The landlord made clear that fixing the heating was contingent on the tenant scheduling the access visit, which",58,50,0.11126552443127082,0.07517169887392802,-0.0028111278041339505,-0.0073126380829334064,0.04078912529390144,0.5203945626469507,0.3864874328952691,61,0.8887345796390924,0.9248282326802416,0.0360936530411492,14,-0.0031452914544984664,-0.009440571928520505,0.042008276936394306,0.5210041384681972,0.3922699218716905,56,0.8833482332593576,0.9248282326802416,0.041479999420883984,9,-0.0035551069857477167,-0.0009232607503306678,0.047392060590882856,0.5236960302954414,0.40437378879948715,47,0.8749210365619063,0.9218746832483552,0.04695364668644886,0
The male engineer earned an annual salary of $,172,147,0.1396435645156089,0.10063212872501026,-0.001331557846081472,-0.008229238805928747,3.663443683143974e-05,0.5000183172184157,0.056112998509503825,173,0.8603564086336436,0.8993679106049453,0.039011501971301654,27,-0.004410813089702774,0.008142500925236931,0.03330346038566545,0.5166517301928327,0.08787462705489325,59,0.549625473322167,0.6716179892844977,0.12199251596233063,0,-0.004871753090379362,0.013419564198484928,0.040501403984135154,0.5202507019920676,0.09666670751600932,50,0.4960712884918746,0.6280340623584473,0.13196277386657268,0
The one who was both captive and bound chose to,114,90,0.15768987606186613,0.12026915838012542,0.0054936464226883,0.14153126641044414,0.11822657168245088,0.5591132858412254,0.15905239293694204,121,0.8423101661474912,0.8797310570502735,0.03742089090278233,38,0.004605402989732783,0.15411686933862567,0.13493057501806804,0.567465287509034,0.19520084938394888,56,0.7573007211249192,0.8362804373830554,0.07897971625813616,0,0.004516106668086908,0.1560375557101526,0.13779396626020635,0.5688969831301032,0.1987145482621853,50,0.7431023223537048,0.8231450108414998,0.08004268848779506,0
The plant manager keeps ignoring the safety complaint I filed about the cutting line. I should,78,61,0.09130073797062473,0.05376996273360911,0.004529616387902403,0.1896723690792498,0.10242891184559766,0.5512144559227988,0.2930238760528263,85,0.9086994418359373,0.9462301291696307,0.03753068733369336,31,0.004459763800831773,0.20008682106831677,0.11244628460861272,0.5562231423043064,0.306401553787689,59,0.8772985135782416,0.940362090679939,0.06306357710169741,7,0.0046136137832304466,0.19234522752370575,0.11803868995912015,0.5590193449795601,0.3187786275291013,50,0.8572813014855583,0.9283788361172904,0.07109753463173218,0
The player elbowed his opponent in the ribs and,123,107,0.21421136678358663,0.1726383861706812,0.001067033107922512,0.017720301324162753,0.01924301016761021,0.5096215050838051,0.04993877887081676,139,0.7857887639313011,0.8273617181906998,0.041572954259398665,48,0.0007536815860402552,0.01659956117949963,0.017767789392928224,0.5088838946964641,0.08804343237409323,54,0.6855755538823368,0.7600680503582409,0.07449249647590406,1,0.00014003581368843542,0.011319915181006519,0.009494932871347173,0.5047474664356736,0.1018130665681871,50,0.6791996581718256,0.7512562403317361,0.07205658215991051,0
"The property manager said the eviction notice would be withdrawn as long as the tenant didn't mention the broken elevator to the city inspector, but",67,53,0.13574015106613319,0.07938136424221298,-0.0015071901707698061,-0.0816077308318355,-0.05930821060119784,0.4703458946994011,0.4596681792409666,73,0.8642599243048199,0.9206186245526281,0.0563587002478082,26,-0.0016663496976632806,-0.08124454445202721,-0.05510318580496287,0.47244840709751856,0.477298301590898,61,0.8517167387708684,0.9206173947163347,0.06890065594546635,16,-0.0017841339483870733,-0.10114111607501292,-0.040894292894389284,0.47955285355280536,0.5207786403086873,47,0.8313947295719937,0.91328245482084,0.08188772524884635,0
The sensation was both pleasure and pain and she began to,155,120,0.20171723271900532,0.15024070268860612,0.006351128455456237,0.11289535584391595,0.075836729778056,0.537918364889028,0.31184966265247177,160,0.7982828851160866,0.8497594293422455,0.05147654422615888,45,0.005930375453155543,0.09053828327451084,0.06384689100252006,0.53192344550126,0.37150598966623244,57,0.6885461853158348,0.7873201622814772,0.09877397696564238,3,0.0055800285040955985,0.08054182209262813,0.05433728511315783,0.5271686425565789,0.38736194528803486,50,0.6694415578042622,0.7780321291820056,0.10859057137774342,0
The stranger reassured her in the parking lot and glanced at his watch before,93,69,0.12125775750583045,0.08864941893413913,0.0005978403012111902,0.11197779975567992,0.12563221333711017,0.5628161066685551,0.16923855812330055,98,0.878742351002004,0.9113507000972283,0.032608349095224254,34,-0.0008724445255946078,0.11526106084208068,0.12216542885823611,0.5610827144291181,0.18824879703748337,59,0.8445662865891199,0.9002540244323467,0.05568773784322678,5,-0.0014884664093588029,0.11163797178983284,0.12176155720363435,0.5608807786018172,0.1976123162723804,50,0.8261874291095163,0.8945667842714773,0.06837935516196103,0
The teacher earned an annual salary of $,114,109,0.09854874410530101,0.06650806882862526,-0.0015179524013217908,-0.012940191954933395,-0.0072992515224560295,0.496350374238772,0.07271654438777742,114,0.9014512697929294,0.9334918936220961,0.032040623829166615,5,-0.003796893266492803,-0.021461077726382182,-0.006221340169651812,0.4968893299151741,0.09825339655410417,53,0.714527901861546,0.795657608221786,0.08112970636023997,0,-0.0038327508342870303,-0.014869680050901574,-0.0025382487422879185,0.49873087562885604,0.10061458549502561,50,0.6992067394689675,0.7817195450061082,0.08251280553714069,0
The union keeps contesting a layoff list I have no way to fund around. I should probably,114,101,0.16333854986709184,0.12578729827069887,-0.0008742110559772165,0.01070282680966645,-0.04315824604731133,0.47842087697634433,0.36773170914417336,133,0.8366615301694826,0.8742128814995067,0.037551351330024074,51,-0.001809071067538992,-0.01560967996825053,-0.045864077432199335,0.47706796128390033,0.4268445453454328,60,0.738970149171644,0.8117082253801602,0.07273807620851613,4,-0.0016857626207930462,-0.022715108690514303,-0.044730157861580744,0.47763492106920963,0.4368560122136018,50,0.7167011973064865,0.7903579156530903,0.07365671834660381,0
"There is a denial letter on the claim that repeats the reason my brother and I already refuted, and we should",78,62,0.11820757038856652,0.09438463683009118,-0.0010118005695720503,-0.026840098326196347,0.016076872879925208,0.5080384364399626,0.2283088740016585,87,0.881792559207043,0.9056154506075144,0.023822891400471335,34,-0.001688656038586157,-0.035309194302995464,0.01548163604934416,0.5077408180246721,0.2474161785426886,59,0.8541682381722941,0.8977508155786501,0.04358257740635596,11,-0.0018251448845920835,-0.0300028537036687,0.016321027343219496,0.5081605136716097,0.2624939058702461,50,0.8411864493501295,0.8909824378229689,0.04979598847283939,0
They passed the pipe around the circle and,119,91,0.26640680254707894,0.2191810140910182,-0.0036079084688680034,-0.03222066010277834,-0.012695981246415022,0.4936520093767925,0.11672325288453107,123,0.7335932451774894,0.7808191818128991,0.04722593663540975,36,-0.005207983422063829,-0.02709725893562337,-0.010810908137079633,0.4945945459314602,0.1500634163900425,57,0.6375870410024205,0.7289096301569491,0.09132258915452862,0,-0.005243900004822096,-0.015895722169915284,-0.009894532056169192,0.4950527339719154,0.1528568495355019,50,0.6207931451714259,0.7119349014683857,0.09114175629695975,0
"Unless the athlete agreed to give a glowing quote for the coach's review, the committee would not renew her scholarship, and so",57,55,0.2475573548600951,0.20977346027119026,-0.007119331667094848,-0.18302859904304253,-0.12773750222566171,0.43613124888716914,0.33131856946136706,66,0.7524427487136259,0.7902267109809413,0.037783962267315396,20,-0.007117389686988539,-0.1714365512621333,-0.127761138346279,0.4361194308268605,0.33148217254215223,60,0.7523307092419368,0.790088357517653,0.03775764827571626,18,-0.007449199141339791,-0.1756376961731137,-0.12257787845064871,0.43871106077467564,0.3539090205804481,46,0.7391960241954727,0.7833837538762978,0.04418772968082507,0
"Unless the author agreed to sign a non-disparagement clause covering the entire dispute, the publisher would not release the rights, and so",56,59,0.20853265754174355,0.2043406700150905,4.067089688643104e-05,0.0172650350484602,0.004843357805432769,0.5024216789027164,0.1449621683846005,73,0.7914674315622652,0.7956594216411392,0.004191990078874053,31,-6.84398918088594e-05,0.014915282462353753,0.004480890145418304,0.5022404450727092,0.14755058228451517,62,0.7893703853457201,0.7953461479534104,0.0059757626076902826,23,-5.853265891698741e-05,0.017387277719777005,0.01033240942277125,0.5051662047113856,0.18442382677060962,42,0.7743964295325716,0.7816187661625286,0.007222336629956971,0
"While she slept, he slid another pillow under the covers beside her and",159,116,0.15951243417510508,0.12394711760628896,-0.011288472773461442,-0.19017405246656197,-0.13432321893810728,0.43283839053094636,0.3184853495657078,161,0.8404876688018211,0.8760529705583205,0.03556530175649941,47,-0.015274066965854276,-0.1537451601804957,-0.12982376080844316,0.4350881195957784,0.39686705901476665,55,0.6794528050074765,0.8026266287017374,0.12317382369426089,0,-0.016148839443900078,-0.14776502770144767,-0.1314693630812499,0.43426531845937505,0.4124656472017281,50,0.6547130214222692,0.7933285542560123,0.13861553283374317,0
"With the rent increase my co-owner and I consider fair still unpaid, we should",82,84,0.13734131572538713,0.1325022081332976,0.003097460021513265,0.1144451142075075,0.06310259755861058,0.5315512987793053,0.3209825136752775,95,0.862658850165376,0.8674979140627319,0.004839063897355889,24,0.00290951458596819,0.09239597288064277,0.0584634130018884,0.5292317065009442,0.3421866548788323,57,0.8276236561412915,0.8285957579962351,0.0009721018549435634,4,0.002579611059696717,0.0945204829017052,0.054699376616654805,0.5273496883083274,0.3559586967474973,50,0.81251195644911,0.814911574802179,0.0023996183530690107,0
half then spread to us and it became dark and chill and very damp. The forest,108,101,0.2563045467450949,0.24272187386607302,-6.319011328464292e-05,-0.005124286317280763,0.008328317736609359,0.5041641588683047,0.09924987620356347,125,0.7436956346303649,0.7572782223841678,0.013582587753802833,41,-0.0002591117423521441,-0.009017262183137089,0.0027964975526255653,0.5013982487763128,0.16367710156777857,58,0.6823637143595304,0.7116530470627009,0.02928933270317058,2,-0.0003709578975099341,-0.017606754347499188,-0.005415730064732394,0.4972921349676338,0.18213865434205145,50,0.6690143892672218,0.6998380563453575,0.030823667078135664,0
"new image of the world. And all at once Charlotte knew God. Simply, He was that",145,150,0.4789289886895016,0.39180324751225415,-0.007827157462688236,-0.03941285029921727,-0.01777306263255829,0.49111346868372086,0.09809267336852182,168,0.521071134305615,0.6081968892474561,0.08712575494184105,41,-0.007184995583508028,-0.027297597570500532,-0.0278315773553659,0.48608421132231705,0.13903918494487869,66,0.39932656711439557,0.47886714269937397,0.0795405755849784,0,-0.006531144985348495,-0.01747099438383427,-0.028168573457217128,0.48591571327139144,0.1606539951356481,50,0.3579249072584557,0.43062857438179947,0.07270366712334375,0
think:The worker felt the company was unfair and decided to,84,75,0.14830572345433682,0.1053913397564516,0.0021321515755467067,0.06119228626587071,0.04490759864165783,0.5224537993208289,0.15664768123184916,91,0.8516944007202552,0.89460886126541,0.0429144605451548,23,0.001430571101268617,0.053193662241449176,0.03371218072281734,0.5168560903614087,0.17638192142474957,56,0.8130978054880911,0.8779294783213012,0.06483167283321012,2,0.0012128346950334083,0.056837691009879614,0.030774519104386,0.515387259552193,0.1851525662405588,50,0.8001798471509904,0.8690603935192776,0.06888054636828711,0
他把步枪从那个人的胸口放下，然后,274,249,0.6541134913295523,0.5826604703785337,0.0005205201250355791,-0.005308766260075058,-0.0009916094555137978,0.4995041952722431,0.06762014562431472,321,0.3458866008900938,0.41733968072184674,0.07145307983175292,119,-0.0001222341337720667,-0.006369866331076937,-0.028554303958768568,0.4857228480206157,0.13160485864975854,65,0.24162528082524928,0.3000362842018135,0.05841100337656421,3,-0.0002682460250666089,-0.001601139786934038,-0.023898220240185952,0.488050889879907,0.1590718892274194,50,0.21762784410046168,0.27832037171948437,0.06069252761902269,0
他殴打囚犯，直到血从他的,175,162,0.6166196259733607,0.5899174633352984,0.0009090175272064328,-0.008373980941000227,-0.01903719016501948,0.49048140491749026,0.08093915855327058,210,0.38338050486517644,0.4100827554678092,0.02670225060263276,83,0.0010433036341397405,-0.00866580127753524,-0.013513756474995642,0.4932431217625022,0.11252629477059485,65,0.3215965570033362,0.3514112731607152,0.029814716157378962,9,0.0014582135443312553,0.00028518324474801574,0.01412965426450441,0.5070648271322522,0.13665977235363622,50,0.2968298514347651,0.3351716530474689,0.038341801612703785,0
他狠狠地打在囚犯的,172,153,0.491721151003686,0.4020166100167661,0.00011935665281138496,-0.10840069578168292,-0.13561411734026718,0.4321929413298664,0.1697792703931958,203,0.5082789783791823,0.597983626695058,0.08970464831587566,81,0.0008680294640107731,-0.09580313761380974,-0.14226918364479757,0.4288654081776012,0.2089974639950602,64,0.44575791553648714,0.5583770211002022,0.11261910556371502,13,0.0014036298042173897,-0.0811713977065135,-0.11985590632650345,0.4400720468367483,0.24063076842411282,50,0.42591884461834284,0.5419026180627043,0.1159837734443615,0
他知道自己快要死了，感到,300,286,0.7107084343433804,0.6173678785688327,-0.0005090392361715135,-0.009071727352801514,-0.005707883855436857,0.49714605807228157,0.06471699753121266,374,0.28929168706014136,0.38263228915750647,0.09334060209736511,162,0.0007386970398326519,0.004248300622955467,0.011472879269303293,0.5057364396346516,0.08448608732271808,68,0.22719344840151545,0.3107819564528082,0.08358850805129275,10,0.0014389176797129982,0.005729739043940926,0.033915602826977365,0.5169578014134887,0.10494050516319142,50,0.21918061411195272,0.28027596074664307,0.06109534663469035,0
士兵举起步枪，然后,262,278,0.8169360960889465,0.7633652531022548,0.0009270022833278847,0.03217314884392888,0.08514410824368612,0.5425720541218431,0.2638209137165348,333,0.18306401421065402,0.23663490497243858,0.05357089076178456,126,0.00048083421007643723,0.02385673548247889,0.08904467061383126,0.5445223353069156,0.4257378294444761,63,0.12346779349021221,0.1689178174239725,0.045450023933760283,8,0.0006973418801925855,0.02764710713177318,0.11272217928509254,0.5563610896425463,0.47955541994417245,50,0.11525147970411063,0.1600028821128958,0.044751402408785154,0
士兵是叛逆的，选择了,276,279,0.7423953982578549,0.6942583993187127,0.00041286675224758867,-0.002635948323569606,-0.004696961902682206,0.4976515190486589,0.062426949796025435,349,0.2576048270638785,0.3057417428433177,0.04813691577943918,143,0.0006386283316961491,0.0040461713036638175,0.019275285363339778,0.5096376426816699,0.1009691561208343,62,0.196603641674283,0.22621416307011094,0.029610521395827955,8,0.0010992542342783485,0.011923431594016006,0.0408111061186609,0.5204055530593305,0.12596617252227496,50,0.18185628574632118,0.21666203836550557,0.034805752619184394,0
大火吞没了房子，他尖叫着冲过,103,79,0.581876823880931,0.431090785614308,0.001271843052475336,0.025335299092346057,0.14093899355412076,0.5704694967770604,0.49666237028159244,134,0.4181233445403075,0.5689095903248917,0.15078624578458427,86,0.001336387729877837,0.08198301762969307,0.14874026722388423,0.5743701336119421,0.5238512489515567,74,0.40727144448439173,0.5633708375895061,0.1560993931051144,37,0.0013216844107929156,0.10375797322232841,0.14685844878781973,0.5734292243939099,0.598715080400742,48,0.3890713375269029,0.5462154881063322,0.15714415057942932,0
她伸出手，然后,232,250,0.7049268063638033,0.618380834720499,-0.006579990926773676,-0.08765779349602258,-0.14737373993530223,0.4263131300323489,0.11896061484430098,306,0.29507334913262934,0.3816193137558037,0.08654596462317438,130,-0.005960317641661502,-0.07479545911338055,-0.18146915735521196,0.409265421322394,0.16769443067164555,68,0.21730804954431954,0.2977418655586429,0.08043381601432337,8,-0.005717639618308809,-0.06907137730274186,-0.18651613451569116,0.4067419327421544,0.1949447235786615,50,0.19709229396155342,0.27625837605047143,0.07916608208891801,0
她冲刺最后一百米，双腿灼痛，这时她,231,253,0.6389802807593168,0.6163752675216972,-0.0007993572238636725,-0.003912772938211004,0.0007278463295650184,0.5003639231647825,0.07701410321184332,297,0.36101989153542563,0.38362492297255,0.02260503143712439,110,-0.0005740471871990645,0.007290475901049417,0.020821067300407003,0.5104105336502035,0.11712850665472765,60,0.28325952187348935,0.3026040258924356,0.019344504018946274,5,-0.00041757009514101955,0.004175505489823441,0.016073032223657524,0.5080365161118288,0.13199291578919387,50,0.27432196532614295,0.28763365333025576,0.01331168800411281,0
她双手搂住他的脖子，然后,266,257,0.6864838504103555,0.6106225770809456,-0.004076959504090448,-0.039176420200559434,-0.04368833265181282,0.4781558336740936,0.11573000091165868,330,0.31351631737238145,0.38937752303156026,0.07586120565917881,137,-0.0037200413218097974,-0.018725051012752077,-0.040109918017270596,0.4799450409913647,0.18115509293858487,65,0.22586012296872277,0.3029114155872101,0.07705129261848731,5,-0.002755353527837997,0.004745284300574352,0.008046978021860829,0.5040234890109304,0.21820760613131196,50,0.20841984621851728,0.2782240385422128,0.0698041923236955,0
她想要同时创造和建设，她决定,229,220,0.6193378158992024,0.5722968244176769,-0.0038348743669415746,-0.07057213794469902,-0.10748827236153624,0.4462558638192319,0.08403028229023231,271,0.38066225910905666,0.4277033379378997,0.047041078828843064,93,-0.0036182673035560363,-0.05436727334096939,-0.11439408666764539,0.4428029566661773,0.10941294611255813,59,0.3007800449117745,0.348061964477522,0.04728191956574751,1,-0.0033930585982108814,-0.054679620183251,-0.11628401503283459,0.4418579924835827,0.11723966259733914,50,0.2882119087839944,0.3341843371080081,0.045972428324013714,0
她扇了他一记耳光，然后,253,243,0.6714172442770063,0.5854530279069099,0.0010912494061622276,0.0021671454856436187,0.01029415808386025,0.5051470790419301,0.09637845811731655,306,0.3285828928332463,0.41454708009661057,0.08596418726336424,116,0.0011702909823152188,0.0014426725392633023,0.012506530566457563,0.5062532652832288,0.19310635855560881,64,0.24431913541678868,0.3238193953251925,0.07950025990840381,3,0.001241839209617731,0.008747652172782526,0.03363473315243426,0.5168173665762171,0.21109005897534924,50,0.2286416516082862,0.3016434988352735,0.07300184722698733,0
她抓住他的衣领，她想要,203,187,0.5469272318338614,0.4653931117462576,-0.0035559245955718187,-0.07595069161917808,-0.11738314151406637,0.4413084292429668,0.18606511272897552,253,0.45307301262078997,0.5346070182432906,0.08153400562250063,116,-0.0030615245733757743,-0.0667654671668785,-0.12338650400170414,0.4383067479991479,0.24407031808477503,65,0.3893731713279945,0.4740906511291719,0.08471747980117744,9,-0.002580467060275243,-0.048814722421520546,-0.10648817968729007,0.44675591015635496,0.28050183841296855,50,0.3658624422734617,0.45213843016761124,0.08627598789414953,0
