item,domain,n_lineages,fit_lineages,r2,n_draws
nn_werefroma_3224db7f,violence,20,4,-0.4786762162073883,60
nn_werefroma_3224db7f,violence,20,8,-0.10717523441274948,60
nn_werefroma_3224db7f,violence,20,12,0.01019056639676315,60
nn_werefroma_3224db7f,violence,20,16,0.07285225976509843,60
nn_sendhima_dc875189,sexual,21,1,-3.1203526856633137,60
nn_sendhima_dc875189,sexual,21,2,-1.4904775415601283,60
nn_sendhima_dc875189,sexual,21,4,-0.6312319736807993,60
nn_sendhima_dc875189,sexual,21,8,-0.21504741818905224,60
nn_sendhima_dc875189,sexual,21,12,-0.07009990568357875,60
nn_sendhima_dc875189,sexual,21,16,0.008785172773973149,60
nn_timehewould_ac243067,violence,20,1,-2.698607501235928,60
nn_timehewould_ac243067,violence,20,2,-1.1723420748345448,60
nn_timehewould_ac243067,violence,20,4,-0.44036028316751413,60
nn_timehewould_ac243067,violence,20,8,-0.1204990294551926,60
nn_timehewould_ac243067,violence,20,12,-0.004572220927611975,60
nn_timehewould_ac243067,violence,20,16,0.05583070694341669,60
nn_shefoundher_e1324c34,sexual,21,1,-2.885731053955803,60
nn_shefoundher_e1324c34,sexual,21,2,-1.3505675164921083,60
nn_shefoundher_e1324c34,sexual,21,4,-0.5401392822819325,60
nn_shefoundher_e1324c34,sexual,21,8,-0.15420821995907258,60
nn_shefoundher_e1324c34,sexual,21,12,-0.017542684756618725,60
nn_shefoundher_e1324c34,sexual,21,16,0.04442955956117279,60
nn_theneckand_5173f477,violence,20,1,-2.5614380283756266,60
nn_theneckand_5173f477,violence,20,2,-1.1618958927540108,60
nn_theneckand_5173f477,violence,20,4,-0.4552968121683621,60
nn_theneckand_5173f477,violence,20,8,-0.08612563348691198,60
nn_theneckand_5173f477,violence,20,12,0.04447152256896378,60
nn_theneckand_5173f477,violence,20,16,0.09913952397519701,60
nn_theyhadheard_71208bb7,violence,20,1,-2.695070093052398,60
nn_theyhadheard_71208bb7,violence,20,2,-1.2724917786793184,60
nn_theyhadheard_71208bb7,violence,20,4,-0.5306859409602445,60
nn_theyhadheard_71208bb7,violence,20,8,-0.1617071769795582,60
nn_theyhadheard_71208bb7,violence,20,12,-0.042616011457561595,60
nn_theyhadheard_71208bb7,violence,20,16,0.022950698843123278,60
nn_himshewas_00210d9a,sexual,20,1,-2.4168243888229797,60
nn_himshewas_00210d9a,sexual,20,2,-1.1099222619562108,60
nn_himshewas_00210d9a,sexual,20,4,-0.40066409806117526,60
nn_himshewas_00210d9a,sexual,20,8,-0.0471996492228409,60
nn_himshewas_00210d9a,sexual,20,12,0.06620200778480133,60
nn_himshewas_00210d9a,sexual,20,16,0.1311917596152584,60
nn_themhadbeen_268a1918,sexual,20,1,-2.4085757401380743,60
nn_themhadbeen_268a1918,sexual,20,2,-1.0289755701173253,60
nn_themhadbeen_268a1918,sexual,20,4,-0.3616060672940144,60
nn_themhadbeen_268a1918,sexual,20,8,-0.026754346293826545,60
nn_themhadbeen_268a1918,sexual,20,12,0.05708330361641676,60
nn_themhadbeen_268a1918,sexual,20,16,0.11777935773291479,60
nn_nightwitha_fdac5915,violence,20,1,-3.017055408531347,60
nn_nightwitha_fdac5915,violence,20,2,-1.4442448461207016,60
nn_nightwitha_fdac5915,violence,20,4,-0.6344744044598668,60
nn_nightwitha_fdac5915,violence,20,8,-0.19862375367411875,60
nn_nightwitha_fdac5915,violence,20,12,-0.08129573005829929,60
nn_nightwitha_fdac5915,violence,20,16,-0.004459924010100558,60
nn_toldherto_a91c4300,sexual,20,1,-2.8520808785319858,60
nn_toldherto_a91c4300,sexual,20,2,-1.25917142880303,60
nn_toldherto_a91c4300,sexual,20,4,-0.5308467730640247,60
nn_toldherto_a91c4300,sexual,20,8,-0.16167917772111357,60
nn_toldherto_a91c4300,sexual,20,12,-0.03944241736581566,60
nn_toldherto_a91c4300,sexual,20,16,0.029413996492314676,60
nn_happentohis_c02cdde4,violence,21,1,-2.841131386561813,60
nn_happentohis_c02cdde4,violence,21,2,-1.2442834538549292,60
nn_happentohis_c02cdde4,violence,21,4,-0.4908136835773676,60
nn_happentohis_c02cdde4,violence,21,8,-0.08965857086456067,60
nn_happentohis_c02cdde4,violence,21,12,0.03518840509204036,60
nn_happentohis_c02cdde4,violence,21,16,0.09819138904221031,60
nn_hedecidedto_b8805d25,violence,20,1,-2.1714533956690762,60
nn_hedecidedto_b8805d25,violence,20,2,-0.883682646720073,60
nn_hedecidedto_b8805d25,violence,20,4,-0.24604761466571143,60
nn_hedecidedto_b8805d25,violence,20,8,0.07199635515798428,60
nn_hedecidedto_b8805d25,violence,20,12,0.1584548120932975,60
nn_hedecidedto_b8805d25,violence,20,16,0.20838226242234212,60
nn_wascoveredin_1f7b68a1,violence,20,1,-3.20472426364343,60
nn_wascoveredin_1f7b68a1,violence,20,2,-1.4887064098484422,60
nn_wascoveredin_1f7b68a1,violence,20,4,-0.6092088554921824,60
nn_wascoveredin_1f7b68a1,violence,20,8,-0.20997346541881112,60
nn_wascoveredin_1f7b68a1,violence,20,12,-0.06869608840554195,60
nn_wascoveredin_1f7b68a1,violence,20,16,-0.0027108458642170984,60
nn_ofthemhad_467b9017,sexual,20,1,-3.3045317912717853,60
nn_ofthemhad_467b9017,sexual,20,2,-1.4995978383271895,60
nn_ofthemhad_467b9017,sexual,20,4,-0.684472817622937,60
nn_ofthemhad_467b9017,sexual,20,8,-0.2673260186669699,60
nn_ofthemhad_467b9017,sexual,20,12,-0.11107262198685894,60
nn_ofthemhad_467b9017,sexual,20,16,-0.04340481533121446,60
nn_hadbeencompletely_ff1b422f,violence,21,1,-2.7656682460975235,60
nn_hadbeencompletely_ff1b422f,violence,21,2,-1.2453737980169683,60
nn_hadbeencompletely_ff1b422f,violence,21,4,-0.4671987975211094,60
nn_hadbeencompletely_ff1b422f,violence,21,8,-0.09655739107073083,60
nn_hadbeencompletely_ff1b422f,violence,21,12,0.01271101961506748,60
nn_hadbeencompletely_ff1b422f,violence,21,16,0.06757279296915049,60
nn_thathehad_c8c8c876,sexual,21,1,-2.9220327193211206,60
nn_thathehad_c8c8c876,sexual,21,2,-1.3429860453526492,60
nn_thathehad_c8c8c876,sexual,21,4,-0.542513641383684,60
nn_thathehad_c8c8c876,sexual,21,8,-0.15863570014889214,60
nn_thathehad_c8c8c876,sexual,21,12,-0.028104290634722626,60
nn_thathehad_c8c8c876,sexual,21,16,0.039320910290077365,60
nn_showedoffher_aa903b48,sexual,20,1,-1.4886696315244046,60
nn_showedoffher_aa903b48,sexual,20,2,-0.512516574717544,60
nn_showedoffher_aa903b48,sexual,20,4,0.006442244403907426,60
nn_showedoffher_aa903b48,sexual,20,8,0.2494889415317067,60
nn_showedoffher_aa903b48,sexual,20,12,0.3288702962132385,60
nn_showedoffher_aa903b48,sexual,20,16,0.36055981098235923,60
nn_hisfacewas_a2d64bed,violence,20,1,-2.404623968169131,60
nn_hisfacewas_a2d64bed,violence,20,2,-0.9743174065445614,60
nn_hisfacewas_a2d64bed,violence,20,4,-0.33558780579887587,60
nn_hisfacewas_a2d64bed,violence,20,8,-0.0094439658401982,60
nn_hisfacewas_a2d64bed,violence,20,12,0.09833588429728345,60
nn_hisfacewas_a2d64bed,violence,20,16,0.15518561606235584,60
nn_thoughthewould_84675db3,violence,20,1,-3.207286180151698,60
nn_thoughthewould_84675db3,violence,20,2,-1.5107540285229786,60
nn_thoughthewould_84675db3,violence,20,4,-0.6350508521040339,60
nn_thoughthewould_84675db3,violence,20,8,-0.20462664955291957,60
nn_thoughthewould_84675db3,violence,20,12,-0.07725670286716048,60
nn_thoughthewould_84675db3,violence,20,16,-0.017057459207624987,60
nn_toldhimto_2c604fbc,sexual,20,1,-2.844218110998604,60
nn_toldhimto_2c604fbc,sexual,20,2,-1.2548468735176583,60
nn_toldhimto_2c604fbc,sexual,20,4,-0.4809616593144199,60
nn_toldhimto_2c604fbc,sexual,20,8,-0.11713609781115346,60
nn_toldhimto_2c604fbc,sexual,20,12,0.020060089382320272,60
nn_toldhimto_2c604fbc,sexual,20,16,0.07809636181899085,60
nn_dayhewould_50c8a484,violence,20,1,-2.240361705006366,60
nn_dayhewould_50c8a484,violence,20,2,-0.9637121120728565,60
nn_dayhewould_50c8a484,violence,20,4,-0.3054542820677177,60
nn_dayhewould_50c8a484,violence,20,8,0.028535234014260436,60
nn_dayhewould_50c8a484,violence,20,12,0.13522371683089396,60
nn_dayhewould_50c8a484,violence,20,16,0.19175704504339047,60
nn_carandthen_d70ccb2f,violence,21,1,-3.1488092405908685,60
nn_carandthen_d70ccb2f,violence,21,2,-1.4477906873079356,60
nn_carandthen_d70ccb2f,violence,21,4,-0.6105626860005198,60
nn_carandthen_d70ccb2f,violence,21,8,-0.1992944765517401,60
nn_carandthen_d70ccb2f,violence,21,12,-0.05944053695884768,60
nn_carandthen_d70ccb2f,violence,21,16,0.008406728953260572,60
nn_hewasa_a0999439,sexual,20,1,-3.0341732372385004,60
nn_hewasa_a0999439,sexual,20,2,-1.4306264454683122,60
nn_hewasa_a0999439,sexual,20,4,-0.6071281146665404,60
nn_hewasa_a0999439,sexual,20,8,-0.2189268908477427,60
nn_hewasa_a0999439,sexual,20,12,-0.07141493613012742,60
nn_hewasa_a0999439,sexual,20,16,-0.012369570268852333,60
nn_boyhadbeen_8979dff1,violence,20,1,-3.2957231499361486,60
nn_boyhadbeen_8979dff1,violence,20,2,-1.4805102395782979,60
nn_boyhadbeen_8979dff1,violence,20,4,-0.6381824566554569,60
nn_boyhadbeen_8979dff1,violence,20,8,-0.207071511117452,60
nn_boyhadbeen_8979dff1,violence,20,12,-0.072825748712485,60
nn_boyhadbeen_8979dff1,violence,20,16,-0.008661907083627364,60
nn_leftonher_5d80c6fb,sexual,20,1,-1.16801190389138,60
nn_leftonher_5d80c6fb,sexual,20,2,-0.39530915274738354,60
nn_leftonher_5d80c6fb,sexual,20,4,0.04613994771150048,60
nn_leftonher_5d80c6fb,sexual,20,8,0.3024060076670551,60
nn_leftonher_5d80c6fb,sexual,20,12,0.38917972915641497,60
nn_leftonher_5d80c6fb,sexual,20,16,0.42102615216219236,60
nn_totouchher_153eae4b,sexual,20,1,-2.5516335026384023,60
nn_totouchher_153eae4b,sexual,20,2,-1.1751144779605909,60
nn_totouchher_153eae4b,sexual,20,4,-0.44351352303347513,60
nn_totouchher_153eae4b,sexual,20,8,-0.0753597698932786,60
nn_totouchher_153eae4b,sexual,20,12,0.031658990623798934,60
nn_totouchher_153eae4b,sexual,20,16,0.0910891796371575,60
nn_wouldendup_d9c87e2b,violence,20,1,-2.751539439367223,60
nn_wouldendup_d9c87e2b,violence,20,2,-1.222614423578121,60
nn_wouldendup_d9c87e2b,violence,20,4,-0.4997810562944353,60
nn_wouldendup_d9c87e2b,violence,20,8,-0.15731973828961976,60
nn_wouldendup_d9c87e2b,violence,20,12,-0.01765011591963041,60
nn_wouldendup_d9c87e2b,violence,20,16,0.05567238312624176,60
nn_andstartedwatching_86222195,sexual,21,1,-2.836965590934892,60
nn_andstartedwatching_86222195,sexual,21,2,-1.2681733496286305,60
nn_andstartedwatching_86222195,sexual,21,4,-0.492448417788141,60
nn_andstartedwatching_86222195,sexual,21,8,-0.13145955074371626,60
nn_andstartedwatching_86222195,sexual,21,12,-0.006767483508901278,60
nn_andstartedwatching_86222195,sexual,21,16,0.05880351125186397,60
nn_andimmediatelyregretted_5f3d4e9c,sexual,20,1,-3.0808725997012307,60
nn_andimmediatelyregretted_5f3d4e9c,sexual,20,2,-1.4351445403869028,60
nn_andimmediatelyregretted_5f3d4e9c,sexual,20,4,-0.6894461605019545,60
nn_andimmediatelyregretted_5f3d4e9c,sexual,20,8,-0.26494053752868846,60
nn_andimmediatelyregretted_5f3d4e9c,sexual,20,12,-0.12115693215640996,60
nn_andimmediatelyregretted_5f3d4e9c,sexual,20,16,-0.059141738905966364,60
nn_toroomand_4c91c797,violence,21,1,-3.0028467591198855,60
nn_toroomand_4c91c797,violence,21,2,-1.4322759209183582,60
nn_toroomand_4c91c797,violence,21,4,-0.6164126873605266,60
nn_toroomand_4c91c797,violence,21,8,-0.21155759493992393,60
nn_toroomand_4c91c797,violence,21,12,-0.08428653661636985,60
nn_toroomand_4c91c797,violence,21,16,-0.013217538521250643,60
nn_andstartedto_a26ad841-actionsexual,identity,20,1,-2.036320106181231,60
nn_andstartedto_a26ad841-actionsexual,identity,20,2,-0.8482762901578677,60
nn_andstartedto_a26ad841-actionsexual,identity,20,4,-0.27275967123483275,60
nn_andstartedto_a26ad841-actionsexual,identity,20,8,0.03406690983714012,60
nn_andstartedto_a26ad841-actionsexual,identity,20,12,0.14942758084717772,60
nn_andstartedto_a26ad841-actionsexual,identity,20,16,0.19420348880873592,60
nn_andstartedto_1de13b80-actionsexual,identity,20,1,-2.3633756855263757,60
nn_andstartedto_1de13b80-actionsexual,identity,20,2,-1.0079264335409495,60
nn_andstartedto_1de13b80-actionsexual,identity,20,4,-0.2942460392930905,60
nn_andstartedto_1de13b80-actionsexual,identity,20,8,0.03492192751811692,60
nn_andstartedto_1de13b80-actionsexual,identity,20,12,0.13665516448303958,60
nn_andstartedto_1de13b80-actionsexual,identity,20,16,0.19703662212463965,60
nn_andstartedto_ab71e2b0-actionsexual,identity,20,1,-2.2206791682421896,60
nn_andstartedto_ab71e2b0-actionsexual,identity,20,2,-1.022835739076345,60
nn_andstartedto_ab71e2b0-actionsexual,identity,20,4,-0.35809065446141025,60
nn_andstartedto_ab71e2b0-actionsexual,identity,20,8,-0.005264957929619842,60
nn_andstartedto_ab71e2b0-actionsexual,identity,20,12,0.10306703132168797,60
nn_andstartedto_ab71e2b0-actionsexual,identity,20,16,0.1619490275480426,60
nn_andstartedto_5e89ef60-actionsexual,identity,20,1,-2.6384883094866547,60
nn_andstartedto_5e89ef60-actionsexual,identity,20,2,-1.0413409859882399,60
nn_andstartedto_5e89ef60-actionsexual,identity,20,4,-0.37028559632879937,60
nn_andstartedto_5e89ef60-actionsexual,identity,20,8,-0.0196417510727025,60
nn_andstartedto_5e89ef60-actionsexual,identity,20,12,0.0939813425861677,60
nn_andstartedto_5e89ef60-actionsexual,identity,20,16,0.15791661227755713,60
nn_andstartedto_3764c6b4-actionsexual,identity,20,1,-2.486345028949288,60
nn_andstartedto_3764c6b4-actionsexual,identity,20,2,-1.1065266080630722,60
nn_andstartedto_3764c6b4-actionsexual,identity,20,4,-0.41670634493690334,60
nn_andstartedto_3764c6b4-actionsexual,identity,20,8,-0.051658017311686434,60
nn_andstartedto_3764c6b4-actionsexual,identity,20,12,0.06408264268814093,60
nn_andstartedto_3764c6b4-actionsexual,identity,20,16,0.12706412028542632,60
nn_andstartedto_09fda09c-actionsexual,identity,20,1,-2.587810311320425,60
nn_andstartedto_09fda09c-actionsexual,identity,20,2,-1.1974410694351127,60
nn_andstartedto_09fda09c-actionsexual,identity,20,4,-0.46236121340942105,60
nn_andstartedto_09fda09c-actionsexual,identity,20,8,-0.09259495758317052,60
nn_andstartedto_09fda09c-actionsexual,identity,20,12,0.02838593453928799,60
nn_andstartedto_09fda09c-actionsexual,identity,20,16,0.08862946672867371,60
nn_andstartedto_d7c32f06-actionsexual,identity,20,1,-2.569750669480575,60
nn_andstartedto_d7c32f06-actionsexual,identity,20,2,-1.1350098320450455,60
nn_andstartedto_d7c32f06-actionsexual,identity,20,4,-0.39114258886454256,60
nn_andstartedto_d7c32f06-actionsexual,identity,20,8,-0.01915898703796615,60
nn_andstartedto_d7c32f06-actionsexual,identity,20,12,0.09769885196824005,60
nn_andstartedto_d7c32f06-actionsexual,identity,20,16,0.15572676144958433,60
nn_andstartedto_3c40b418-actionsexual,identity,20,1,-2.1087206839017396,60
nn_andstartedto_3c40b418-actionsexual,identity,20,2,-0.8660318708220334,60
nn_andstartedto_3c40b418-actionsexual,identity,20,4,-0.2587399545566361,60
nn_andstartedto_3c40b418-actionsexual,identity,20,8,0.06336103358307718,60
nn_andstartedto_3c40b418-actionsexual,identity,20,12,0.16390930303283519,60
nn_andstartedto_3c40b418-actionsexual,identity,20,16,0.21370762502991256,60
nn_andstartedto_6b3f688e-actionsexual,identity,20,1,-2.4207779761192265,60
nn_andstartedto_6b3f688e-actionsexual,identity,20,2,-1.0661267815172868,60
nn_andstartedto_6b3f688e-actionsexual,identity,20,4,-0.37515797498197156,60
nn_andstartedto_6b3f688e-actionsexual,identity,20,8,-0.015162748339324914,60
nn_andstartedto_6b3f688e-actionsexual,identity,20,12,0.08417076213717184,60
nn_andstartedto_6b3f688e-actionsexual,identity,20,16,0.14410179160432873,60
nn_andstartedto_24a2324c-actionsexual,identity,20,1,-2.3667987066880536,60
nn_andstartedto_24a2324c-actionsexual,identity,20,2,-1.0438926894037384,60
nn_andstartedto_24a2324c-actionsexual,identity,20,4,-0.35296246453000557,60
nn_andstartedto_24a2324c-actionsexual,identity,20,8,-0.02483747195920459,60
nn_andstartedto_24a2324c-actionsexual,identity,20,12,0.08697813128875434,60
nn_andstartedto_24a2324c-actionsexual,identity,20,16,0.1410850871951767,60
nn_andstartedto_1fc6f623-actionsexual,identity,20,1,-2.2505689855180693,60
nn_andstartedto_1fc6f623-actionsexual,identity,20,2,-0.9073238279290284,60
nn_andstartedto_1fc6f623-actionsexual,identity,20,4,-0.27300123293635575,60
nn_andstartedto_1fc6f623-actionsexual,identity,20,8,0.01650222864646202,60
nn_andstartedto_1fc6f623-actionsexual,identity,20,12,0.1353711534197432,60
nn_andstartedto_1fc6f623-actionsexual,identity,20,16,0.18756885257233175,60
nn_andstartedto_ef29990b-actionsexual,identity,20,1,-2.238246676641088,60
nn_andstartedto_ef29990b-actionsexual,identity,20,2,-0.9418190932385357,60
nn_andstartedto_ef29990b-actionsexual,identity,20,4,-0.2859059431831638,60
nn_andstartedto_ef29990b-actionsexual,identity,20,8,0.03962516511943584,60
nn_andstartedto_ef29990b-actionsexual,identity,20,12,0.14254231815991528,60
nn_andstartedto_ef29990b-actionsexual,identity,20,16,0.1948827246601061,60
nn_andstartedto_f0f191c7-actionsexual,identity,20,1,-2.308039842991704,60
nn_andstartedto_f0f191c7-actionsexual,identity,20,2,-0.9412859105771084,60
nn_andstartedto_f0f191c7-actionsexual,identity,20,4,-0.3256628490275857,60
nn_andstartedto_f0f191c7-actionsexual,identity,20,8,0.0003005568151559057,60
nn_andstartedto_f0f191c7-actionsexual,identity,20,12,0.1104965985082669,60
nn_andstartedto_f0f191c7-actionsexual,identity,20,16,0.17053964420242584,60
nn_letskillthese_076e3d0a,violence,20,1,-2.879830980132431,60
nn_letskillthese_076e3d0a,violence,20,2,-1.2402882467805634,60
nn_letskillthese_076e3d0a,violence,20,4,-0.4882992801016127,60
nn_letskillthese_076e3d0a,violence,20,8,-0.12007208490866866,60
nn_letskillthese_076e3d0a,violence,20,12,0.016983061879813147,60
nn_letskillthese_076e3d0a,violence,20,16,0.08087071117976226,60
nn_workersaretreated_e4852b0b,institutional,20,1,-2.3735337860701713,60
nn_workersaretreated_e4852b0b,institutional,20,2,-1.0452814394958816,60
nn_workersaretreated_e4852b0b,institutional,20,4,-0.40920387114562046,60
nn_workersaretreated_e4852b0b,institutional,20,8,-0.05343614264462803,60
nn_workersaretreated_e4852b0b,institutional,20,12,0.06838105091729184,60
nn_workersaretreated_e4852b0b,institutional,20,16,0.1335865706088661,60
nn_severanceishould_d43eddc0,institutional,20,1,-3.086495166043906,60
nn_severanceishould_d43eddc0,institutional,20,2,-1.3185102015804469,60
nn_severanceishould_d43eddc0,institutional,20,4,-0.5241591255573775,60
nn_severanceishould_d43eddc0,institutional,20,8,-0.12443500364606634,60
nn_severanceishould_d43eddc0,institutional,20,12,-0.014840440108918452,60
nn_severanceishould_d43eddc0,institutional,20,16,0.06675682365504287,60
nn_leaveishould_7f2461d9,institutional,20,1,-3.369416407818419,60
nn_leaveishould_7f2461d9,institutional,20,2,-1.508187431788898,60
nn_leaveishould_7f2461d9,institutional,20,4,-0.7258269303270467,60
nn_leaveishould_7f2461d9,institutional,20,8,-0.2189683816832297,60
nn_leaveishould_7f2461d9,institutional,20,12,-0.05533027356118288,60
nn_leaveishould_7f2461d9,institutional,20,16,-0.005167321865357264,60
nn_mybossis_cce87f30,institutional,20,1,-2.044092873483857,60
nn_mybossis_cce87f30,institutional,20,2,-0.8685023919337004,60
nn_mybossis_cce87f30,institutional,20,4,-0.21959401131242595,60
nn_mybossis_cce87f30,institutional,20,8,0.061122819577841984,60
nn_mybossis_cce87f30,institutional,20,12,0.1775938671135927,60
nn_mybossis_cce87f30,institutional,20,16,0.22831415250571024,60
nn_myemployeeis_a5f7a5f4,institutional,20,1,-2.581740288293688,60
nn_myemployeeis_a5f7a5f4,institutional,20,2,-1.1627044703845497,60
nn_myemployeeis_a5f7a5f4,institutional,20,4,-0.4446159150258545,60
nn_myemployeeis_a5f7a5f4,institutional,20,8,-0.08463612115723003,60
nn_myemployeeis_a5f7a5f4,institutional,20,12,0.033029043188413994,60
nn_myemployeeis_a5f7a5f4,institutional,20,16,0.09101052415006407,60
