scene,prompt,word,n_rise,n_fall,net,n_carriers,median_delta_pp,mean_delta_pp,net_mass,scale,out,n_lineages
tookoff,He slowly took off his,hooded,2,0,2,2,+0.13465,+0.13465,+0.00269,survey,,50
tookoff,He slowly took off his,cotton,2,0,2,2,+0.04506,+0.04506,+0.00090,survey,,50
tookoff,He slowly took off his,expensive,2,0,2,2,+0.08881,+0.08881,+0.00178,survey,,50
tookoff,He slowly took off his,hearing,2,0,2,2,+0.07681,+0.07681,+0.00154,survey,,50
tookoff,He slowly took off his,soiled,4,2,2,6,+0.07390,+0.06875,+0.00412,survey,,50
tookoff,He slowly took off his,chair,2,0,2,2,+0.07589,+0.07589,+0.00152,survey,,50
tookoff,He slowly took off his,wife's,3,1,2,4,+0.07744,+0.07041,+0.00282,survey,,50
tookoff,He slowly took off his,layers,2,0,2,2,+0.10592,+0.10592,+0.00212,survey,,50
tookoff,He slowly took off his,fingerless,2,0,2,2,+0.08052,+0.08052,+0.00161,survey,,50
tookoff,He slowly took off his,sleeping,2,0,2,2,+0.04313,+0.04313,+0.00086,survey,,50
tookoff,He slowly took off his,cum,2,1,1,3,+0.02004,-0.01473,-0.00044,survey,,50
tookoff,He slowly took off his,panties,3,2,1,5,+0.04076,-0.01429,-0.00071,survey,0.325,50
tookoff,He slowly took off his,lo,2,1,1,3,+0.00009,+0.00029,+0.00001,survey,,50
tookoff,He slowly took off his,dressing,3,2,1,5,+0.01470,+0.03941,+0.00197,survey,,50
tookoff,He slowly took off his,sc,3,2,1,5,+0.00001,+0.00002,+0.00000,survey,,50
tookoff,He slowly took off his,seatbel,2,1,1,3,+0.00000,+0.00001,+0.00000,survey,,50
tookoff,He slowly took off his,phone,2,1,1,3,+0.00449,+0.00963,+0.00029,survey,,50
tookoff,He slowly took off his,sweatpants,2,1,1,3,+0.09564,+0.65811,+0.01974,survey,1.8166666666666667,50
tookoff,He slowly took off his,worn-out,2,1,1,3,+0.06790,+0.06262,+0.00188,survey,,50
tookoff,He slowly took off his,fedora,3,2,1,5,+0.07857,+0.82171,+0.04109,survey,,50
tookoff,He slowly took off his,wooden,2,1,1,3,+0.06714,+0.02962,+0.00089,survey,,50
tookoff,He slowly took off his,rings,2,1,1,3,+0.06936,+0.05404,+0.00162,survey,3.11,50
tookoff,He slowly took off his,th,2,1,1,3,+0.00013,+0.00022,+0.00001,survey,,50
tookoff,He slowly took off his,bloody,2,1,1,3,+0.00573,+0.04198,+0.00126,survey,,50
tookoff,He slowly took off his,eyep,2,1,1,3,+0.00007,+0.00006,+0.00000,survey,,50
tookoff,He slowly took off his,woolen,2,1,1,3,+0.01049,+0.02728,+0.00082,survey,,50
tookoff,He slowly took off his,collar,11,11,0,22,-0.00253,-0.02060,-0.00453,survey,2.7433333333333336,50
tookoff,He slowly took off his,foot,4,4,0,8,+0.00620,+0.01288,+0.00103,survey,,50
tookoff,He slowly took off his,headphones,22,22,0,44,+0.02185,+0.08665,+0.03813,survey,3.456666666666667,50
tookoff,He slowly took off his,ring,19,19,0,38,+0.00199,+0.09885,+0.03756,survey,3.0549999999999997,50
tookoff,He slowly took off his,shoe,25,25,0,50,+0.00024,+0.09563,+0.04781,survey,3.3333333333333335,50
tookoff,He slowly took off his,sunglasses,25,25,0,50,-0.00557,+0.02354,+0.01177,survey,3.435,50
tookoff,He slowly took off his,crown,3,3,0,6,+0.00649,-0.00547,-0.00033,survey,3.285,50
tookoff,He slowly took off his,flannel,2,2,0,4,-0.00055,-0.00415,-0.00017,survey,,50
tookoff,He slowly took off his,safety,1,1,0,2,+0.08007,+0.08007,+0.00160,survey,,50
tookoff,He slowly took off his,seatb,1,1,0,2,-0.00000,-0.00000,-0.00000,survey,,50
tookoff,He slowly took off his,shaw,1,1,0,2,-0.00009,-0.00009,-0.00000,survey,,50
tookoff,He slowly took off his,shawl,1,1,0,2,-0.01219,-0.01219,-0.00024,survey,2.505,50
tookoff,He slowly took off his,silver,3,3,0,6,+0.02782,+0.02094,+0.00126,survey,,50
tookoff,He slowly took off his,a,1,1,0,2,-0.00004,-0.00004,-0.00000,survey,,50
tookoff,He slowly took off his,bra,4,4,0,8,+0.00614,+0.01991,+0.00159,survey,0.2966666666666667,50
tookoff,He slowly took off his,handker,5,5,0,10,-0.00000,-0.00001,-0.00000,survey,,50
tookoff,He slowly took off his,body,1,1,0,2,-0.01141,-0.01141,-0.00023,survey,,50
tookoff,He slowly took off his,topcoat,1,1,0,2,+0.08347,+0.08347,+0.00167,survey,2.8816666666666664,50
tookoff,He slowly took off his,beret,1,1,0,2,-0.00917,-0.00917,-0.00018,survey,3.3516666666666666,50
tookoff,He slowly took off his,card,2,2,0,4,+0.00045,-0.00779,-0.00031,survey,,50
tookoff,He slowly took off his,crut,1,1,0,2,+0.00000,+0.00000,+0.00000,survey,,50
tookoff,He slowly took off his,pack,6,6,0,12,+0.01071,-0.00415,-0.00050,survey,,50
tookoff,He slowly took off his,briefs,1,1,0,2,-0.00051,-0.00051,-0.00001,survey,0.1383333333333333,50
tookoff,He slowly took off his,gl,3,3,0,6,+0.00003,-0.00423,-0.00025,survey,,50
tookoff,He slowly took off his,ho,1,1,0,2,+0.00009,+0.00009,+0.00000,survey,,50
tookoff,He slowly took off his,outerwear,1,1,0,2,-0.02917,-0.02917,-0.00058,survey,,50
tookoff,He slowly took off his,slee,1,1,0,2,+0.00014,+0.00014,+0.00000,survey,,50
tookoff,He slowly took off his,sweats,1,1,0,2,+0.03626,+0.03626,+0.00073,survey,1.8983333333333332,50
tookoff,He slowly took off his,waist,1,1,0,2,-0.00083,-0.00083,-0.00002,survey,,50
tookoff,He slowly took off his,jumps,1,1,0,2,+0.00028,+0.00028,+0.00001,survey,,50
tookoff,He slowly took off his,necklace,6,6,0,12,+0.00160,+0.01566,+0.00188,survey,3.268333333333333,50
tookoff,He slowly took off his,suspenders,1,1,0,2,+0.06425,+0.06425,+0.00128,survey,1.865,50
tookoff,He slowly took off his,headscarf,2,2,0,4,-0.03930,-0.01263,-0.00051,survey,,50
tookoff,He slowly took off his,duster,1,1,0,2,+0.00859,+0.00859,+0.00017,survey,2.4933333333333336,50
tookoff,He slowly took off his,mouth,1,1,0,2,-0.02105,-0.02105,-0.00042,survey,,50
tookoff,He slowly took off his,eyeglass,2,2,0,4,-0.00020,-0.00056,-0.00002,survey,3.2466666666666666,50
tookoff,He slowly took off his,cold,1,1,0,2,+0.08802,+0.08802,+0.00176,survey,,50
tookoff,He slowly took off his,nightshirt,1,1,0,2,+0.01289,+0.01289,+0.00026,survey,1.5233333333333334,50
tookoff,He slowly took off his,visor,1,1,0,2,-0.02149,-0.02149,-0.00043,survey,3.231666666666667,50
tookoff,He slowly took off his,feet,2,2,0,4,-0.02805,-0.06611,-0.00264,survey,,50
tookoff,He slowly took off his,beanie,2,2,0,4,+0.00354,+0.13281,+0.00531,survey,3.3233333333333337,50
tookoff,He slowly took off his,heels,1,1,0,2,-0.02336,-0.02336,-0.00047,survey,3.5050000000000003,50
tookoff,He slowly took off his,spec,1,1,0,2,-0.00000,-0.00000,-0.00000,survey,,50
tookoff,He slowly took off his,soil,1,1,0,2,-0.00037,-0.00037,-0.00001,survey,,50
tookoff,He slowly took off his,baggy,1,1,0,2,-0.03946,-0.03946,-0.00079,survey,,50
tookoff,He slowly took off his,navy,1,1,0,2,-0.00236,-0.00236,-0.00005,survey,,50
tookoff,He slowly took off his,tu,1,1,0,2,-0.00002,-0.00002,-0.00000,survey,,50
tookoff,He slowly took off his,eyepatch,1,1,0,2,+0.03400,+0.03400,+0.00068,survey,3.0716666666666668,50
tookoff,He slowly took off his,cloths,1,1,0,2,+0.00717,+0.00717,+0.00014,survey,,50
tookoff,He slowly took off his,wedding,19,20,-1,39,-0.00831,+0.02284,+0.00891,survey,,50
tookoff,He slowly took off his,disgu,1,2,-1,3,-0.00000,-0.00000,-0.00000,survey,,50
tookoff,He slowly took off his,large,3,4,-1,7,-0.05987,-0.04192,-0.00293,survey,,50
tookoff,He slowly took off his,mitt,1,2,-1,3,-0.00435,-0.02230,-0.00067,survey,3.2616666666666667,50
tookoff,He slowly took off his,motorcycle,2,3,-1,5,-0.04350,-0.01398,-0.00070,survey,,50
tookoff,He slowly took off his,sl,5,6,-1,11,-0.00001,+0.00001,+0.00000,survey,,50
tookoff,He slowly took off his,snow,1,2,-1,3,-0.03142,-0.01280,-0.00038,survey,,50
tookoff,He slowly took off his,yellow,7,8,-1,15,-0.02936,-0.02098,-0.00315,survey,,50
tookoff,He slowly took off his,jersey,4,5,-1,9,-0.00606,+0.01363,+0.00123,survey,1.8183333333333334,50
tookoff,He slowly took off his,tuxedo,9,10,-1,19,-0.01902,+0.00636,+0.00121,survey,2.1316666666666664,50
tookoff,He slowly took off his,bowler,4,5,-1,9,-0.01336,+0.00682,+0.00061,survey,3.3683333333333336,50
tookoff,He slowly took off his,gar,1,2,-1,3,-0.00010,-0.00055,-0.00002,survey,,50
tookoff,He slowly took off his,headge,2,3,-1,5,-0.00000,-0.00047,-0.00002,survey,,50
tookoff,He slowly took off his,sports,1,2,-1,3,-0.00723,-0.02795,-0.00084,survey,,50
tookoff,He slowly took off his,warm,4,5,-1,9,-0.00720,-0.01321,-0.00119,survey,,50
tookoff,He slowly took off his,jumpsuit,1,2,-1,3,-0.04942,-0.03010,-0.00090,survey,1.7333333333333332,50
tookoff,He slowly took off his,earrings,1,2,-1,3,-0.01418,-0.00257,-0.00008,survey,3.216666666666667,50
tookoff,He slowly took off his,pink,1,2,-1,3,-0.05248,-0.03057,-0.00092,survey,,50
tookoff,He slowly took off his,pajama,1,2,-1,3,-0.07993,-0.04196,-0.00126,survey,1.6533333333333333,50
tookoff,He slowly took off his,running,1,2,-1,3,-0.00498,+0.02516,+0.00075,survey,,50
tookoff,He slowly took off his,__,1,2,-1,3,-0.01049,-0.01903,-0.00057,survey,,50
tookoff,He slowly took off his,____,1,2,-1,3,-0.74669,-0.44014,-0.01320,survey,,50
tookoff,He slowly took off his,______,1,2,-1,3,-0.09236,-0.09921,-0.00298,survey,,50
tookoff,He slowly took off his,__________,1,2,-1,3,-0.03275,+0.00576,+0.00017,survey,,50
tookoff,He slowly took off his,outfit,1,2,-1,3,-0.01652,+0.01067,+0.00032,survey,,50
tookoff,He slowly took off his,upper,1,2,-1,3,-0.00396,-0.02121,-0.00064,survey,,50
tookoff,He slowly took off his,fingers,1,2,-1,3,-0.02771,+0.04430,+0.00133,survey,,50
tookoff,He slowly took off his,bo,1,3,-2,4,-0.00011,-0.00028,-0.00001,survey,,50
tookoff,He slowly took off his,boots,24,26,-2,50,-0.01868,-0.00467,-0.00233,survey,3.3466666666666662,50
tookoff,He slowly took off his,cock,1,3,-2,4,-0.07834,+0.03076,+0.00123,survey,,50
tookoff,He slowly took off his,cowboy,16,18,-2,34,-0.00274,+0.01511,+0.00514,survey,,50
tookoff,He slowly took off his,h,2,4,-2,6,-0.00029,-0.00137,-0.00008,survey,,50
tookoff,He slowly took off his,o,0,2,-2,2,-0.00117,-0.00117,-0.00002,survey,,50
tookoff,He slowly took off his,sh,7,9,-2,16,-0.00002,-0.01476,-0.00236,survey,,50
tookoff,He slowly took off his,shirt,24,26,-2,50,-0.21568,+2.73861,+1.36931,survey,1.6849999999999998,50
tookoff,He slowly took off his,sne,4,6,-2,10,-0.00000,-0.00001,-0.00000,survey,,50
tookoff,He slowly took off his,underwe,0,2,-2,2,-0.00006,-0.00006,-0.00000,survey,,50
tookoff,He slowly took off his,dirty,12,14,-2,26,-0.02131,-0.01121,-0.00291,survey,,50
tookoff,He slowly took off his,fl,5,7,-2,12,-0.00001,-0.00000,-0.00000,survey,,50
tookoff,He slowly took off his,fur,2,4,-2,6,-0.02297,+0.00618,+0.00037,survey,,50
tookoff,He slowly took off his,m,3,5,-2,8,-0.00022,-0.00049,-0.00004,survey,,50
tookoff,He slowly took off his,parka,2,4,-2,6,-0.00685,+0.00514,+0.00031,survey,3.0100000000000002,50
tookoff,He slowly took off his,soaked,1,3,-2,4,-0.00969,-0.00629,-0.00025,survey,,50
tookoff,He slowly took off his,sweaty,5,7,-2,12,-0.01849,-0.03208,-0.00385,survey,,50
tookoff,He slowly took off his,boxer,1,3,-2,4,-0.09371,-0.03448,-0.00138,survey,0.4916666666666667,50
tookoff,He slowly took off his,go,0,2,-2,2,-0.00066,-0.00066,-0.00001,survey,,50
tookoff,He slowly took off his,gown,5,7,-2,12,-0.01244,-0.00991,-0.00119,survey,1.7699999999999998,50
tookoff,He slowly took off his,hair,1,3,-2,4,-0.05661,-0.03508,-0.00140,survey,,50
tookoff,He slowly took off his,trou,0,2,-2,2,-0.00005,-0.00005,-0.00000,survey,,50
tookoff,He slowly took off his,dis,0,2,-2,2,-0.00076,-0.00076,-0.00002,survey,,50
tookoff,He slowly took off his,ga,0,2,-2,2,-0.00051,-0.00051,-0.00001,survey,,50
tookoff,He slowly took off his,hard,2,4,-2,6,-0.04010,+0.01336,+0.00080,survey,,50
tookoff,He slowly took off his,he,0,2,-2,2,-0.00531,-0.00531,-0.00011,survey,,50
tookoff,He slowly took off his,grey,4,6,-2,10,-0.02894,-0.02201,-0.00220,survey,,50
tookoff,He slowly took off his,cu,0,2,-2,2,-0.00003,-0.00003,-0.00000,survey,,50
tookoff,He slowly took off his,sungl,1,3,-2,4,-0.00034,-0.00083,-0.00003,survey,,50
tookoff,He slowly took off his,headband,2,4,-2,6,-0.06629,-0.03909,-0.00235,survey,2.7483333333333335,50
tookoff,He slowly took off his,tur,4,6,-2,10,-0.00000,-0.00002,-0.00000,survey,,50
tookoff,He slowly took off his,high,1,3,-2,4,-0.02338,-0.02458,-0.00098,survey,,50
tookoff,He slowly took off his,army,1,3,-2,4,-0.03068,-0.03152,-0.00126,survey,,50
tookoff,He slowly took off his,damp,0,2,-2,2,-0.03613,-0.03613,-0.00072,survey,,50
tookoff,He slowly took off his,headscar,1,3,-2,4,-0.00093,-0.00213,-0.00009,survey,,50
tookoff,He slowly took off his,sweat-so,1,3,-2,4,-0.00000,-0.00000,-0.00000,survey,,50
tookoff,He slowly took off his,fed,1,3,-2,4,-0.00004,+0.00012,+0.00000,survey,,50
tookoff,He slowly took off his,glov,0,2,-2,2,-0.00562,-0.00562,-0.00011,survey,,50
tookoff,He slowly took off his,helm,0,2,-2,2,-0.03401,-0.03401,-0.00068,survey,3.3200000000000003,50
tookoff,He slowly took off his,l,0,2,-2,2,-0.00337,-0.00337,-0.00007,survey,,50
tookoff,He slowly took off his,slipp,0,2,-2,2,-0.00146,-0.00146,-0.00003,survey,,50
tookoff,He slowly took off his,sun,1,3,-2,4,-0.01161,-0.01440,-0.00058,survey,,50
tookoff,He slowly took off his,v,0,2,-2,2,-0.00089,-0.00089,-0.00002,survey,,50
tookoff,He slowly took off his,mud,0,2,-2,2,-0.00679,-0.00679,-0.00014,survey,,50
tookoff,He slowly took off his,sle,0,2,-2,2,-0.00001,-0.00001,-0.00000,survey,,50
tookoff,He slowly took off his,spectac,0,2,-2,2,-0.00000,-0.00000,-0.00000,survey,,50
tookoff,He slowly took off his,sweatsh,1,3,-2,4,-0.00000,-0.00001,-0.00000,survey,,50
tookoff,He slowly took off his,tee,2,4,-2,6,-0.05546,-0.03694,-0.00222,survey,1.7883333333333333,50
tookoff,He slowly took off his,thin,1,3,-2,4,-0.05564,+0.00186,+0.00007,survey,,50
tookoff,He slowly took off his,vis,0,2,-2,2,-0.00012,-0.00012,-0.00000,survey,,50
tookoff,He slowly took off his,footwear,0,2,-2,2,-0.10395,-0.10395,-0.00208,survey,3.3266666666666667,50
tookoff,He slowly took off his,sandal,0,2,-2,2,-0.00791,-0.00791,-0.00016,survey,3.283333333333333,50
tookoff,He slowly took off his,sneak,0,2,-2,2,-0.00024,-0.00024,-0.00000,survey,,50
tookoff,He slowly took off his,coat．,0,2,-2,2,-0.07617,-0.07617,-0.00152,survey,2.5166666666666666,50
tookoff,He slowly took off his,veil,0,2,-2,2,-0.10125,-0.10125,-0.00203,survey,2.9150000000000005,50
tookoff,He slowly took off his,wings,0,2,-2,2,-0.05516,-0.05516,-0.00110,survey,,50
tookoff,He slowly took off his,___,0,2,-2,2,-0.10857,-0.10857,-0.00217,survey,,50
tookoff,He slowly took off his,_____,0,2,-2,2,-0.18528,-0.18528,-0.00371,survey,,50
tookoff,He slowly took off his,_______,0,2,-2,2,-0.10766,-0.10766,-0.00215,survey,,50
tookoff,He slowly took off his,________,0,2,-2,2,-0.23064,-0.23064,-0.00461,survey,,50
tookoff,He slowly took off his,_________,0,2,-2,2,-0.10202,-0.10202,-0.00204,survey,,50
tookoff,He slowly took off his,goggle,0,2,-2,2,-0.00322,-0.00322,-0.00006,survey,3.275,50
tookoff,He slowly took off his,faded,0,2,-2,2,-0.02862,-0.02862,-0.00057,survey,,50
tookoff,He slowly took off his,sil,0,2,-2,2,-0.00009,-0.00009,-0.00000,survey,,50
tookoff,He slowly took off his,backpack,22,25,-3,47,-0.00877,+0.07193,+0.03381,survey,3.5049999999999994,50
tookoff,He slowly took off his,ch,0,3,-3,3,-0.00033,-0.00041,-0.00001,survey,,50
tookoff,He slowly took off his,col,0,3,-3,3,-0.00009,-0.00018,-0.00001,survey,,50
tookoff,He slowly took off his,glass,4,7,-3,11,-0.01030,-0.02231,-0.00245,survey,,50
tookoff,He slowly took off his,headph,0,3,-3,3,-0.00001,-0.00002,-0.00000,survey,,50
tookoff,He slowly took off his,j,3,6,-3,9,-0.00009,-0.00249,-0.00022,survey,,50
tookoff,He slowly took off his,jack,1,4,-3,5,-0.00306,-0.00378,-0.00019,survey,,50
tookoff,He slowly took off his,pajam,0,3,-3,3,-0.00001,-0.00002,-0.00000,survey,,50
tookoff,He slowly took off his,school,4,7,-3,11,-0.03628,-0.01764,-0.00194,survey,,50
tookoff,He slowly took off his,wed,0,3,-3,3,-0.00001,-0.00001,-0.00000,survey,,50
tookoff,He slowly took off his,bathrobe,2,5,-3,7,-0.02753,-0.02115,-0.00148,survey,1.7750000000000001,50
tookoff,He slowly took off his,big,5,8,-3,13,-0.03643,-0.03811,-0.00495,survey,,50
tookoff,He slowly took off his,dust,0,3,-3,3,-0.00186,-0.00467,-0.00014,survey,,50
tookoff,He slowly took off his,gold,3,6,-3,9,-0.00086,-0.03616,-0.00325,survey,,50
tookoff,He slowly took off his,military,5,8,-3,13,-0.02232,-0.02507,-0.00326,survey,,50
tookoff,He slowly took off his,new,1,4,-3,5,-0.05428,-0.03786,-0.00189,survey,,50
tookoff,He slowly took off his,bandana,2,5,-3,7,-0.06841,-0.00105,-0.00007,survey,3.125,50
tookoff,He slowly took off his,kn,1,4,-3,5,-0.00003,-0.00117,-0.00006,survey,,50
tookoff,He slowly took off his,sleeve,1,4,-3,5,-0.04345,-0.03227,-0.00161,survey,2.6633333333333336,50
tookoff,He slowly took off his,tro,1,4,-3,5,-0.00001,+0.00004,+0.00000,survey,,50
tookoff,He slowly took off his,earphones,0,3,-3,3,-0.09050,-0.07644,-0.00229,survey,3.3850000000000002,50
tookoff,He slowly took off his,handcuffs,0,3,-3,3,-0.09653,-0.09434,-0.00283,survey,3.03,50
tookoff,He slowly took off his,condom,0,3,-3,3,-0.04712,-0.05331,-0.00160,survey,0.19499999999999998,50
tookoff,He slowly took off his,tank,1,4,-3,5,-0.05796,-0.03952,-0.00198,survey,1.6616666666666664,50
tookoff,He slowly took off his,shir,0,3,-3,3,-0.00079,-0.03203,-0.00096,survey,,50
tookoff,He slowly took off his,turb,0,3,-3,3,-0.00001,-0.00001,-0.00000,survey,,50
tookoff,He slowly took off his,te,0,3,-3,3,-0.00012,-0.00020,-0.00001,survey,,50
tookoff,He slowly took off his,e,0,3,-3,3,-0.00075,-0.00075,-0.00002,survey,,50
tookoff,He slowly took off his,bla,0,4,-4,4,-0.00005,-0.00034,-0.00001,survey,,50
tookoff,He slowly took off his,cl,2,6,-4,8,-0.00003,-0.00283,-0.00023,survey,,50
tookoff,He slowly took off his,eyes,5,9,-4,14,-0.02347,-0.04690,-0.00657,survey,,50
tookoff,He slowly took off his,f,1,5,-4,6,-0.00014,-0.00110,-0.00007,survey,,50
tookoff,He slowly took off his,mask,23,27,-4,50,-0.06341,-0.06395,-0.03197,survey,3.2100000000000004,50
tookoff,He slowly took off his,sho,1,5,-4,6,-0.00021,-0.00648,-0.00039,survey,,50
tookoff,He slowly took off his,slippers,7,11,-4,18,-0.01820,-0.01589,-0.00286,survey,3.225,50
tookoff,He slowly took off his,so,2,6,-4,8,-0.00084,-0.00149,-0.00012,survey,,50
tookoff,He slowly took off his,suit,23,27,-4,50,-0.06503,+0.06409,+0.03205,survey,2.3166666666666664,50
tookoff,He slowly took off his,tie,23,27,-4,50,-0.01795,+0.00984,+0.00492,survey,2.5983333333333336,50
tookoff,He slowly took off his,tight,4,8,-4,12,-0.04390,-0.00235,-0.00028,survey,,50
tookoff,He slowly took off his,wrist,6,10,-4,16,-0.00619,-0.00870,-0.00139,survey,,50
tookoff,He slowly took off his,costume,3,7,-4,10,-0.03505,-0.02159,-0.00216,survey,1.5883333333333332,50
tookoff,He slowly took off his,disguise,6,10,-4,16,-0.03178,-0.01886,-0.00302,survey,,50
tookoff,He slowly took off his,park,1,5,-4,6,-0.00018,-0.00024,-0.00001,survey,,50
tookoff,He slowly took off his,rainco,2,6,-4,8,-0.00000,-0.00001,-0.00000,survey,,50
tookoff,He slowly took off his,handc,0,4,-4,4,-0.00000,-0.00001,-0.00000,survey,,50
tookoff,He slowly took off his,towel,3,7,-4,10,-0.04066,-0.03172,-0.00317,survey,,50
tookoff,He slowly took off his,ra,1,5,-4,6,-0.00003,-0.00003,-0.00000,survey,,50
tookoff,He slowly took off his,jum,0,4,-4,4,-0.00003,-0.00051,-0.00002,survey,,50
tookoff,He slowly took off his,jumper,2,6,-4,8,-0.07071,-0.05685,-0.00455,survey,2.36,50
tookoff,He slowly took off his,shirts,5,9,-4,14,-0.03080,+0.00041,+0.00006,survey,1.866666666666667,50
tookoff,He slowly took off his,coveralls,1,5,-4,6,-0.04335,-0.04486,-0.00269,survey,1.9433333333333334,50
tookoff,He slowly took off his,overs,0,4,-4,4,-0.00005,-0.00005,-0.00000,survey,,50
tookoff,He slowly took off his,undersh,0,4,-4,4,-0.00002,-0.00002,-0.00000,survey,,50
tookoff,He slowly took off his,undershirt,1,5,-4,6,-0.08876,-0.06426,-0.00386,survey,1.3066666666666666,50
tookoff,He slowly took off his,to,0,4,-4,4,-0.00150,-0.00660,-0.00026,survey,,50
tookoff,He slowly took off his,b,2,7,-5,9,-0.00104,-0.00101,-0.00009,survey,,50
tookoff,He slowly took off his,bel,0,5,-5,5,-0.00011,-0.00027,-0.00001,survey,,50
tookoff,He slowly took off his,c,7,12,-5,19,-0.00007,-0.00006,-0.00001,survey,,50
tookoff,He slowly took off his,co,0,5,-5,5,-0.00190,-0.00159,-0.00008,survey,,50
tookoff,He slowly took off his,glove,22,27,-5,49,-0.04093,-0.00894,-0.00438,survey,3.285,50
tookoff,He slowly took off his,le,0,5,-5,5,-0.00004,-0.00168,-0.00008,survey,,50
tookoff,He slowly took off his,short,1,6,-5,7,-0.01786,-0.01587,-0.00111,survey,,50
tookoff,He slowly took off his,sk,0,5,-5,5,-0.00008,-0.00155,-0.00008,survey,,50
tookoff,He slowly took off his,st,1,6,-5,7,-0.00005,-0.00020,-0.00001,survey,,50
tookoff,He slowly took off his,sword,5,10,-5,15,-0.06185,-0.04652,-0.00698,survey,3.295,50
tookoff,He slowly took off his,trench,17,22,-5,39,-0.01147,+0.02944,+0.01148,survey,,50
tookoff,He slowly took off his,hoodie,14,19,-5,33,-0.04781,-0.01700,-0.00561,survey,2.3233333333333337,50
tookoff,He slowly took off his,protective,6,11,-5,17,-0.03891,-0.03327,-0.00566,survey,,50
tookoff,He slowly took off his,r,1,6,-5,7,-0.00012,-0.00027,-0.00002,survey,,50
tookoff,He slowly took off his,rainc,0,5,-5,5,-0.00000,-0.00001,-0.00000,survey,,50
tookoff,He slowly took off his,bath,2,8,-6,10,-0.00574,-0.00588,-0.00059,survey,,50
tookoff,He slowly took off his,bl,12,18,-6,30,-0.00002,-0.00007,-0.00002,survey,,50
tookoff,He slowly took off his,boot,8,14,-6,22,-0.04943,-0.01540,-0.00339,survey,3.3666666666666667,50
tookoff,He slowly took off his,s,3,9,-6,12,-0.00081,-0.00214,-0.00026,survey,,50
tookoff,He slowly took off his,sli,1,7,-6,8,-0.00001,-0.00094,-0.00008,survey,,50
tookoff,He slowly took off his,socks,22,28,-6,50,-0.04066,-0.01220,-0.00610,survey,2.8766666666666665,50
tookoff,He slowly took off his,tren,0,6,-6,6,-0.00002,-0.00012,-0.00001,survey,,50
tookoff,He slowly took off his,trous,2,8,-6,10,-0.00005,-0.00117,-0.00012,survey,,50
tookoff,He slowly took off his,brown,13,19,-6,32,-0.02139,+0.01525,+0.00488,survey,,50
tookoff,He slowly took off his,eyeg,3,9,-6,12,-0.00000,-0.00000,-0.00000,survey,,50
tookoff,He slowly took off his,gear,2,8,-6,10,-0.05561,-0.08141,-0.00814,survey,,50
tookoff,He slowly took off his,overco,3,9,-6,12,-0.00000,-0.00003,-0.00000,survey,,50
tookoff,He slowly took off his,rob,0,6,-6,6,-0.00035,-0.00035,-0.00002,survey,,50
tookoff,He slowly took off his,bow,11,17,-6,28,-0.02132,-0.01302,-0.00365,survey,2.9766666666666666,50
tookoff,He slowly took off his,pa,1,7,-6,8,-0.00015,-0.00017,-0.00001,survey,,50
tookoff,He slowly took off his,silk,1,7,-6,8,-0.06294,-0.04319,-0.00346,survey,,50
tookoff,He slowly took off his,unders,0,6,-6,6,-0.00007,-0.00008,-0.00000,survey,,50
tookoff,He slowly took off his,wife,2,8,-6,10,-0.01032,-0.00528,-0.00053,survey,,50
tookoff,He slowly took off his,blaz,0,6,-6,6,-0.00001,-0.00003,-0.00000,survey,,50
tookoff,He slowly took off his,blindfold,17,24,-7,41,-0.02062,-0.01759,-0.00721,survey,,50
tookoff,He slowly took off his,je,0,7,-7,7,-0.00009,-0.00063,-0.00004,survey,,50
tookoff,He slowly took off his,pajamas,5,12,-7,17,-0.05950,-0.01709,-0.00291,survey,1.6716666666666666,50
tookoff,He slowly took off his,ro,3,10,-7,13,-0.00011,-0.00021,-0.00003,survey,,50
tookoff,He slowly took off his,eyeglasses,4,11,-7,15,-0.06380,-0.06059,-0.00909,survey,3.2449999999999997,50
tookoff,He slowly took off his,spectacles,16,23,-7,39,-0.05398,+0.06419,+0.02504,survey,3.39,50
tookoff,He slowly took off his,overall,0,7,-7,7,-0.01063,-0.01596,-0.00112,survey,,50
tookoff,He slowly took off his,back,1,9,-8,10,-0.00861,-0.00588,-0.00059,survey,,50
tookoff,He slowly took off his,blood,6,14,-8,20,-0.01667,-0.00158,-0.00032,survey,,50
tookoff,He slowly took off his,glo,1,9,-8,10,-0.00003,-0.00030,-0.00003,survey,,50
tookoff,He slowly took off his,gog,0,8,-8,8,-0.00002,-0.00024,-0.00002,survey,,50
tookoff,He slowly took off his,hel,0,8,-8,8,-0.00027,-0.00317,-0.00025,survey,,50
tookoff,He slowly took off his,helmet,21,29,-8,50,-0.23476,+0.39790,+0.19895,survey,3.4033333333333338,50
tookoff,He slowly took off his,leather,21,29,-8,50,-0.01937,-0.00524,-0.00262,survey,,50
tookoff,He slowly took off his,swe,3,11,-8,14,-0.00001,-0.00010,-0.00001,survey,,50
tookoff,He slowly took off his,tr,1,9,-8,10,-0.00006,-0.00073,-0.00007,survey,,50
tookoff,He slowly took off his,winter,5,13,-8,18,-0.05724,-0.02918,-0.00525,survey,,50
tookoff,He slowly took off his,other,1,9,-8,10,-0.08568,-0.01826,-0.00183,survey,,50
