scene,prompt,word,n_rise,n_fall,net,n_carriers,median_delta_pp,mean_delta_pp,net_mass,scale,out,n_lineages
tookoff,He slowly took off his,sunglasses,25,25,0,50,-0.00557,+0.02354,+0.01177,B,-35.0,50
tookoff,He slowly took off his,topcoat,1,1,0,2,+0.08347,+0.08347,+0.00167,B,,50
tookoff,He slowly took off his,beret,1,1,0,2,-0.00917,-0.00917,-0.00018,B,,50
tookoff,He slowly took off his,card,2,2,0,4,+0.00045,-0.00779,-0.00031,B,,50
tookoff,He slowly took off his,collar,11,11,0,22,-0.00253,-0.02060,-0.00453,B,-54.0,50
tookoff,He slowly took off his,crut,1,1,0,2,+0.00000,+0.00000,+0.00000,B,,50
tookoff,He slowly took off his,foot,4,4,0,8,+0.00620,+0.01288,+0.00103,B,,50
tookoff,He slowly took off his,crown,3,3,0,6,+0.00649,-0.00547,-0.00033,B,,50
tookoff,He slowly took off his,flannel,2,2,0,4,-0.00055,-0.00415,-0.00017,B,,50
tookoff,He slowly took off his,safety,1,1,0,2,+0.08007,+0.08007,+0.00160,B,,50
tookoff,He slowly took off his,seatb,1,1,0,2,-0.00000,-0.00000,-0.00000,B,,50
tookoff,He slowly took off his,shaw,1,1,0,2,-0.00009,-0.00009,-0.00000,B,,50
tookoff,He slowly took off his,shawl,1,1,0,2,-0.01219,-0.01219,-0.00024,B,-34.0,50
tookoff,He slowly took off his,silver,3,3,0,6,+0.02782,+0.02094,+0.00126,B,,50
tookoff,He slowly took off his,a,1,1,0,2,-0.00004,-0.00004,-0.00000,B,,50
tookoff,He slowly took off his,bra,4,4,0,8,+0.00614,+0.01991,+0.00159,B,-95.0,50
tookoff,He slowly took off his,handker,5,5,0,10,-0.00000,-0.00001,-0.00000,B,,50
tookoff,He slowly took off his,briefs,1,1,0,2,-0.00051,-0.00051,-0.00001,B,,50
tookoff,He slowly took off his,gl,3,3,0,6,+0.00003,-0.00423,-0.00025,B,,50
tookoff,He slowly took off his,ho,1,1,0,2,+0.00009,+0.00009,+0.00000,B,,50
tookoff,He slowly took off his,outerwear,1,1,0,2,-0.02917,-0.02917,-0.00058,B,,50
tookoff,He slowly took off his,slee,1,1,0,2,+0.00014,+0.00014,+0.00000,B,,50
tookoff,He slowly took off his,sweats,1,1,0,2,+0.03626,+0.03626,+0.00073,B,,50
tookoff,He slowly took off his,waist,1,1,0,2,-0.00083,-0.00083,-0.00002,B,,50
tookoff,He slowly took off his,pack,6,6,0,12,+0.01071,-0.00415,-0.00050,B,,50
tookoff,He slowly took off his,jumps,1,1,0,2,+0.00028,+0.00028,+0.00001,B,,50
tookoff,He slowly took off his,duster,1,1,0,2,+0.00859,+0.00859,+0.00017,B,,50
tookoff,He slowly took off his,headscarf,2,2,0,4,-0.03930,-0.01263,-0.00051,B,-45.0,50
tookoff,He slowly took off his,mouth,1,1,0,2,-0.02105,-0.02105,-0.00042,B,,50
tookoff,He slowly took off his,cold,1,1,0,2,+0.08802,+0.08802,+0.00176,B,,50
tookoff,He slowly took off his,nightshirt,1,1,0,2,+0.01289,+0.01289,+0.00026,B,,50
tookoff,He slowly took off his,necklace,6,6,0,12,+0.00160,+0.01566,+0.00188,B,-55.0,50
tookoff,He slowly took off his,suspenders,1,1,0,2,+0.06425,+0.06425,+0.00128,B,,50
tookoff,He slowly took off his,visor,1,1,0,2,-0.02149,-0.02149,-0.00043,B,,50
tookoff,He slowly took off his,eyeglass,2,2,0,4,-0.00020,-0.00056,-0.00002,B,,50
tookoff,He slowly took off his,feet,2,2,0,4,-0.02805,-0.06611,-0.00264,B,,50
tookoff,He slowly took off his,beanie,2,2,0,4,+0.00354,+0.13281,+0.00531,B,,50
tookoff,He slowly took off his,spec,1,1,0,2,-0.00000,-0.00000,-0.00000,B,,50
tookoff,He slowly took off his,soil,1,1,0,2,-0.00037,-0.00037,-0.00001,B,,50
tookoff,He slowly took off his,heels,1,1,0,2,-0.02336,-0.02336,-0.00047,B,-29.0,50
tookoff,He slowly took off his,baggy,1,1,0,2,-0.03946,-0.03946,-0.00079,B,,50
tookoff,He slowly took off his,navy,1,1,0,2,-0.00236,-0.00236,-0.00005,B,,50
tookoff,He slowly took off his,tu,1,1,0,2,-0.00002,-0.00002,-0.00000,B,,50
tookoff,He slowly took off his,eyepatch,1,1,0,2,+0.03400,+0.03400,+0.00068,B,,50
tookoff,He slowly took off his,cloths,1,1,0,2,+0.00717,+0.00717,+0.00014,B,,50
tookoff,He slowly took off his,tuxedo,9,10,-1,19,-0.01902,+0.00636,+0.00121,B,,50
tookoff,He slowly took off his,wedding,19,20,-1,39,-0.00831,+0.02284,+0.00891,B,,50
tookoff,He slowly took off his,large,3,4,-1,7,-0.05987,-0.04192,-0.00293,B,,50
tookoff,He slowly took off his,mitt,1,2,-1,3,-0.00435,-0.02230,-0.00067,B,,50
tookoff,He slowly took off his,disgu,1,2,-1,3,-0.00000,-0.00000,-0.00000,B,,50
tookoff,He slowly took off his,motorcycle,2,3,-1,5,-0.04350,-0.01398,-0.00070,B,,50
tookoff,He slowly took off his,sl,5,6,-1,11,-0.00001,+0.00001,+0.00000,B,,50
tookoff,He slowly took off his,snow,1,2,-1,3,-0.03142,-0.01280,-0.00038,B,,50
tookoff,He slowly took off his,yellow,7,8,-1,15,-0.02936,-0.02098,-0.00315,B,,50
tookoff,He slowly took off his,jersey,4,5,-1,9,-0.00606,+0.01363,+0.00123,B,,50
tookoff,He slowly took off his,gar,1,2,-1,3,-0.00010,-0.00055,-0.00002,B,,50
tookoff,He slowly took off his,headge,2,3,-1,5,-0.00000,-0.00047,-0.00002,B,,50
tookoff,He slowly took off his,bowler,4,5,-1,9,-0.01336,+0.00682,+0.00061,B,,50
tookoff,He slowly took off his,sports,1,2,-1,3,-0.00723,-0.02795,-0.00084,B,,50
tookoff,He slowly took off his,warm,4,5,-1,9,-0.00720,-0.01321,-0.00119,B,,50
tookoff,He slowly took off his,jumpsuit,1,2,-1,3,-0.04942,-0.03010,-0.00090,B,,50
tookoff,He slowly took off his,pajama,1,2,-1,3,-0.07993,-0.04196,-0.00126,B,,50
tookoff,He slowly took off his,earrings,1,2,-1,3,-0.01418,-0.00257,-0.00008,B,-46.5,50
tookoff,He slowly took off his,pink,1,2,-1,3,-0.05248,-0.03057,-0.00092,B,,50
tookoff,He slowly took off his,running,1,2,-1,3,-0.00498,+0.02516,+0.00075,B,,50
tookoff,He slowly took off his,__,1,2,-1,3,-0.01049,-0.01903,-0.00057,B,,50
tookoff,He slowly took off his,____,1,2,-1,3,-0.74669,-0.44014,-0.01320,B,,50
tookoff,He slowly took off his,______,1,2,-1,3,-0.09236,-0.09921,-0.00298,B,,50
tookoff,He slowly took off his,__________,1,2,-1,3,-0.03275,+0.00576,+0.00017,B,,50
tookoff,He slowly took off his,outfit,1,2,-1,3,-0.01652,+0.01067,+0.00032,B,,50
tookoff,He slowly took off his,upper,1,2,-1,3,-0.00396,-0.02121,-0.00064,B,,50
tookoff,He slowly took off his,fingers,1,2,-1,3,-0.02771,+0.04430,+0.00133,B,,50
tookoff,He slowly took off his,boots,24,26,-2,50,-0.01868,-0.00467,-0.00233,B,-27.5,50
tookoff,He slowly took off his,dirty,12,14,-2,26,-0.02131,-0.01121,-0.00291,B,,50
tookoff,He slowly took off his,gown,5,7,-2,12,-0.01244,-0.00991,-0.00119,B,-65.0,50
tookoff,He slowly took off his,hair,1,3,-2,4,-0.05661,-0.03508,-0.00140,B,,50
tookoff,He slowly took off his,m,3,5,-2,8,-0.00022,-0.00049,-0.00004,B,,50
tookoff,He slowly took off his,sh,7,9,-2,16,-0.00002,-0.01476,-0.00236,B,,50
tookoff,He slowly took off his,shirt,24,26,-2,50,-0.21568,+2.73861,+1.36931,B,-76.0,50
tookoff,He slowly took off his,trou,0,2,-2,2,-0.00005,-0.00005,-0.00000,B,,50
tookoff,He slowly took off his,dis,0,2,-2,2,-0.00076,-0.00076,-0.00002,B,,50
tookoff,He slowly took off his,fl,5,7,-2,12,-0.00001,-0.00000,-0.00000,B,,50
tookoff,He slowly took off his,ga,0,2,-2,2,-0.00051,-0.00051,-0.00001,B,,50
tookoff,He slowly took off his,hard,2,4,-2,6,-0.04010,+0.01336,+0.00080,B,,50
tookoff,He slowly took off his,he,0,2,-2,2,-0.00531,-0.00531,-0.00011,B,,50
tookoff,He slowly took off his,bo,1,3,-2,4,-0.00011,-0.00028,-0.00001,B,,50
tookoff,He slowly took off his,cock,1,3,-2,4,-0.07834,+0.03076,+0.00123,B,,50
tookoff,He slowly took off his,cowboy,16,18,-2,34,-0.00274,+0.01511,+0.00514,B,,50
tookoff,He slowly took off his,h,2,4,-2,6,-0.00029,-0.00137,-0.00008,B,,50
tookoff,He slowly took off his,o,0,2,-2,2,-0.00117,-0.00117,-0.00002,B,,50
tookoff,He slowly took off his,sne,4,6,-2,10,-0.00000,-0.00001,-0.00000,B,,50
tookoff,He slowly took off his,underwe,0,2,-2,2,-0.00006,-0.00006,-0.00000,B,,50
tookoff,He slowly took off his,fur,2,4,-2,6,-0.02297,+0.00618,+0.00037,B,,50
tookoff,He slowly took off his,parka,2,4,-2,6,-0.00685,+0.00514,+0.00031,B,,50
tookoff,He slowly took off his,soaked,1,3,-2,4,-0.00969,-0.00629,-0.00025,B,,50
tookoff,He slowly took off his,sweaty,5,7,-2,12,-0.01849,-0.03208,-0.00385,B,,50
tookoff,He slowly took off his,boxer,1,3,-2,4,-0.09371,-0.03448,-0.00138,B,,50
tookoff,He slowly took off his,go,0,2,-2,2,-0.00066,-0.00066,-0.00001,B,,50
tookoff,He slowly took off his,cu,0,2,-2,2,-0.00003,-0.00003,-0.00000,B,,50
tookoff,He slowly took off his,grey,4,6,-2,10,-0.02894,-0.02201,-0.00220,B,,50
tookoff,He slowly took off his,sungl,1,3,-2,4,-0.00034,-0.00083,-0.00003,B,,50
tookoff,He slowly took off his,headband,2,4,-2,6,-0.06629,-0.03909,-0.00235,B,,50
tookoff,He slowly took off his,tur,4,6,-2,10,-0.00000,-0.00002,-0.00000,B,,50
tookoff,He slowly took off his,fed,1,3,-2,4,-0.00004,+0.00012,+0.00000,B,,50
tookoff,He slowly took off his,glov,0,2,-2,2,-0.00562,-0.00562,-0.00011,B,,50
tookoff,He slowly took off his,headscar,1,3,-2,4,-0.00093,-0.00213,-0.00009,B,,50
tookoff,He slowly took off his,helm,0,2,-2,2,-0.03401,-0.03401,-0.00068,B,,50
tookoff,He slowly took off his,l,0,2,-2,2,-0.00337,-0.00337,-0.00007,B,,50
tookoff,He slowly took off his,slipp,0,2,-2,2,-0.00146,-0.00146,-0.00003,B,,50
tookoff,He slowly took off his,sun,1,3,-2,4,-0.01161,-0.01440,-0.00058,B,,50
tookoff,He slowly took off his,v,0,2,-2,2,-0.00089,-0.00089,-0.00002,B,,50
tookoff,He slowly took off his,damp,0,2,-2,2,-0.03613,-0.03613,-0.00072,B,,50
tookoff,He slowly took off his,sweat-so,1,3,-2,4,-0.00000,-0.00000,-0.00000,B,,50
tookoff,He slowly took off his,tee,2,4,-2,6,-0.05546,-0.03694,-0.00222,B,,50
tookoff,He slowly took off his,thin,1,3,-2,4,-0.05564,+0.00186,+0.00007,B,,50
tookoff,He slowly took off his,high,1,3,-2,4,-0.02338,-0.02458,-0.00098,B,,50
tookoff,He slowly took off his,army,1,3,-2,4,-0.03068,-0.03152,-0.00126,B,,50
tookoff,He slowly took off his,vis,0,2,-2,2,-0.00012,-0.00012,-0.00000,B,,50
tookoff,He slowly took off his,mud,0,2,-2,2,-0.00679,-0.00679,-0.00014,B,,50
tookoff,He slowly took off his,sle,0,2,-2,2,-0.00001,-0.00001,-0.00000,B,,50
tookoff,He slowly took off his,spectac,0,2,-2,2,-0.00000,-0.00000,-0.00000,B,,50
tookoff,He slowly took off his,sweatsh,1,3,-2,4,-0.00000,-0.00001,-0.00000,B,,50
tookoff,He slowly took off his,sandal,0,2,-2,2,-0.00791,-0.00791,-0.00016,B,,50
tookoff,He slowly took off his,sneak,0,2,-2,2,-0.00024,-0.00024,-0.00000,B,,50
tookoff,He slowly took off his,footwear,0,2,-2,2,-0.10395,-0.10395,-0.00208,B,,50
tookoff,He slowly took off his,wings,0,2,-2,2,-0.05516,-0.05516,-0.00110,B,,50
tookoff,He slowly took off his,coat．,0,2,-2,2,-0.07617,-0.07617,-0.00152,B,,50
tookoff,He slowly took off his,veil,0,2,-2,2,-0.10125,-0.10125,-0.00203,B,-35.0,50
tookoff,He slowly took off his,___,0,2,-2,2,-0.10857,-0.10857,-0.00217,B,,50
tookoff,He slowly took off his,_____,0,2,-2,2,-0.18528,-0.18528,-0.00371,B,,50
tookoff,He slowly took off his,_______,0,2,-2,2,-0.10766,-0.10766,-0.00215,B,,50
tookoff,He slowly took off his,________,0,2,-2,2,-0.23064,-0.23064,-0.00461,B,,50
tookoff,He slowly took off his,_________,0,2,-2,2,-0.10202,-0.10202,-0.00204,B,,50
tookoff,He slowly took off his,goggle,0,2,-2,2,-0.00322,-0.00322,-0.00006,B,,50
tookoff,He slowly took off his,faded,0,2,-2,2,-0.02862,-0.02862,-0.00057,B,,50
tookoff,He slowly took off his,sil,0,2,-2,2,-0.00009,-0.00009,-0.00000,B,,50
tookoff,He slowly took off his,backpack,22,25,-3,47,-0.00877,+0.07193,+0.03381,B,-13.5,50
tookoff,He slowly took off his,glass,4,7,-3,11,-0.01030,-0.02231,-0.00245,B,,50
tookoff,He slowly took off his,school,4,7,-3,11,-0.03628,-0.01764,-0.00194,B,,50
tookoff,He slowly took off his,bandana,2,5,-3,7,-0.06841,-0.00105,-0.00007,B,,50
tookoff,He slowly took off his,big,5,8,-3,13,-0.03643,-0.03811,-0.00495,B,,50
tookoff,He slowly took off his,ch,0,3,-3,3,-0.00033,-0.00041,-0.00001,B,,50
tookoff,He slowly took off his,col,0,3,-3,3,-0.00009,-0.00018,-0.00001,B,,50
tookoff,He slowly took off his,headph,0,3,-3,3,-0.00001,-0.00002,-0.00000,B,,50
tookoff,He slowly took off his,j,3,6,-3,9,-0.00009,-0.00249,-0.00022,B,,50
tookoff,He slowly took off his,jack,1,4,-3,5,-0.00306,-0.00378,-0.00019,B,,50
tookoff,He slowly took off his,pajam,0,3,-3,3,-0.00001,-0.00002,-0.00000,B,,50
tookoff,He slowly took off his,wed,0,3,-3,3,-0.00001,-0.00001,-0.00000,B,,50
tookoff,He slowly took off his,bathrobe,2,5,-3,7,-0.02753,-0.02115,-0.00148,B,,50
tookoff,He slowly took off his,dust,0,3,-3,3,-0.00186,-0.00467,-0.00014,B,,50
tookoff,He slowly took off his,gold,3,6,-3,9,-0.00086,-0.03616,-0.00325,B,,50
tookoff,He slowly took off his,military,5,8,-3,13,-0.02232,-0.02507,-0.00326,B,,50
tookoff,He slowly took off his,new,1,4,-3,5,-0.05428,-0.03786,-0.00189,B,,50
tookoff,He slowly took off his,kn,1,4,-3,5,-0.00003,-0.00117,-0.00006,B,,50
tookoff,He slowly took off his,sleeve,1,4,-3,5,-0.04345,-0.03227,-0.00161,B,,50
tookoff,He slowly took off his,tro,1,4,-3,5,-0.00001,+0.00004,+0.00000,B,,50
tookoff,He slowly took off his,earphones,0,3,-3,3,-0.09050,-0.07644,-0.00229,B,,50
tookoff,He slowly took off his,handcuffs,0,3,-3,3,-0.09653,-0.09434,-0.00283,B,,50
tookoff,He slowly took off his,shir,0,3,-3,3,-0.00079,-0.03203,-0.00096,B,,50
tookoff,He slowly took off his,condom,0,3,-3,3,-0.04712,-0.05331,-0.00160,B,,50
tookoff,He slowly took off his,tank,1,4,-3,5,-0.05796,-0.03952,-0.00198,B,,50
tookoff,He slowly took off his,turb,0,3,-3,3,-0.00001,-0.00001,-0.00000,B,,50
tookoff,He slowly took off his,te,0,3,-3,3,-0.00012,-0.00020,-0.00001,B,,50
tookoff,He slowly took off his,e,0,3,-3,3,-0.00075,-0.00075,-0.00002,B,,50
tookoff,He slowly took off his,cl,2,6,-4,8,-0.00003,-0.00283,-0.00023,B,,50
tookoff,He slowly took off his,eyes,5,9,-4,14,-0.02347,-0.04690,-0.00657,B,,50
tookoff,He slowly took off his,mask,23,27,-4,50,-0.06341,-0.06395,-0.03197,B,-47.5,50
tookoff,He slowly took off his,slippers,7,11,-4,18,-0.01820,-0.01589,-0.00286,B,,50
tookoff,He slowly took off his,suit,23,27,-4,50,-0.06503,+0.06409,+0.03205,B,-47.5,50
tookoff,He slowly took off his,tie,23,27,-4,50,-0.01795,+0.00984,+0.00492,B,-40.0,50
tookoff,He slowly took off his,f,1,5,-4,6,-0.00014,-0.00110,-0.00007,B,,50
tookoff,He slowly took off his,bla,0,4,-4,4,-0.00005,-0.00034,-0.00001,B,,50
tookoff,He slowly took off his,sho,1,5,-4,6,-0.00021,-0.00648,-0.00039,B,,50
tookoff,He slowly took off his,so,2,6,-4,8,-0.00084,-0.00149,-0.00012,B,,50
tookoff,He slowly took off his,tight,4,8,-4,12,-0.04390,-0.00235,-0.00028,B,,50
tookoff,He slowly took off his,wrist,6,10,-4,16,-0.00619,-0.00870,-0.00139,B,,50
tookoff,He slowly took off his,costume,3,7,-4,10,-0.03505,-0.02159,-0.00216,B,,50
tookoff,He slowly took off his,disguise,6,10,-4,16,-0.03178,-0.01886,-0.00302,B,,50
tookoff,He slowly took off his,park,1,5,-4,6,-0.00018,-0.00024,-0.00001,B,,50
tookoff,He slowly took off his,rainco,2,6,-4,8,-0.00000,-0.00001,-0.00000,B,,50
tookoff,He slowly took off his,handc,0,4,-4,4,-0.00000,-0.00001,-0.00000,B,,50
tookoff,He slowly took off his,towel,3,7,-4,10,-0.04066,-0.03172,-0.00317,B,,50
tookoff,He slowly took off his,jum,0,4,-4,4,-0.00003,-0.00051,-0.00002,B,,50
tookoff,He slowly took off his,jumper,2,6,-4,8,-0.07071,-0.05685,-0.00455,B,,50
tookoff,He slowly took off his,shirts,5,9,-4,14,-0.03080,+0.00041,+0.00006,B,,50
tookoff,He slowly took off his,ra,1,5,-4,6,-0.00003,-0.00003,-0.00000,B,,50
tookoff,He slowly took off his,coveralls,1,5,-4,6,-0.04335,-0.04486,-0.00269,B,,50
tookoff,He slowly took off his,overs,0,4,-4,4,-0.00005,-0.00005,-0.00000,B,,50
tookoff,He slowly took off his,to,0,4,-4,4,-0.00150,-0.00660,-0.00026,B,,50
tookoff,He slowly took off his,undersh,0,4,-4,4,-0.00002,-0.00002,-0.00000,B,,50
tookoff,He slowly took off his,undershirt,1,5,-4,6,-0.08876,-0.06426,-0.00386,B,,50
tookoff,He slowly took off his,c,7,12,-5,19,-0.00007,-0.00006,-0.00001,B,,50
tookoff,He slowly took off his,glove,22,27,-5,49,-0.04093,-0.00894,-0.00438,B,-46.5,50
tookoff,He slowly took off his,protective,6,11,-5,17,-0.03891,-0.03327,-0.00566,B,,50
tookoff,He slowly took off his,trench,17,22,-5,39,-0.01147,+0.02944,+0.01148,B,,50
tookoff,He slowly took off his,b,2,7,-5,9,-0.00104,-0.00101,-0.00009,B,,50
tookoff,He slowly took off his,r,1,6,-5,7,-0.00012,-0.00027,-0.00002,B,,50
tookoff,He slowly took off his,sword,5,10,-5,15,-0.06185,-0.04652,-0.00698,B,,50
tookoff,He slowly took off his,bel,0,5,-5,5,-0.00011,-0.00027,-0.00001,B,,50
tookoff,He slowly took off his,co,0,5,-5,5,-0.00190,-0.00159,-0.00008,B,,50
tookoff,He slowly took off his,le,0,5,-5,5,-0.00004,-0.00168,-0.00008,B,,50
tookoff,He slowly took off his,short,1,6,-5,7,-0.01786,-0.01587,-0.00111,B,,50
tookoff,He slowly took off his,sk,0,5,-5,5,-0.00008,-0.00155,-0.00008,B,,50
tookoff,He slowly took off his,st,1,6,-5,7,-0.00005,-0.00020,-0.00001,B,,50
tookoff,He slowly took off his,hoodie,14,19,-5,33,-0.04781,-0.01700,-0.00561,B,-57.5,50
tookoff,He slowly took off his,rainc,0,5,-5,5,-0.00000,-0.00001,-0.00000,B,,50
tookoff,He slowly took off his,bl,12,18,-6,30,-0.00002,-0.00007,-0.00002,B,,50
tookoff,He slowly took off his,bow,11,17,-6,28,-0.02132,-0.01302,-0.00365,B,,50
tookoff,He slowly took off his,brown,13,19,-6,32,-0.02139,+0.01525,+0.00488,B,,50
tookoff,He slowly took off his,rob,0,6,-6,6,-0.00035,-0.00035,-0.00002,B,,50
tookoff,He slowly took off his,sli,1,7,-6,8,-0.00001,-0.00094,-0.00008,B,,50
tookoff,He slowly took off his,socks,22,28,-6,50,-0.04066,-0.01220,-0.00610,B,-55.0,50
tookoff,He slowly took off his,boot,8,14,-6,22,-0.04943,-0.01540,-0.00339,B,,50
tookoff,He slowly took off his,eyeg,3,9,-6,12,-0.00000,-0.00000,-0.00000,B,,50
tookoff,He slowly took off his,overco,3,9,-6,12,-0.00000,-0.00003,-0.00000,B,,50
tookoff,He slowly took off his,s,3,9,-6,12,-0.00081,-0.00214,-0.00026,B,,50
tookoff,He slowly took off his,trous,2,8,-6,10,-0.00005,-0.00117,-0.00012,B,,50
tookoff,He slowly took off his,bath,2,8,-6,10,-0.00574,-0.00588,-0.00059,B,,50
tookoff,He slowly took off his,tren,0,6,-6,6,-0.00002,-0.00012,-0.00001,B,,50
tookoff,He slowly took off his,gear,2,8,-6,10,-0.05561,-0.08141,-0.00814,B,,50
tookoff,He slowly took off his,pa,1,7,-6,8,-0.00015,-0.00017,-0.00001,B,,50
tookoff,He slowly took off his,silk,1,7,-6,8,-0.06294,-0.04319,-0.00346,B,,50
tookoff,He slowly took off his,unders,0,6,-6,6,-0.00007,-0.00008,-0.00000,B,,50
tookoff,He slowly took off his,wife,2,8,-6,10,-0.01032,-0.00528,-0.00053,B,,50
tookoff,He slowly took off his,blaz,0,6,-6,6,-0.00001,-0.00003,-0.00000,B,,50
tookoff,He slowly took off his,blindfold,17,24,-7,41,-0.02062,-0.01759,-0.00721,B,-47.5,50
tookoff,He slowly took off his,ro,3,10,-7,13,-0.00011,-0.00021,-0.00003,B,,50
tookoff,He slowly took off his,spectacles,16,23,-7,39,-0.05398,+0.06419,+0.02504,B,-36.0,50
tookoff,He slowly took off his,eyeglasses,4,11,-7,15,-0.06380,-0.06059,-0.00909,B,,50
tookoff,He slowly took off his,je,0,7,-7,7,-0.00009,-0.00063,-0.00004,B,,50
tookoff,He slowly took off his,pajamas,5,12,-7,17,-0.05950,-0.01709,-0.00291,B,,50
tookoff,He slowly took off his,overall,0,7,-7,7,-0.01063,-0.01596,-0.00112,B,,50
tookoff,He slowly took off his,helmet,21,29,-8,50,-0.23476,+0.39790,+0.19895,B,-30.0,50
tookoff,He slowly took off his,leather,21,29,-8,50,-0.01937,-0.00524,-0.00262,B,,50
tookoff,He slowly took off his,other,1,9,-8,10,-0.08568,-0.01826,-0.00183,B,,50
tookoff,He slowly took off his,tun,1,9,-8,10,-0.00002,-0.00003,-0.00000,B,,50
tookoff,He slowly took off his,turban,2,10,-8,12,-0.03187,-0.04869,-0.00584,B,,50
tookoff,He slowly took off his,glo,1,9,-8,10,-0.00003,-0.00030,-0.00003,B,,50
tookoff,He slowly took off his,swe,3,11,-8,14,-0.00001,-0.00010,-0.00001,B,,50
tookoff,He slowly took off his,tr,1,9,-8,10,-0.00006,-0.00073,-0.00007,B,,50
tookoff,He slowly took off his,winter,5,13,-8,18,-0.05724,-0.02918,-0.00525,B,,50
tookoff,He slowly took off his,back,1,9,-8,10,-0.00861,-0.00588,-0.00059,B,,50
tookoff,He slowly took off his,blood,6,14,-8,20,-0.01667,-0.00158,-0.00032,B,,50
tookoff,He slowly took off his,gog,0,8,-8,8,-0.00002,-0.00024,-0.00002,B,,50
tookoff,He slowly took off his,hel,0,8,-8,8,-0.00027,-0.00317,-0.00025,B,,50
tookoff,He slowly took off his,light,0,8,-8,8,-0.06534,-0.06251,-0.00500,B,,50
tookoff,He slowly took off his,be,2,11,-9,13,-0.00011,-0.00006,-0.00001,B,,50
tookoff,He slowly took off his,d,2,11,-9,13,-0.00032,-0.00161,-0.00021,B,,50
tookoff,He slowly took off his,k,2,11,-9,13,-0.00010,-0.00030,-0.00004,B,,50
tookoff,He slowly took off his,paj,5,14,-9,19,-0.00001,-0.00010,-0.00002,B,,50
tookoff,He slowly took off his,ap,0,9,-9,9,-0.00003,-0.00007,-0.00001,B,,50
tookoff,He slowly took off his,overalls,3,12,-9,15,-0.05670,-0.04946,-0.00742,B,,50
tookoff,He slowly took off his,boxers,3,12,-9,15,-0.09408,-0.10018,-0.01503,B,,50
tookoff,He slowly took off his,pant,1,10,-9,11,-0.02590,-0.05733,-0.00631,B,,50
tookoff,He slowly took off his,sunglass,0,9,-9,9,-0.00220,-0.00433,-0.00039,B,,50
tookoff,He slowly took off his,under,2,11,-9,13,-0.00506,-0.00765,-0.00100,B,,50
tookoff,He slowly took off his,T-shirt,2,11,-9,13,-0.11001,-0.09977,-0.01297,B,-80.0,50
tookoff,He slowly took off his,shades,6,15,-9,21,-0.04316,+0.02873,+0.00603,B,,50
tookoff,He slowly took off his,t-shirt,3,12,-9,15,-0.09680,-0.12692,-0.01904,B,-80.0,50
tookoff,He slowly took off his,gogg,2,12,-10,14,-0.00001,-0.00002,-0.00000,B,,50
tookoff,He slowly took off his,hat,20,30,-10,50,-0.48228,+0.62128,+0.31064,B,-32.5,50
tookoff,He slowly took off his,p,2,12,-10,14,-0.00034,-0.00107,-0.00015,B,,50
tookoff,He slowly took off his,raincoat,10,20,-10,30,-0.03738,-0.01999,-0.00600,B,,50
tookoff,He slowly took off his,ski,3,13,-10,16,-0.02871,-0.02453,-0.00392,B,,50
tookoff,He slowly took off his,spect,10,20,-10,30,-0.00000,+0.00000,+0.00000,B,,50
tookoff,He slowly took off his,headgear,1,11,-10,12,-0.09474,-0.08712,-0.01045,B,,50
tookoff,He slowly took off his,hands,5,15,-10,20,-0.07285,-0.02291,-0.00458,B,,50
tookoff,He slowly took off his,cloth,2,13,-11,15,-0.04537,-0.03880,-0.00582,B,,50
tookoff,He slowly took off his,sweatshirt,11,22,-11,33,-0.07149,+0.57100,+0.18843,B,-57.5,50
tookoff,He slowly took off his,apr,5,17,-12,22,-0.00001,-0.00004,-0.00001,B,,50
tookoff,He slowly took off his,clothes,19,31,-12,50,-0.84804,-0.28304,-0.14152,B,-55.0,50
tookoff,He slowly took off his,clo,2,14,-12,16,-0.00003,-0.00015,-0.00002,B,,50
tookoff,He slowly took off his,rubber,1,13,-12,14,-0.05557,-0.04684,-0.00656,B,,50
tookoff,He slowly took off his,cover,3,15,-12,18,-0.02493,-0.02526,-0.00455,B,,50
tookoff,He slowly took off his,neck,0,12,-12,12,-0.01581,-0.01500,-0.00180,B,,50
tookoff,He slowly took off his,bag,5,18,-13,23,-0.03655,-0.04363,-0.01004,B,,50
tookoff,He slowly took off his,sandals,13,26,-13,39,-0.05616,-0.03312,-0.01292,B,-29.0,50
tookoff,He slowly took off his,w,3,16,-13,19,-0.00008,-0.00015,-0.00003,B,,50
tookoff,He slowly took off his,watch,18,31,-13,49,-0.05599,-0.00727,-0.00356,B,-47.5,50
tookoff,He slowly took off his,eye,4,17,-13,21,-0.05702,-0.04278,-0.00898,B,,50
tookoff,He slowly took off his,night,1,14,-13,15,-0.02900,-0.02571,-0.00386,B,,50
tookoff,He slowly took off his,left,13,26,-13,39,-0.04091,-0.03336,-0.01301,B,,50
tookoff,He slowly took off his,apron,12,26,-14,38,-0.01772,+0.02576,+0.00979,B,-35.0,50
tookoff,He slowly took off his,face,4,18,-14,22,-0.08930,-0.12944,-0.02848,B,,50
tookoff,He slowly took off his,old,13,27,-14,40,-0.02335,-0.01787,-0.00715,B,,50
tookoff,He slowly took off his,thick,15,29,-14,44,-0.03110,+0.01110,+0.00488,B,,50
tookoff,He slowly took off his,gun,6,20,-14,26,-0.05514,-0.06377,-0.01658,B,,50
