source,source_label,target,target_label,up,n,n_prompts,spec,obs_over_exp,p,grain,perm
G,G,I-,I-,18,49,148,0.8710,0.9869,0.0854331,letter,32
T+,T+,H,H,20,48,339,0.8706,0.3227,0.312327,letter,32
F,F,K,K,20,48,317,0.8705,1.4971,0.312327,letter,32
N+,N+,L-,L-,24,49,142,0.8701,0.5424,1,letter,32
T-,T-,E-,E-,18,48,372,0.8697,0.6662,0.111403,letter,32
E-,E-,N-,N-,20,45,165,0.8689,1.2882,0.551484,letter,32
E+,E+,X,X,14,49,853,0.8683,0.9587,0.00380165,letter,32
E,E,A+,A+,18,48,467,0.8675,0.6392,0.111403,letter,32
X-,X-,M,M,15,49,829,0.8672,0.3681,0.00939924,letter,32
E,E,N-,N-,18,40,30,0.8672,0.5989,0.635828,letter,32
X,X,A,A,10,49,1807,0.8670,0.5797,3.84591e-05,letter,32
T-,T-,E+,E+,22,48,221,0.8660,0.9456,0.665466,letter,32
T,T,A+,A+,17,49,597,0.8656,1.0490,0.0443842,letter,32
S+,S+,C,C,18,47,262,0.8653,0.4030,0.143865,letter,32
O,O,G,G,21,49,331,0.8652,0.5555,0.391603,letter,32
L+,L+,S+,S+,19,47,117,0.8638,1.3638,0.24296,letter,32
E+,E+,M,M,16,49,1057,0.8632,0.7511,0.0212941,letter,32
S-,S-,F,F,22,48,266,0.8629,0.6352,0.665466,letter,32
G,G,K,K,18,49,235,0.8626,1.8926,0.0854331,letter,32
H,H,K,K,20,48,200,0.8626,1.1242,0.312327,letter,32
O,O,N+,N+,20,48,759,0.8623,0.8718,0.312327,letter,32
N,N,A,A,16,49,693,0.8622,0.6840,0.0212941,letter,32
O,O,B,B,17,49,888,0.8619,0.8242,0.0443842,letter,32
X,X,O,O,15,48,1314,0.8611,0.5888,0.0132833,letter,32
I,I,A,A,16,49,1269,0.8604,1.1044,0.0212941,letter,32
B-,B-,H,H,21,46,93,0.8603,0.5704,0.658738,letter,32
A,A,E,E,16,49,399,0.8599,0.9648,0.0212941,letter,32
O,O,H,H,20,48,289,0.8583,0.6494,0.312327,letter,32
H,H,E+,E+,16,48,173,0.8575,0.9126,0.0293049,letter,32
E,E,S+,S+,18,48,379,0.8575,0.6462,0.111403,letter,32
O-,O-,S+,S+,18,44,76,0.8563,1.1478,0.291215,letter,32
S,S,T+,T+,17,49,751,0.8557,1.2813,0.0443842,letter,32
B,B,C,C,21,47,210,0.8557,0.5767,0.560065,letter,32
I,I,S,S,19,49,633,0.8545,0.9419,0.152408,letter,32
T,T,T,T,19,46,103,0.8544,0.6854,0.301996,letter,32
A-,A-,T-,T-,18,49,824,0.8540,0.6201,0.0854331,letter,32
H,H,A,A,12,49,647,0.8537,1.0323,0.000469757,letter,32
F,F,A,A,12,49,872,0.8537,1.3067,0.000469757,letter,32
I,I,B,B,18,49,634,0.8535,1.0753,0.0854331,letter,32
E-,E-,A-,A-,21,49,1142,0.8535,1.2657,0.391603,letter,32
A-,A-,B-,B-,22,49,292,0.8535,0.7973,0.568172,letter,32
Q,Q,E-,E-,11,49,1450,0.8522,0.6946,0.000141971,letter,32
L,L,M,M,20,46,205,0.8512,0.8268,0.461391,letter,32
X,X,Z,Z,19,49,850,0.8510,0.6116,0.152408,letter,32
A+,A+,O-,O-,19,45,207,0.8503,0.6374,0.371298,letter,32
O,O,O+,O+,15,47,260,0.8498,0.7606,0.0186238,letter,32
O,O,L+,L+,17,42,40,0.8492,0.4260,0.279956,letter,32
B,B,N-,N-,21,46,138,0.8484,0.7769,0.658738,letter,32
O,O,P,P,20,48,201,0.8480,0.8489,0.312327,letter,32
Y,Y,X+,X+,17,44,62,0.8480,0.6999,0.174171,letter,32
S-,S-,I,I,21,49,354,0.8466,0.7518,0.391603,letter,32
S+,S+,T-,T-,20,49,679,0.8463,0.5440,0.25287,letter,32
O+,O+,E,E,20,45,62,0.8450,1.2934,0.551484,letter,32
E-,E-,B-,B-,13,49,282,0.8450,1.1355,0.00140269,letter,32
B+,B+,O,O,13,28,10,0.8444,0.9562,0.850554,letter,32
O,O,X+,X+,16,49,1397,0.8440,0.9171,0.0212941,letter,32
F,F,S+,S+,12,49,702,0.8440,1.5222,0.000469757,letter,32
T-,T-,A-,A-,19,48,802,0.8435,1.0252,0.193413,letter,32
A+,A+,H,H,14,49,729,0.8425,0.4983,0.00380165,letter,32
F,F,G-,G-,22,47,209,0.8421,1.1334,0.770867,letter,32
A+,A+,X,X,7,49,1930,0.8420,0.8370,3.62458e-07,letter,32
X-,X-,N-,N-,22,47,76,0.8416,0.3749,0.770867,letter,32
T+,T+,E-,E-,16,48,873,0.8416,0.3922,0.0293049,letter,32
I,I,G,G,19,49,347,0.8414,0.9093,0.152408,letter,32
A-,A-,I,I,17,49,1023,0.8409,0.5766,0.0443842,letter,32
G-,G-,A+,A+,19,49,442,0.8409,0.8930,0.152408,letter,32
S+,S+,B-,B-,22,49,238,0.8396,0.7012,0.568172,letter,32
P,P,M,M,18,49,345,0.8395,0.8292,0.0854331,letter,32
G+,G+,S+,S+,17,36,16,0.8391,0.3237,0.867939,letter,32
N,N,T,T,19,47,130,0.8389,0.5323,0.24296,letter,32
G,G,G-,G-,22,47,121,0.8385,1.1686,0.770867,letter,32
E+,E+,N,N,17,46,192,0.8384,0.6493,0.103805,letter,32
E+,E+,B-,B-,22,49,134,0.8381,0.8775,0.568172,letter,32
S,S,X,X,12,49,993,0.8371,1.4004,0.000469757,letter,32
I-,I-,S+,S+,20,49,430,0.8361,1.2931,0.25287,letter,32
X+,X+,W,W,19,47,145,0.8360,0.3368,0.24296,letter,32
O,O,N,N,19,47,314,0.8354,0.7627,0.24296,letter,32
G-,G-,X+,X+,22,49,316,0.8354,1.0081,0.568172,letter,32
I+,I+,X+,X+,12,26,23,0.8349,0.0000,0.845019,letter,32
O+,O+,H,H,17,47,105,0.8343,0.5998,0.0789407,letter,32
A,A,F,F,18,49,862,0.8342,0.4641,0.0854331,letter,32
E-,E-,X,X,15,49,1140,0.8340,1.4558,0.00939924,letter,32
I,I,Z,Z,17,48,554,0.8337,1.0405,0.0594634,letter,32
G,G,T-,T-,20,49,308,0.8330,1.6826,0.25287,letter,32
X,X,I,I,14,49,963,0.8329,0.4431,0.00380165,letter,32
F,F,L+,L+,20,42,46,0.8328,0.4285,0.877614,letter,32
G,G,I,I,17,49,371,0.8325,1.1779,0.0443842,letter,32
T-,T-,K,K,18,48,249,0.8320,0.9961,0.111403,letter,32
B,B,E+,E+,16,49,561,0.8315,0.7429,0.0212941,letter,32
T-,T-,G-,G-,21,48,103,0.8310,0.7463,0.470879,letter,32
A,A,H,H,15,49,646,0.8294,0.4742,0.00939924,letter,32
N,N,G-,G-,18,45,64,0.8287,0.7824,0.232693,letter,32
T+,T+,O+,O+,22,48,276,0.8280,0.3910,0.665466,letter,32
P,P,A,A,17,49,325,0.8278,1.1099,0.0443842,letter,32
N,N,X,X,20,48,548,0.8271,0.8836,0.312327,letter,32
N,N,O,O,20,47,303,0.8267,0.5932,0.381693,letter,32
L+,L+,G+,G+,14,29,14,0.8266,2.6152,1,letter,32
G-,G-,O,O,17,48,237,0.8261,0.6506,0.0594634,letter,32
Q,Q,P,P,21,49,400,0.8254,0.7252,0.391603,letter,32
S-,S-,N,N,20,47,167,0.8242,0.7133,0.381693,letter,32
O,O,E-,E-,15,49,872,0.8236,0.6565,0.00939924,letter,32
X-,X-,Z,Z,21,48,213,0.8232,0.3167,0.470879,letter,32
X+,X+,N-,N-,22,47,287,0.8228,0.7040,0.770867,letter,32
X,X,N-,N-,21,48,267,0.8222,0.5714,0.470879,letter,32
N+,N+,B-,B-,23,49,137,0.8220,1.0166,0.77545,letter,32
Z,Z,G-,G-,22,48,99,0.8207,0.8766,0.665466,letter,32
F,F,O,O,19,49,585,0.8206,1.0670,0.152408,letter,32
W,W,X-,X-,18,42,44,0.8203,1.3207,0.440799,letter,32
S,S,G-,G-,20,48,212,0.8198,1.0635,0.312327,letter,32
F,F,N+,N+,21,48,370,0.8197,1.1817,0.470879,letter,32
A,A,L+,L+,19,47,106,0.8194,0.3103,0.24296,letter,32
A,A,O+,O+,13,49,494,0.8187,0.5367,0.00140269,letter,32
X,X,L,L,22,46,126,0.8187,0.5793,0.882996,letter,32
S+,S+,O,O,13,48,1244,0.8181,0.5411,0.00208811,letter,32
A,A,G-,G-,16,49,493,0.8179,0.6150,0.0212941,letter,32
L,L,A-,A-,19,46,126,0.8179,0.7883,0.301996,letter,32
P,P,S+,S+,17,49,217,0.8177,1.1288,0.0443842,letter,32
S,S,O,O,16,48,693,0.8170,1.0592,0.0293049,letter,32
X+,X+,X,X,9,49,1744,0.8162,0.7557,9.26355e-06,letter,32
O+,O+,S,S,20,46,187,0.8158,0.7905,0.461391,letter,32
N,N,N+,N+,19,47,233,0.8151,0.6379,0.24296,letter,32
O,O,W,W,18,45,110,0.8127,0.4225,0.232693,letter,32
X,X,X+,X+,11,49,1624,0.8126,0.5718,0.000141971,letter,32
N,N,B,B,22,48,244,0.8120,0.6713,0.665466,letter,32
I-,I-,M,M,16,49,654,0.8119,1.1575,0.0212941,letter,32
A,A,E+,E+,15,49,1132,0.8115,0.5597,0.00939924,letter,32
G-,G-,X-,X-,17,48,187,0.8102,0.9789,0.0594634,letter,32
N,N,A+,A+,15,49,666,0.8100,0.7897,0.00939924,letter,32
X,X,X,X,6,49,1519,0.8100,0.6514,5.72777e-08,letter,32
M,M,E,E,15,49,470,0.8095,1.3484,0.00939924,letter,32
N,N,F,F,22,48,122,0.8092,0.3968,0.665466,letter,32
N,N,O+,O+,20,46,53,0.8088,0.5150,0.461391,letter,32
B,B,N+,N+,20,49,647,0.8074,0.7528,0.25287,letter,32
T-,T-,G,G,15,48,239,0.8072,0.7504,0.0132833,letter,32
K,K,E+,E+,19,49,276,0.8070,0.5151,0.152408,letter,32
S-,S-,E-,E-,16,49,455,0.8067,0.7394,0.0212941,letter,32
S-,S-,S,S,20,49,380,0.8061,0.6602,0.25287,letter,32
L-,L-,K,K,17,48,254,0.8060,2.0280,0.0594634,letter,32
E+,E+,O,O,13,48,655,0.8057,0.6218,0.00208811,letter,32
S+,S+,X,X,12,49,1616,0.8045,0.6581,0.000469757,letter,32
S+,S+,S+,S+,11,49,1394,0.8037,0.6411,0.000141971,letter,32
B-,B-,N+,N+,20,49,117,0.8032,0.6904,0.25287,letter,32
B-,B-,E,E,15,48,80,0.8026,1.0011,0.0132833,letter,32
N-,N-,A-,A-,18,48,213,0.8022,0.5346,0.111403,letter,32
O-,O-,Z,Z,19,39,28,0.8022,1.1053,1,letter,32
Q,Q,Q,Q,1,50,2019,0.8017,0.7489,9.05942e-14,letter,32
E+,E+,A-,A-,15,49,851,0.8015,0.8480,0.00939924,letter,32
E+,E+,P,P,22,48,174,0.8003,0.7237,0.665466,letter,32
G+,G+,A+,A+,14,36,20,0.7973,0.2365,0.242985,letter,32
O,O,X-,X-,17,48,675,0.7967,1.1254,0.0594634,letter,32
C,C,T-,T-,21,44,80,0.7961,0.6889,0.880396,letter,32
I,I,C,C,18,46,144,0.7960,0.8769,0.183925,letter,32
E,E,L,L,20,41,34,0.7955,0.3854,1,letter,32
N,N,I,I,18,48,258,0.7937,0.5559,0.111403,letter,32
E-,E-,E+,E+,16,49,582,0.7929,1.0243,0.0212941,letter,32
M,M,B+,B+,11,33,26,0.7926,0.1271,0.0801433,letter,32
S,S,E,E,14,48,217,0.7919,1.4312,0.0055152,letter,32
A+,A+,I-,I-,16,49,515,0.7919,0.5770,0.0212941,letter,32
B-,B-,E-,E-,12,49,236,0.7915,0.5724,0.000469757,letter,32
Q,Q,K,K,12,49,880,0.7899,0.7926,0.000469757,letter,32
C,C,K,K,18,47,133,0.7895,0.6830,0.143865,letter,32
A-,A-,A-,A-,3,49,1746,0.7887,0.6492,6.98108e-11,letter,32
E+,E+,E,E,22,49,145,0.7876,1.1763,0.568172,letter,32
H,H,N-,N-,21,44,58,0.7865,0.9514,0.880396,letter,32
N+,N+,I,I,21,49,558,0.7859,0.6512,0.391603,letter,32
B,B,B,B,13,49,652,0.7853,0.7424,0.00140269,letter,32
M,M,T,T,10,49,571,0.7848,0.7365,3.84591e-05,letter,32
G,G,N-,N-,16,46,102,0.7846,1.4606,0.054076,letter,32
N,N,P,P,17,46,66,0.7845,0.5658,0.103805,letter,32
N+,N+,N,N,16,47,254,0.7837,0.6836,0.0399861,letter,32
T,T,N-,N-,20,47,58,0.7831,0.8594,0.381693,letter,32
T-,T-,I,I,15,48,439,0.7824,0.7888,0.0132833,letter,32
A,A,Y,Y,16,46,98,0.7815,0.4904,0.054076,letter,32
I+,I+,A+,A+,9,28,27,0.7814,0.0651,0.0871586,letter,32
S+,S+,X+,X+,8,49,1589,0.7813,0.5877,1.96465e-06,letter,32
N,N,C,C,18,42,58,0.7812,0.5320,0.440799,letter,32
A+,A+,G,G,15,49,670,0.7811,0.6048,0.00939924,letter,32
E+,E+,B,B,15,49,577,0.7811,0.7784,0.00939924,letter,32
H,H,X-,X-,19,47,207,0.7809,1.4788,0.24296,letter,32
X,X,T-,T-,14,49,713,0.7803,0.5747,0.00380165,letter,32
P,P,N,N,20,46,69,0.7797,0.9382,0.461391,letter,32
X+,X+,X+,X+,5,49,1615,0.7778,0.6522,7.59716e-09,letter,32
A,A,I,I,11,49,1216,0.7775,0.4864,0.000141971,letter,32
K,K,S,S,18,49,401,0.7767,0.3449,0.0854331,letter,32
S-,S-,O+,O+,20,47,134,0.7765,0.8697,0.381693,letter,32
K,K,P,P,23,49,129,0.7756,0.4727,0.77545,letter,32
Q,Q,G,G,12,49,702,0.7748,0.6333,0.000469757,letter,32
T,T,H,H,20,47,133,0.7742,0.4711,0.381693,letter,32
L,L,A,A,16,46,187,0.7736,0.9765,0.054076,letter,32
B,B,H,H,18,48,264,0.7717,0.4596,0.111403,letter,32
E-,E-,G-,G-,13,49,292,0.7708,0.7298,0.00140269,letter,32
B,B,Z,Z,13,48,546,0.7704,0.6791,0.00208811,letter,32
B,B,I-,I-,19,48,226,0.7701,0.6746,0.193413,letter,32
G,G,B,B,17,48,268,0.7698,1.3454,0.0594634,letter,32
E+,E+,L,L,19,41,59,0.7697,0.6788,0.755229,letter,32
O+,O+,A-,A-,13,48,410,0.7693,0.7987,0.00208811,letter,32
S,S,N+,N+,16,49,501,0.7691,0.8433,0.0212941,letter,32
L-,L-,G+,G+,16,36,24,0.7687,2.6324,0.617719,letter,32
B-,B-,I,I,19,49,145,0.7675,0.5913,0.152408,letter,32
A-,A-,P,P,18,49,273,0.7662,0.4383,0.0854331,letter,32
L-,L-,O,O,13,48,437,0.7624,1.4120,0.00208811,letter,32
K,K,L-,L-,20,48,135,0.7623,0.2335,0.312327,letter,32
X+,X+,E,E,16,49,326,0.7618,0.8043,0.0212941,letter,32
O,O,G-,G-,18,48,254,0.7617,0.6344,0.111403,letter,32
B+,B+,X+,X+,16,36,18,0.7617,1.5032,0.617719,letter,32
S-,S-,S-,S-,15,49,166,0.7606,0.7819,0.00939924,letter,32
E-,E-,I-,I-,20,48,228,0.7603,0.9212,0.312327,letter,32
P,P,G,G,19,49,47,0.7600,0.6223,0.152408,letter,32
E-,E-,E,E,15,49,197,0.7600,1.1917,0.00939924,letter,32
T,T,X+,X+,17,48,462,0.7598,0.9603,0.0594634,letter,32
N+,N+,H,H,21,47,224,0.7589,0.4361,0.560065,letter,32
A,A,L-,L-,6,49,496,0.7577,0.1843,5.72777e-08,letter,32
B+,B+,A+,A+,12,38,26,0.7567,1.3858,0.0335524,letter,32
X+,X+,I-,I-,11,49,390,0.7560,0.4403,0.000141971,letter,32
X-,X-,G,G,22,49,151,0.7553,0.3512,0.568172,letter,32
O-,O-,G,G,21,44,21,0.7550,0.8753,0.880396,letter,32
E+,E+,F,F,13,49,260,0.7545,0.4716,0.00140269,letter,32
C,C,E,E,20,44,73,0.7532,1.3804,0.651588,letter,32
A,A,B-,B-,16,49,378,0.7532,0.5968,0.0212941,letter,32
S,S,T-,T-,15,49,452,0.7527,1.1229,0.00939924,letter,32
L-,L-,N-,N-,15,45,79,0.7523,1.2501,0.0356978,letter,32
K,K,E-,E-,12,49,334,0.7519,0.3862,0.000469757,letter,32
E,E,G,G,21,46,74,0.7518,0.4621,0.658738,letter,32
S+,S+,Z,Z,12,49,820,0.7512,0.5044,0.000469757,letter,32
O+,O+,F,F,17,48,185,0.7511,0.5101,0.0594634,letter,32
O-,O-,X,X,17,46,105,0.7504,0.9096,0.103805,letter,32
B-,B-,X-,X-,19,48,135,0.7501,0.7860,0.193413,letter,32
E-,E-,T,T,19,47,178,0.7498,0.7394,0.24296,letter,32
L+,L+,O,O,19,43,66,0.7487,1.1632,0.542384,letter,32
E+,E+,S+,S+,10,49,800,0.7479,0.7448,3.84591e-05,letter,32
T-,T-,M,M,8,48,938,0.7470,0.7164,3.30527e-06,letter,32
L+,L+,A+,A+,12,47,147,0.7469,0.9541,0.00108854,letter,32
E,E,N+,N+,19,48,154,0.7465,0.5049,0.193413,letter,32
I,I,B-,B-,19,49,143,0.7459,0.9310,0.152408,letter,32
O+,O+,T+,T+,18,48,322,0.7447,0.8137,0.111403,letter,32
A-,A-,B,B,15,49,1168,0.7440,0.5366,0.00939924,letter,32
N+,N+,Z,Z,21,49,435,0.7436,0.6077,0.391603,letter,32
S+,S+,G-,G-,21,49,354,0.7424,0.5623,0.391603,letter,32
K,K,I-,I-,19,47,97,0.7419,0.3776,0.24296,letter,32
O+,O+,N,N,17,46,88,0.7400,0.6584,0.103805,letter,32
I,I,I,I,10,49,576,0.7398,0.7559,3.84591e-05,letter,32
L+,L+,N,N,16,36,36,0.7396,0.7460,0.617719,letter,32
X,X,N,N,15,48,519,0.7393,0.4904,0.0132833,letter,32
S-,S-,T-,T-,17,49,274,0.7390,0.7646,0.0443842,letter,32
X+,X+,I,I,12,49,1043,0.7388,0.4425,0.000469757,letter,32
H,H,G,G,21,49,133,0.7383,0.8940,0.391603,letter,32
M,M,W,W,14,46,248,0.7383,0.4860,0.0113516,letter,32
A+,A+,X+,X+,8,49,1959,0.7381,0.6125,1.96465e-06,letter,32
P,P,K,K,17,49,114,0.7378,1.1751,0.0443842,letter,32
L+,L+,E,E,17,45,51,0.7364,1.8306,0.135156,letter,32
O+,O+,T,T,18,44,49,0.7350,0.5969,0.291215,letter,32
T+,T+,E,E,14,48,205,0.7349,0.5306,0.0055152,letter,32
N-,N-,A+,A+,13,48,304,0.7348,0.5069,0.00208811,letter,32
T,T,G-,G-,18,42,49,0.7338,0.6547,0.440799,letter,32
Y,Y,A,A,14,45,75,0.7327,0.7906,0.0160944,letter,32
S+,S+,G+,G+,16,45,38,0.7325,0.3699,0.0724543,letter,32
K,K,N+,N+,20,48,269,0.7322,0.3503,0.312327,letter,32
T,T,B,B,17,47,191,0.7320,0.9234,0.0789407,letter,32
B,B,O+,O+,15,49,260,0.7319,0.5841,0.00939924,letter,32
B-,B-,A,A,11,49,343,0.7307,0.6222,0.000141971,letter,32
Z,Z,A-,A-,14,49,631,0.7301,0.8771,0.00380165,letter,32
O-,O-,N+,N+,18,41,29,0.7298,0.4087,0.532709,letter,32
O,O,B-,B-,14,49,204,0.7293,0.7349,0.00380165,letter,32
L+,L+,I,I,21,47,95,0.7288,0.5569,0.560065,letter,32
T+,T+,T,T,19,48,267,0.7283,0.3498,0.193413,letter,32
A-,A-,O-,O-,15,45,129,0.7276,0.5214,0.0356978,letter,32
M,M,B-,B-,13,49,435,0.7269,0.9535,0.00140269,letter,32
Z,Z,O,O,16,48,326,0.7269,0.8556,0.0293049,letter,32
W,W,T+,T+,16,46,109,0.7267,0.7201,0.054076,letter,32
Z,Z,I,I,15,48,332,0.7262,0.6355,0.0132833,letter,32
E+,E+,G,G,20,49,156,0.7257,0.5864,0.25287,letter,32
Q,Q,B-,B-,14,49,384,0.7257,0.7228,0.00380165,letter,32
O+,O+,E+,E+,13,45,157,0.7255,0.5551,0.00660882,letter,32
L,L,E+,E+,15,41,53,0.7250,0.7340,0.117275,letter,32
X+,X+,B-,B-,20,49,299,0.7232,0.6887,0.25287,letter,32
Y,Y,O,O,20,43,36,0.7226,0.8142,0.760792,letter,32
M,M,G+,G+,15,46,56,0.7226,0.9674,0.0258961,letter,32
F,F,B,B,12,49,499,0.7225,1.1726,0.000469757,letter,32
S-,S-,S+,S+,14,49,693,0.7224,0.9177,0.00380165,letter,32
E-,E-,S+,S+,7,49,1079,0.7221,1.1010,3.62458e-07,letter,32
A-,A-,T,T,14,48,392,0.7217,0.4590,0.0055152,letter,32
E,E,O+,O+,20,45,61,0.7212,0.3151,0.551484,letter,32
F,F,F,F,12,49,295,0.7211,0.7197,0.000469757,letter,32
X,X,E+,E+,9,49,887,0.7205,0.3539,9.26355e-06,letter,32
P,P,S,S,16,48,133,0.7198,0.5685,0.0293049,letter,32
H,H,T,T,15,47,113,0.7196,0.7414,0.0186238,letter,32
K,K,H,H,19,48,184,0.7194,0.3136,0.193413,letter,32
F,F,G,G,17,48,167,0.7193,0.7304,0.0594634,letter,32
E-,E-,O+,O+,16,49,250,0.7175,0.7433,0.0212941,letter,32
N-,N-,G,G,18,47,60,0.7172,0.2992,0.143865,letter,32
A,A,P,P,12,49,370,0.7165,0.4819,0.000469757,letter,32
G,G,Z,Z,13,49,259,0.7155,1.0850,0.00140269,letter,32
O+,O+,B,B,18,49,258,0.7154,0.5817,0.0854331,letter,32
X+,X+,P,P,16,48,274,0.7137,0.4470,0.0293049,letter,32
C,C,A,A,10,49,575,0.7134,0.7335,3.84591e-05,letter,32
I-,I-,B,B,17,48,205,0.7133,1.2737,0.0594634,letter,32
Z,Z,O+,O+,20,47,97,0.7121,0.7000,0.381693,letter,32
H,H,O+,O+,17,47,91,0.7109,0.7697,0.0789407,letter,32
B-,B-,B,B,13,49,194,0.7095,0.6046,0.00140269,letter,32
K,K,B-,B-,15,49,124,0.7091,0.5021,0.00939924,letter,32
E-,E-,F,F,11,49,446,0.7083,0.6193,0.000141971,letter,32
O+,O+,X-,X-,15,46,180,0.7080,1.3634,0.0258961,letter,32
O+,O+,S-,S-,19,47,147,0.7078,0.8046,0.24296,letter,32
S-,S-,H,H,15,49,174,0.7077,0.5492,0.00939924,letter,32
I,I,O+,O+,18,48,198,0.7062,0.6592,0.111403,letter,32
O-,O-,S,S,19,46,52,0.7052,0.8424,0.301996,letter,32
L-,L-,B,B,14,49,351,0.7047,1.3905,0.00380165,letter,32
T-,T-,B,B,22,48,331,0.7040,0.8867,0.665466,letter,32
S,S,B,B,15,49,573,0.7039,1.0473,0.00939924,letter,32
H,H,I,I,16,48,311,0.7034,0.8822,0.0293049,letter,32
G-,G-,S-,S-,16,48,137,0.7027,0.4478,0.0293049,letter,32
N+,N+,Y,Y,19,44,43,0.7019,0.3671,0.451381,letter,32
I,I,L-,L-,17,49,217,0.7012,0.4574,0.0443842,letter,32
T,T,P,P,18,47,56,0.6998,0.7081,0.143865,letter,32
F,F,S-,S-,16,48,270,0.6997,0.8354,0.0293049,letter,32
F,F,P,P,19,48,115,0.6994,0.9961,0.193413,letter,32
P,P,B,B,18,49,137,0.6986,0.8862,0.0854331,letter,32
G-,G-,A,A,16,49,452,0.6978,0.6935,0.0212941,letter,32
X-,X-,B,B,18,49,316,0.6966,0.3487,0.0854331,letter,32
H,H,F,F,17,47,133,0.6966,0.7384,0.0789407,letter,32
I,I,F,F,15,49,322,0.6964,0.5594,0.00939924,letter,32
L-,L-,S,S,11,49,330,0.6960,1.0165,0.000141971,letter,32
X+,X+,T,T,15,48,386,0.6942,0.4887,0.0132833,letter,32
P,P,X,X,12,49,259,0.6936,0.9683,0.000469757,letter,32
E+,E+,N+,N+,17,48,427,0.6924,0.9100,0.0594634,letter,32
X-,X-,B-,B-,20,48,91,0.6908,0.3850,0.312327,letter,32
T,T,T-,T-,11,47,197,0.6902,0.6434,0.000346001,letter,32
O+,O+,O,O,16,47,307,0.6889,0.7119,0.0399861,letter,32
C,C,I,I,16,47,148,0.6889,0.6301,0.0399861,letter,32
O,O,C,C,12,47,269,0.6885,0.4118,0.00108854,letter,32
F,F,W,W,18,41,57,0.6884,0.8719,0.532709,letter,32
E+,E+,L-,L-,19,49,120,0.6882,0.2086,0.152408,letter,32
E+,E+,S,S,12,49,373,0.6878,0.5204,0.000469757,letter,32
H,H,N+,N+,14,47,224,0.6873,0.8643,0.00794273,letter,32
G,G,L+,L+,19,45,40,0.6870,0.4982,0.371298,letter,32
H,H,T+,T+,12,48,377,0.6864,1.0646,0.00071727,letter,32
N,N,I-,I-,19,46,72,0.6858,0.4988,0.301996,letter,32
L-,L-,G,G,16,49,180,0.6845,1.0019,0.0212941,letter,32
P,P,T-,T-,20,49,97,0.6836,0.7173,0.25287,letter,32
I,I,X-,X-,9,48,557,0.6836,1.1954,1.52218e-05,letter,32
E+,E+,E+,E+,13,48,253,0.6832,0.4692,0.00208811,letter,32
L-,L-,X-,X-,13,48,313,0.6815,1.9444,0.00208811,letter,32
G,G,B-,B-,15,48,128,0.6808,1.2445,0.0132833,letter,32
A+,A+,L+,L+,15,47,108,0.6802,0.2745,0.0186238,letter,32
Y,Y,M,M,12,45,74,0.6790,0.5667,0.0024589,letter,32
Q,Q,L,L,17,47,189,0.6787,0.7905,0.0789407,letter,32
L,L,L,L,12,27,10,0.6776,0.5053,0.701108,letter,32
T,T,E,E,19,46,61,0.6768,1.0163,0.301996,letter,32
E,E,E+,E+,13,48,190,0.6757,0.3191,0.00208811,letter,32
B-,B-,F,F,21,47,133,0.6755,0.3761,0.560065,letter,32
O+,O+,B-,B-,19,47,88,0.6740,0.6898,0.24296,letter,32
P,P,X-,X-,19,48,97,0.6730,1.0151,0.193413,letter,32
X-,X-,E-,E-,17,49,313,0.6729,0.3582,0.0443842,letter,32
I-,I-,X-,X-,15,49,201,0.6726,1.7742,0.00939924,letter,32
N+,N+,I-,I-,20,47,158,0.6720,0.5829,0.381693,letter,32
L+,L+,B,B,17,46,76,0.6719,1.0744,0.103805,letter,32
G,G,S-,S-,10,49,250,0.6717,1.0175,3.84591e-05,letter,32
A+,A+,W,W,16,46,199,0.6701,0.4660,0.054076,letter,32
E,E,I,I,17,48,183,0.6697,0.4224,0.0594634,letter,32
T+,T+,P,P,17,48,195,0.6695,0.3197,0.0594634,letter,32
L-,L-,B-,B-,11,48,170,0.6695,1.4215,0.000222245,letter,32
Y,Y,Q,Q,12,45,77,0.6693,0.5697,0.0024589,letter,32
G,G,E-,E-,10,49,388,0.6692,0.9442,3.84591e-05,letter,32
Y,Y,A-,A-,21,45,52,0.6674,0.7292,0.765992,letter,32
G-,G-,B,B,17,48,205,0.6666,0.6381,0.0594634,letter,32
S-,S-,G-,G-,16,48,182,0.6665,0.6365,0.0293049,letter,32
P,P,Z,Z,15,46,84,0.6662,0.6239,0.0258961,letter,32
O,O,T-,T-,15,48,488,0.6662,0.6810,0.0132833,letter,32
A+,A+,G-,G-,10,49,492,0.6657,0.4299,3.84591e-05,letter,32
N,N,T-,T-,19,49,205,0.6653,0.4323,0.152408,letter,32
S+,S+,O+,O+,19,48,289,0.6627,0.3485,0.193413,letter,32
S+,S+,I-,I-,14,49,319,0.6615,0.2765,0.00380165,letter,32
H,H,N,N,13,46,109,0.6611,0.7434,0.00453386,letter,32
S,S,N,N,13,47,301,0.6606,0.9333,0.00308768,letter,32
E-,E-,E-,E-,5,49,687,0.6592,0.7596,7.59716e-09,letter,32
X,X,T,T,14,49,356,0.6591,0.3138,0.00380165,letter,32
A-,A-,N-,N-,16,48,314,0.6588,0.5466,0.0293049,letter,32
L+,L+,X-,X-,10,45,61,0.6576,1.0076,0.000247088,letter,32
N,N,N,N,18,46,118,0.6568,0.5103,0.183925,letter,32
