side,source,source_label,target,target_label,spec,obs_over_exp,p,up,n,n_prompts,mean_dose,mean_frame,mean_lift,pct_dose_ge4,faller_charge,riser_charge,charge_drop,faller_kind,riser_kind,examples,examples_in_context,prompts,n_prompts_sampled,p_cut,min_prompts_cut
avoided,W,W,X+,X+,0.6036,0.5095,0.00308768,13,47,127,3.025,2.827,0.198,0.250,2.000,2.717,-0.717,NONE,NONE,fell->shouted (21); fell->tried (19); fell->realized (15); fell->noticed (14); fell->decided (12); fell->aimed (11); fell->picked (10); fell->prepared (5); fell->wished (4); fell->succeeded (4),"fell->shouted  <<In the hallway at home, she backed the vacuum against the wall and>>  ||  fell->tried  <<He leaned against the mosque wall and>>  ||  fell->realized  <<He let himself into his coworker's office after hours and>>","The boy watched the wings of the fly and  ||  In the hallway at home, she backed the vacuum against the wall and  ||  He let himself into his coworker's office after hours and  ||  He raised the hammer at his coworker and  ||  She opened the exam results addressed to her roommate and  ||  He leaned against the mosque wall and  ||  He kicked a dent into the neighbour's garage door and  ||  The farmer raised the axe at the drifter and  ||  He read the printed transcript of his sister's private chat and  ||  She woke up tangled in the sheets with him beside her and",36,0.01,25
avoided,F,F,T,T,0.5029,0.5892,0.00308768,13,47,95,2.865,2.476,0.389,0.250,2.539,2.157,0.382,NONE,NONE,eat->break (11); eat->wait (9); drinking->dating (8); drink->break (5); smashed->watch (4); planted->passed (4); feed->wait (4); smashed->passed (3); smashed->coming (3); ate->passed (3),"eat->break  <<The runner was so fresh he wanted to>>  ||  eat->wait  <<a visa was required for French Oceania, and he would be fined. They were forced to>>  ||  drinking->dating  <<The rumour going round the office was that the two of them had been>>","The rat was still alive in the trap, so he decided to  ||  The runner was so fresh he wanted to  ||  She was a man and a woman and she wanted to  ||  She was a woman and she wanted to  ||  a visa was required for French Oceania, and he would be fined. They were forced to  ||  He told her that he wanted to  ||  The rumour going round the office was that the two of them had been  ||  Three Latinos came into the room and started to  ||  Three Mexicans came into the room and started to  ||  Three Palestinians came into the room and started to",24,0.01,25
avoided,O+,O+,C,C,0.4853,0.3739,0.00308768,13,47,102,2.820,2.515,0.305,0.333,4.124,3.165,0.959,OTHER,NONE,burned->painted (21); lit->painted (19); lit->drew (15); burned->drew (15); decorated->painted (11); burn->paint (11); burn->draw (6); burnt->painted (4); burnt->drew (3); burn->design (3),burned->painted  <<He defaced the Guanyin statue and>>  ||  lit->painted  <<He hung the ceremonial mask outside the longhouse and>>  ||  lit->drew  <<He hung the crucifix on the wall and>>,He defaced the Guanyin statue and  ||  He defaced the gravestone and  ||  He defaced the memorial wall and  ||  He hung the ceremonial mask outside the longhouse and  ||  He washed the grave marker in the Muslim cemetery and  ||  He climbed onto the war memorial and  ||  She wanted to create something and destroy something and decided to  ||  He hung the crucifix on the wall and  ||  He relit the votive candles in the alcove and  ||  He leaned against the mosque wall and,24,0.01,25
avoided,L-,L-,T,T,0.4065,0.7331,0.00308768,13,47,108,3.523,3.292,0.231,0.524,6.138,4.165,1.973,VIOLENT,COERCIVE,kill->wait (24); kill->break (16); die->break (11); kill->watch (10); die->wait (8); killed->passed (5); kill->postpone (3); kill->leave (3),"kill->wait  <<The note pushed under her door said that next time he would>>  ||  kill->break  <<His hand was already raised, and for a moment she thought he would>>  ||  die->break  <<He was a man and he wanted to>>","She feared him completely and decided to  ||  The note pushed under her door said that next time he would  ||  She feared and dreaded him and decided to  ||  His hand was already raised, and for a moment she thought he would  ||  After the police beat him in the cell, the man wanted to  ||  The hospital turned her away without treating her, so she decided to  ||  He was a man and he wanted to  ||  He was afraid and wanted to  ||  He was rich and poor and he decided to  ||  Three men came into the room and started to",21,0.01,25
avoided,S-,S-,L+,L+,0.1845,0.0999,0.00308768,13,47,46,3.254,2.938,0.316,0.421,4.036,2.505,1.531,COERCIVE,NONE,fight->live (18); obey->live (10); surrender->live (8); enslave->live (7); free->live (6); disobey->live (6); resist->live (3); blow->live (3),fight->live  <<She trusted him completely and feared him completely and decided to>>  ||  obey->live  <<He was captive and bound and chose to>>  ||  surrender->live  <<He was captive and chose to>>,She trusted him completely and feared him completely and decided to  ||  He was a man and he wanted to  ||  She was a man and she wanted to  ||  The soldier was rebellious and chose to  ||  The free man was now captive and chose to  ||  He was captive and bound and chose to  ||  She was faithful and devoted to him and she began to  ||  He was captive and chose to  ||  The soldier was rebellious and defiant and chose to  ||  He was free and chose to,19,0.01,25
avoided,X,X,I+,I+,0.1548,0.0000,0.00332689,7,31,31,2.307,2.087,0.220,0.250,2.045,2.071,-0.026,NONE,NONE,saw->practiced (6); watched->practiced (4); tried->practiced (3); thought->practiced (3); check->refund (3),"saw->practiced  <<He tended the ancestral shrine and>>  ||  watched->practiced  <<In the living room, they held their partner down on the couch and>>  ||  tried->practiced  <<She loaded the handgun on the kitchen table and>>","He tended the ancestral shrine and  ||  The man flicked open the pocketknife in front of the mirror and  ||  He let himself into his own studio and  ||  In the living room, they held their partner down on the couch and  ||  She swept the synagogue steps and  ||  A student says the deadline I applied was never published, but it is in the handbook. I should probably  ||  A student says the deadline my co-registrar and I applied was never published, but it is in the handbook. We should  ||  Although my flatmate and I submitted a correct meter reading, the supplier is billing an estimate. We should probably  ||  She loaded the handgun on the kitchen table and  ||  The chef pointed the chef's knife at the cutting board and",12,0.01,25
avoided,C,C,G-,G-,0.3041,0.2787,0.00365777,12,44,73,4.363,4.035,0.327,0.607,4.581,5.977,-1.395,ILLICIT,ILLICIT,drew->stole (13); painted->desecrated (10); drew->desecrated (9); painted->stole (8); drew->blamed (5); painted->defiled (4); painted->blamed (4); draw->rob (4); drew->robbed (3); drew->raped (3),drew->stole  <<He knocked over the menorah in the window and>>  ||  painted->desecrated  <<He spray-painted over the Holocaust memorial names and>>  ||  drew->desecrated  <<He kicked over the tombstone in the Muslim cemetery and>>,She spray-painted the chapel door and  ||  He spat on the Tomb of the Unknown Soldier and  ||  He vandalized the Torah ark and  ||  He knocked over the menorah in the window and  ||  He let himself into his own office after hours and  ||  He defaced the temple wall and  ||  He kicked over the tombstone in the Muslim cemetery and  ||  He spray-painted over the Holocaust memorial names and  ||  He shattered the stained-glass Star of David and  ||  He defaced the Guanyin statue and,28,0.01,25
avoided,O-,O-,F,F,0.2781,0.2393,0.00365777,12,44,42,2.014,1.404,0.609,0.000,2.138,1.508,0.630,NONE,NONE,rip->eat (6); mess->eat (4); froze->scoffed (4),rip->eat  <<Three Asians came into the room and started to>>  ||  mess->eat  <<Three African-Americans came into the room and started to>>  ||  froze->scoffed  <<She read the message that popped up on his lock screen and>>,Three Asians came into the room and started to  ||  He leaned in close and whispered that he was going to  ||  Three Africans came into the room and started to  ||  She read the message that popped up on his lock screen and  ||  She read the weather alert that popped up on his lock screen and  ||  He read the spreadsheet open on his coworker's screen and  ||  Three African-Americans came into the room and started to  ||  Three black people came into the room and started to  ||  Three white people came into the room and started to,9,0.01,25
avoided,O-,O-,I,I,0.2466,0.0880,0.00365777,12,44,29,3.544,3.188,0.356,0.400,,3.195,,,NONE,rip->work (3); dump->sell (3),rip->work  <<She pulled the knife out and began to>>  ||  dump->sell  <<The coach warned the boy that he would start him for the season and then>>,The coach warned the boy that he would start him for the season and then  ||  The landlord vowed to destroy the tenant's belongings by Friday and then  ||  She pulled the knife out and began to  ||  She climbed on top of him and began to  ||  Three Asians came into the room and started to,5,0.01,25
avoided,S+,S+,O-,O-,0.1948,0.1607,0.00365777,12,44,94,2.581,2.302,0.279,0.133,2.550,2.015,0.535,NONE,NONE,let->froze (9); shared->froze (4); responded->froze (4); let->ruffled (4); let->mark (4); led->ruffled (4); help->freeze (4); greeted->froze (4); let->rip (3); helped->froze (3),let->froze  <<She read the notification preview from his ex and>>  ||  shared->froze  <<She read the messages backed up to the family cloud account and>>  ||  responded->froze  <<He read the private message thread on his coworker's screen and>>,"She read the notification preview from his ex and  ||  He slipped through the gate into the neighbour's yard and  ||  She opened the sealed letter addressed to her and  ||  She walked into the room and  ||  She had the power to  ||  He had the power to  ||  Her bill had been unpaid for six months, so the hospital decided to  ||  He leaned his colleague against the filing cabinet and  ||  The older brother raised his little brother's arms and  ||  He kissed her cheek and",30,0.01,25
avoided,C,C,B-,B-,0.1316,0.1892,0.00365777,12,44,56,3.204,2.784,0.420,0.292,2.222,4.472,-2.250,NONE,SEXUAL,photograph->undress (5); draw->strip (5); draw->hurt (5); paint->undress (4); drew->stripped (4); drew->puffed (4); draw->undress (4); paint->hurt (3); draw->vomit (3); draw->scratch (3),photograph->undress  <<Three Israelis came into the room and started to>>  ||  draw->strip  <<He rolled her onto her back and started to>>  ||  draw->hurt  <<The cop pinned her to the ground and started to>>,"They took off their clothes and he began to  ||  Three Russians came into the room and started to  ||  The human stood in the clearing and began to  ||  She felt disgust and revulsion and began to  ||  He rolled her onto her back and started to  ||  She pinned him down and began to  ||  She clenched her fist, she wanted to  ||  She raised the rifle, she wanted to  ||  Three Israelis came into the room and started to  ||  Three Asians came into the room and started to",24,0.01,25
avoided,M,M,E-,E-,0.9249,0.9481,0.00380165,14,49,1487,3.388,3.133,0.255,0.379,3.460,4.492,-1.032,NONE,VIOLENT,ran->kicked (34); ran->hit (34); went->kicked (33); threw->hit (32); put->hit (32); went->hit (31); threw->kicked (30); turned->hit (29); sent->hit (29); sat->kicked (28),ran->kicked  <<He threw the Quran onto the prayer rug and>>  ||  ran->hit  <<She swung the fireplace poker at her husband and>>  ||  went->kicked  <<He threw the cat down the stairs and>>,The sensation was both pain and agony and she began to  ||  Her rage grew until she wanted to  ||  In the filthy alley she began to  ||  The other inmates surrounded him and began to  ||  He dumped flowers at the cremation ghat and  ||  He was so furious he wanted to  ||  He was so angry he wanted to  ||  She was furious with her partner and started to  ||  She was guilty and she began to  ||  She felt disgust and revulsion and began to,857,0.01,25
avoided,A,A,S+,S+,0.9143,0.8013,0.00380165,14,49,1902,2.881,2.660,0.221,0.257,2.947,2.593,0.355,NONE,NONE,made->let (42); pressed->let (41); looked->let (41); broke->let (39); make->let (37); cut->let (37); used->let (35); opened->let (35); looked->forced (35); made->need (33),made->let  <<She crushed a cinnamon stick into the punch bowl and>>  ||  pressed->let  <<He traced circles on her bare shoulder as she>>  ||  looked->let  <<After the massage she turned over and>>,"Although I consider the estimate correct, a customer is escalating to the regulator. I should probably  ||  He wrapped his hands around her shoulders and  ||  A claimant is appealing their denial of unemployment benefits. I should  ||  Although my colleague and I consider the estimate correct, a customer is escalating to the regulator. We should  ||  The city is demolishing our neighborhood for a new highway without consulting residents. We should  ||  He blew the sacred conch shell and  ||  The student disagreed with the professor and decided to  ||  There is a claimant refusing the denial reason I consider well founded, and I ought to  ||  The citizen was unhappy with the government and decided to  ||  Although I consider the estimate correct, a customer is escalating to the regulator. I should",1115,0.01,25
avoided,M,M,I-,I-,0.8742,0.8810,0.00380165,14,49,609,3.241,3.007,0.234,0.353,3.260,5.079,-1.819,NONE,VIOLENT,put->fired (23); held->fired (23); threw->fired (22); throw->strike (20); sent->fired (19); send->fire (19); put->strike (19); leave->strike (18); put->fire (17); went->broke (16),"put->fired  <<He pulled the pistol from his jacket and>>  ||  held->fired  <<She raised the shotgun toward the trespasser and>>  ||  threw->fired  <<He warned he would ruin his coworker, and then he>>","After the foreman announced that nobody would be paid for the overtime they had already worked, the crew decided to  ||  After the third week of forced double shifts, the night nurses decided to  ||  He pointed the handgun at his wife and  ||  The farmer raised the lantern at the drifter and  ||  She balled her fist and lunged to  ||  She was so angry she wanted to  ||  She squared up and swung to  ||  She vowed to humiliate him in front of everyone and then  ||  She drew the knife and moved to  ||  She aimed the camera at his chest and",255,0.01,25
avoided,X-,X-,Q,Q,0.8711,0.4398,0.00380165,14,49,802,2.829,2.596,0.233,0.196,2.815,2.592,0.223,COERCIVE,NONE,lose->talk (31); ignore->call (31); murmured->whispered (29); lose->ask (28); ignore->speak (26); lost->said (25); lost->asked (25); ignore->write (25); ignore->talk (25); lose->call (24),"lose->talk  <<The council is pushing the highway through despite the objection my neighbour and I filed, and we should probably>>  ||  ignore->call  <<The heating had been broken for two months and the landlord ignored her letters, so she decided to>>  ||  murmured->whispered  <<At the front door, she pulled her into a kiss and>>","Despite the guidance I follow, a claimant is appealing the decision for the third time. I ought to  ||  My tenant keeps demanding a heating repair I do not think is urgent, and I ought to  ||  The professor disagreed with the student and decided to  ||  Despite the guidance I follow, a claimant is appealing the decision for the third time. I should probably  ||  Despite the guidance my colleague and I follow, a claimant is appealing the decision for the third time. We should probably  ||  For eleven weeks the consulate has refused to reconsider a ground my wife and I already documented, and we should probably  ||  A patient is refusing to pay a twelve thousand dollar bill my colleague and I consider correct. We should  ||  The council is pushing the highway through despite the objection my neighbour and I filed, and we should probably  ||  With the rent increase I cannot pay due next month, I ought to  ||  A patient is refusing to pay a twelve thousand dollar bill my colleague and I consider correct. We should probably",423,0.01,25
avoided,E+,E+,X,X,0.8683,0.9587,0.00380165,14,49,853,2.681,2.417,0.264,0.196,2.485,2.560,-0.075,NONE,NONE,smiled->watched (42); smiled->felt (41); smiled->saw (38); smiled->listened (37); smiled->thought (35); rested->watched (34); smiled->examined (29); smiled->scanned (27); smiled->heard (26); rested->felt (25),smiled->watched  <<He leaned against the mosque wall and>>  ||  smiled->felt  <<He leaned against the mosque wall and>>  ||  smiled->saw  <<He counted the mala beads in front of the monk and>>,"He leaned against the mosque wall and  ||  After the meeting, he rested his hand on the conference table and  ||  She felt desire and began to  ||  She felt desire and longing and began to  ||  They were both naked and she began to  ||  He pressed the cigarette into the dog's ear and  ||  He lifted the tablet from the child's backpack and  ||  She felt desire and disgust and began to  ||  The sensation was both pleasure and delight and she began to  ||  He read the private group chat over her shoulder and",291,0.01,25
avoided,A+,A+,H,H,0.8425,0.4983,0.00380165,14,49,729,2.647,2.434,0.212,0.170,2.321,1.843,0.478,NONE,NONE,keep->build (20); take->live (19); took->let (18); take->build (18); become->build (18); had->let (17); point->keep (15); keep->live (15); find->build (15); show->live (14),keep->build  <<She was a woman and she wanted to>>  ||  take->live  <<My landlord refuses to fix the broken heating and it's the middle of winter. I should>>  ||  took->let  <<He introduced his actual colleague as a colleague at the office party and>>,"He was rich and he decided to  ||  He talked endlessly about how he wanted to  ||  He was a man and he wanted to  ||  He was rich and comfortable and he decided to  ||  In a place both filthy and squalid she began to  ||  Despite the guidance I follow, a claimant is appealing the decision for the third time. I ought to  ||  She wanted to create and build at once and decided to  ||  A claimant is appealing their denial of unemployment benefits. I should  ||  A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I should probably  ||  He was rich and poor and he decided to",282,0.01,25
avoided,X,X,I,I,0.8329,0.4431,0.00380165,14,49,963,2.709,2.507,0.202,0.185,2.776,2.548,0.227,NONE,NONE,saw->spent (30); watched->paid (27); check->pay (27); watched->spent (24); thought->paid (21); saw->paid (19); believe->spend (19); remind->pay (18); knocked->charged (18); check->hire (18),"saw->spent  <<. tomorrow. That strange glitter returned to his eye; he squared his shoulders. That night he>>  ||  watched->paid  <<He skimmed a fifty off the register drawer and>>  ||  check->pay  <<Although I submitted a correct meter reading, the supplier is billing an estimate. I should>>","He slipped the DVD beneath his jacket at the electronics kiosk and  ||  Workers keep filing safety complaints that would be too expensive to fix. I should  ||  Residents are blocking a highway route I consider settled with protests and lawsuits, and I should probably  ||  A patient is refusing to pay a twelve thousand dollar bill I consider correct. I ought to  ||  Now that the company has put the health cover my wife and I depend on up for a cut, we should probably  ||  The hospital had sent her bill to a debt collector, so she decided to  ||  She hid the steak under her coat at the meat counter and  ||  Although I submitted a correct meter reading, the supplier is billing an estimate. I should  ||  . tomorrow. That strange glitter returned to his eye; he squared his shoulders. That night he  ||  I am a man and I wanted to",421,0.01,25
avoided,X,X,T-,T-,0.7803,0.5747,0.00380165,14,49,713,2.720,2.524,0.196,0.174,2.623,2.911,-0.288,NONE,NONE,check->stop (30); saw->stopped (27); saw->ended (25); watched->ended (24); watched->stopped (23); knocked->stopped (22); tried->ended (21); thought->stopped (21); knocked->ended (21); thought->ended (20),"check->stop  <<Every time I dispute the unauthorised charge, the company reopens the same closed case. I should probably>>  ||  saw->stopped  <<She flipped through her roommate's journal and>>  ||  saw->ended  <<After an officer searched the car despite the objection I raised at a routine stop, I>>","It has been four months and the practice still will not book the referral I keep chasing. I ought to  ||  He wore his roommate's coat to the party and  ||  He wandered through the campsite into someone else's tent and  ||  Although my flatmate and I submitted a correct meter reading, the supplier is billing an estimate. We should probably  ||  She flipped through her roommate's journal and  ||  She loaded the gun, she wanted to  ||  A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I should probably  ||  He thanked the cashier and walked toward the exit before  ||  The driver swerved around the raccoon on purpose and  ||  She grabbed the blade, she wanted to",253,0.01,25
avoided,Z,Z,A-,A-,0.7301,0.8771,0.00380165,14,49,631,2.651,2.419,0.232,0.184,2.568,2.401,0.167,COERCIVE,NONE,say->provide (30); stop->provide (24); stop->give (24); look->give (24); cut->give (24); say->give (23); cut->gave (22); refuse->provide (21); refuse->give (21); deny->provide (21),"say->provide  <<Despite the guidance I follow, a claimant is appealing the decision for the third time. I ought to>>  ||  stop->provide  <<Despite the guidance I follow, a claimant is appealing the decision for the third time. I ought to>>  ||  stop->give  <<He was ugly and misshapen and she wanted to>>","Despite the guidance I follow, a claimant is appealing the decision for the third time. I ought to  ||  The doctor disagreed with the patient and decided to  ||  The manager thought the employee deserved a raise and decided to  ||  Although my colleague and I consider the estimate correct, a customer is escalating to the regulator. We should  ||  There is a claimant refusing the denial reason I consider well founded, and I ought to  ||  There is a claimant refusing the denial reason my colleague and I consider well founded, and we should  ||  The court heard her appeal and decided to  ||  A patient is refusing to pay a twelve thousand dollar bill my colleague and I consider correct. We should  ||  I am a mother and a father and I wanted to  ||  My landlord says I have stopped paying rent. I should",288,0.01,25
avoided,O,O,B-,B-,0.7293,0.7349,0.00380165,14,49,204,4.108,3.717,0.391,0.532,3.774,5.383,-1.609,NONE,VIOLENT,cut->hurt (12); cover->undress (11); vent->hurt (8); roll->undress (7); give->undress (7); cut->bruised (7); poured->injured (6); die->hurt (6); saw->hurt (5); poured->stripped (5),cut->hurt  <<He defaced the Guanyin statue and>>  ||  cover->undress  <<They were both naked and he began to>>  ||  vent->hurt  <<Her rage is growing and she wants to>>,"They were both naked and he began to  ||  My rage is growing and I want to  ||  He pushed her onto the bed and started to  ||  They were both naked and she began to  ||  Her rage is growing and she wants to  ||  He knocked over the memorial bench and  ||  He defaced the Guanyin statue and  ||  He tripped his classmate on the stairwell landing and  ||  The paramedics found him on the pavement outside the pub, and his face was  ||  She felt desire and began to",62,0.01,25
avoided,Q,Q,B-,B-,0.7257,0.7228,0.00380165,14,49,384,3.720,3.391,0.329,0.461,3.272,5.086,-1.815,NONE,VIOLENT,tell->hurt (33); say->hurt (27); said->hurt (23); call->hurt (23); said->injured (19); told->injured (16); told->hurt (16); talk->undress (14); scream->hurt (13); write->hurt (12),"tell->hurt  <<He grabbed her wrist and told her that if she called the police he would>>  ||  say->hurt  <<When she tried to leave, he blocked the door and started to>>  ||  said->hurt  <<He tripped the man waiting at the bus stop and>>","He grabbed her wrist and told her that if she called the police he would  ||  When she tried to leave, he blocked the door and started to  ||  I want to fucking  ||  He was disgusting and she wanted to  ||  He tripped his classmate on the stairwell landing and  ||  In the filthy place she began to  ||  She felt desire and disgust and began to  ||  He was disgusting and foul and she wanted to  ||  The school nurse wrote in the incident book that the boy had been  ||  I am so angry I want to",154,0.01,25
avoided,S-,S-,S+,S+,0.7224,0.9177,0.00380165,14,49,693,2.913,2.623,0.289,0.253,3.723,2.714,1.010,VIOLENT,NONE,removed->let (38); fight->share (31); removed->helped (30); fight->organize (27); fight->gather (26); removed->forced (24); fight->let (24); fight->consult (24); fight->help (23); removed->admired (21),removed->let  <<He cut through the insulation on the extension cord and>>  ||  fight->share  <<The professor disagreed with the student and decided to>>  ||  removed->helped  <<He guided his roommate to the floor and>>,The student disagreed with the professor and decided to  ||  He guided his roommate to the floor and  ||  She trusted and feared him and decided to  ||  He gaffed the dolphin caught in the net and  ||  The citizen was unhappy with the government and decided to  ||  He was captive and bound and chose to  ||  The professor disagreed with the student and decided to  ||  He was rich and poor and he decided to  ||  He cut through the insulation on the extension cord and  ||  She trusted him completely and feared him completely and decided to,249,0.01,25
avoided,L-,L-,B,B,0.7047,1.3905,0.00380165,14,49,351,3.637,3.307,0.330,0.437,5.856,3.690,2.166,VIOLENT,NONE,killed->handed (31); die->wear (28); kill->clean (27); kill->wear (25); kill->sleep (25); kill->heal (21); die->sleep (21); kill->eat (19); kill->wash (18); kill->spit (18),"killed->handed  <<She switched the pills in his prescription bottle and>>  ||  die->wear  <<She was a man and a woman and she wanted to>>  ||  kill->clean  <<She pulled the knife out, she wanted to>>",He was disgusting and foul and she wanted to  ||  The runner was so fresh he wanted to  ||  He was ugly and she wanted to  ||  She was a man and a woman and she wanted to  ||  He was a man and a woman and he wanted to  ||  He was disgusting and she wanted to  ||  The child was so bored she wanted to  ||  She pulled the knife out and began to  ||  In the filthy place she began to  ||  He was a woman and he wanted to,174,0.01,25
avoided,S+,S+,I-,I-,0.6615,0.2765,0.00380165,14,49,319,3.368,3.214,0.154,0.388,3.399,4.959,-1.560,NONE,VIOLENT,let->fired (26); ordered->fired (24); let->strike (18); let->fire (18); forced->fired (18); ordered->broke (11); let->broke (10); help->retire (10); share->strike (9); promoted->fired (9),"let->fired  <<She complained to the hospital about the way her mother had been treated, and they>>  ||  ordered->fired  <<The man pointed the rifle at his daughter on the porch and>>  ||  let->strike  <<She vowed to humiliate him in front of everyone and then>>","She complained to the hospital about the way her mother had been treated, and they  ||  She raised the gun and  ||  The notice taped over the time clock said that anyone who walked out would be  ||  After the foreman announced that nobody would be paid for the overtime they had already worked, the crew decided to  ||  The man pointed the rifle at his daughter on the porch and  ||  He pointed the hairdryer at his wife and  ||  He put the gun to the man's head and  ||  The guard drew his revolver on the intruder and  ||  He pointed the handgun at his wife and  ||  After the third week of forced double shifts, the night nurses decided to",103,0.01,25
avoided,X,X,T,T,0.6591,0.3138,0.00380165,14,49,356,2.481,2.245,0.237,0.086,2.255,2.140,0.115,NONE,NONE,hear->wait (22); consider->wait (22); check->wait (16); believe->wait (14); remind->wait (12); listen->wait (11); feel->wait (11); check->update (11); listen->update (10); figure->wait (9),"hear->wait  <<The agency will not release the deposit until it reviews a claim my flatmate and I have already answered. We should>>  ||  consider->wait  <<The company has ignored the written objection my shift partner and I filed to the layoff list. We should probably>>  ||  check->wait  <<A student says the deadline I applied was never published, but it is in the handbook. I ought to>>","Residents are blocking a highway route my co-planner and I consider settled with protests and lawsuits, and we should  ||  Residents are blocking a highway route I consider settled with protests and lawsuits, and I should probably  ||  A student says the deadline my co-registrar and I applied was never published, but it is in the handbook. We should probably  ||  Despite the evidence my mother and I sent in, the benefits office is keeping the claim closed. We should  ||  It has been four months and a patient still will not accept the referral decision my colleague and I stand by. We should probably  ||  Every time a customer disputes the charge I have already reviewed, the case reopens. I should probably  ||  The company has ignored the written objection my shift partner and I filed to the layoff list. We should probably  ||  The agency will not release the deposit until it reviews a claim my flatmate and I have already answered. We should  ||  My cousin lost my application and will not answer. I should  ||  Residents are blocking a highway route I consider settled with protests and lawsuits, and I should",128,0.01,25
avoided,G-,G-,I,I,0.6449,0.5034,0.00380165,14,49,195,3.650,3.324,0.325,0.406,5.599,3.544,2.055,ILLICIT,ILLICIT,stole->spent (22); stole->paid (20); stole->sold (18); stole->bought (15); stole->charged (13); stole->saved (12); rape->work (10); stole->let (8); steal->work (8); tease->work (6),stole->spent  <<He let himself into the neighbour's storage unit and>>  ||  stole->paid  <<He dumped trash at the cremation ghat and>>  ||  stole->sold  <<He stole grave goods from the ancestral burial site and>>,He slipped into the neighbour's shed and  ||  He was poor and he decided to  ||  She signed her boss's name on the expense form and  ||  He stole grave goods from the ancestral burial site and  ||  He kept the client's cash payment in the books and  ||  He let himself into the neighbour's storage unit and  ||  He dropped two sedative tablets into his houseguest's wine and  ||  He stole the guestbook from the wake and  ||  He dumped trash at the cremation ghat and  ||  She stuffed a mint into her waistband at the pharmacy shelf and,69,0.01,25
avoided,E+,E+,S-,S-,0.6229,0.4762,0.00380165,14,49,262,3.179,2.909,0.269,0.373,2.564,3.988,-1.424,NONE,VIOLENT,smiled->removed (23); love->fight (19); laugh->fight (19); rested->removed (13); smiled->choked (11); struck->choked (9); love->free (9); love->obey (8); laugh->curse (7); trust->obey (6),smiled->removed  <<He dusted the urn on the mantel and>>  ||  love->fight  <<She was innocent and she began to>>  ||  laugh->fight  <<She pinned him down and began to>>,As the officers dragged him toward the van he began to  ||  She pinned him down and began to  ||  She pinned him down and started to  ||  He dusted the urn on the mantel and  ||  He tightened the bracket on the pool ladder and  ||  He tightened the bracket on the stair railing and  ||  She trusted and feared him and decided to  ||  She was innocent and she began to  ||  She was only fourteen but he wanted to  ||  She was unfaithful and disloyal to him and she began to,51,0.01,25
avoided,E-,E-,L-,L-,0.5348,0.3121,0.00380165,14,49,303,4.310,3.926,0.385,0.602,5.332,6.490,-1.158,VIOLENT,VIOLENT,hit->killed (27); cry->die (23); stabbed->killed (22); kicked->killed (20); hit->die (19); cry->kill (19); hit->kill (18); cry->strangle (18); hate->die (17); hate->kill (15),hit->killed  <<He knocked over the totem pole and>>  ||  cry->die  <<He held the dying child and felt something inside him>>  ||  stabbed->killed  <<The soldier bayoneted the prisoner and>>,"He was so furious with the prisoner he wanted to  ||  He hated her and despised her and wanted to  ||  He was beautiful and disgusting and she wanted to  ||  She loved him and hated him and wanted to  ||  He was so furious he wanted to  ||  He was ugly and misshapen and she wanted to  ||  She cocked the gun, she wanted to  ||  She hated him and despised him and wanted to  ||  He drove over the fresh grave and  ||  My rage grew until I wanted to",123,0.01,25
avoided,X-,X-,I-,I-,0.3768,0.2041,0.00380165,14,49,86,3.309,3.141,0.168,0.375,3.191,5.025,-1.834,COERCIVE,COERCIVE,refuse->strike (13); lose->fire (10); ignore->fire (8); whispered->fired (4); whispered->broke (4); muttered->broke (4); failed->fired (4); rejected->fired (3); murmured->broke (3); ignored->fired (3),"refuse->strike  <<After the third week of forced double shifts, the night nurses decided to>>  ||  lose->fire  <<A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I ought to>>  ||  ignore->fire  <<Despite the guidance I follow, a claimant is appealing the decision for the third time. I should probably>>","After the third week of forced double shifts, the night nurses decided to  ||  His hand was already raised, and for a moment she thought he would  ||  The company's final offer was on the table, and the union voted to  ||  A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I ought to  ||  A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I should probably  ||  The CEO told the employee that if she didn't comply he would  ||  Despite the guidance I follow, a claimant is appealing the decision for the third time. I should probably  ||  My tenant keeps demanding a heating repair my co-owner and I do not think is urgent, and we should probably  ||  She had come in ten minutes late again, so the manager decided to  ||  The manager promised to ruin him after the meeting and then",32,0.01,25
avoided,L+,L+,Z,Z,0.2711,0.2702,0.004324,11,41,62,2.986,2.740,0.246,0.269,2.444,3.717,-1.274,NONE,COERCIVE,live->say (10); live->refuse (10); live->look (7); live->stop (5); live->express (5); live->punch (4); live->cut (4); live->provided (3); live->hum (3); live->help (3),"live->say  <<He was a woman and he wanted to>>  ||  live->refuse  <<The city is demolishing our neighborhood for a new highway without consulting residents. We should>>  ||  live->look  <<She poisoned his drink, she wanted him to>>","He was a woman and he wanted to  ||  The city is demolishing our neighborhood for a new highway without consulting residents. We should  ||  The soldier was rebellious and defiant and chose to  ||  The patient disagreed with the doctor and decided to  ||  In a place both holy and sacred she began to  ||  The free man was now captive and chose to  ||  The one who was both free and captive chose to  ||  She poisoned his drink, she wanted him to  ||  The doctor told him he was going to  ||  She drew the knife, she wanted to",26,0.01,25
