source,source_label,target,target_label,up,n,n_prompts,spec,obs_over_exp,p,grain,perm
O-,O-,X,X,20,47,194,0.9228,0.9442,0.381693,letter,32
O+,O+,I,I,21,49,248,0.9221,0.9030,0.391603,letter,32
L+,L+,T+,T+,22,45,81,0.9213,1.0903,1,letter,32
A+,A+,O,O,16,49,1937,0.9207,0.7823,0.0212941,letter,32
K,K,G,G,24,49,204,0.9205,0.6004,1,letter,32
Z,Z,X-,X-,21,48,1288,0.9201,1.2031,0.470879,letter,32
S,S,N-,N-,20,49,448,0.9193,1.1940,0.25287,letter,32
F+,F+,M,M,17,43,55,0.9187,1.0690,0.222053,letter,32
N-,N-,M,M,20,49,894,0.9186,0.6811,0.25287,letter,32
N-,N-,T,T,18,48,494,0.9185,0.6406,0.111403,letter,32
N,N,T+,T+,18,49,1456,0.9182,1.1216,0.0854331,letter,32
T-,T-,H,H,21,49,387,0.9178,0.9285,0.391603,letter,32
K,K,Q,Q,21,49,866,0.9177,0.6118,0.391603,letter,32
G,G,E,E,22,47,111,0.9177,1.9019,0.770867,letter,32
Z,Z,N,N,21,50,1895,0.9175,0.9241,0.322236,letter,32
H,H,W-,W-,19,41,12,0.9167,1.2942,0.755229,letter,32
T-,T-,G+,G+,20,40,27,0.9162,0.7868,1,letter,32
T-,T-,C,C,20,47,202,0.9161,0.9496,0.381693,letter,32
B,B,M,M,20,49,1639,0.9153,0.9630,0.25287,letter,32
E+,E+,X,X,18,49,1152,0.9150,0.8042,0.0854331,letter,32
Z,Z,C,C,23,48,569,0.9150,0.9345,0.885433,letter,32
S,S,T+,T+,19,49,1037,0.9149,1.2624,0.152408,letter,32
A,A,A,A,12,49,2336,0.9140,0.7796,0.000469757,letter,32
N+,N+,T,T,15,50,1560,0.9138,0.8191,0.00660045,letter,32
A-,A-,T,T,18,49,1754,0.9137,0.6480,0.0854331,letter,32
T-,T-,N-,N-,22,49,303,0.9137,0.9093,0.568172,letter,32
N+,N+,A+,A+,15,50,2092,0.9131,0.8422,0.00660045,letter,32
O+,O+,P,P,22,47,73,0.9126,0.8594,0.770867,letter,32
K,K,N,N,23,50,556,0.9117,0.5921,0.671811,letter,32
O+,O+,N+,N+,23,49,431,0.9116,1.0344,0.77545,letter,32
A-,A-,E,E,19,49,350,0.9115,0.9791,0.152408,letter,32
N-,N-,Y,Y,18,38,136,0.9115,0.6505,0.871415,letter,32
N+,N+,X-,X-,19,48,1023,0.9110,1.1190,0.193413,letter,32
O,O,H,H,18,49,459,0.9103,0.8975,0.0854331,letter,32
F,F,F,F,17,49,430,0.9101,0.9074,0.0443842,letter,32
T-,T-,O,O,22,49,802,0.9098,1.1559,0.568172,letter,32
Z,Z,H,H,21,48,738,0.9098,0.9765,0.470879,letter,32
A+,A+,T-,T-,19,49,1369,0.9091,0.6289,0.152408,letter,32
O,O,K,K,20,48,644,0.9085,0.8583,0.312327,letter,32
X,X,B,B,15,49,1297,0.9082,0.6100,0.00939924,letter,32
K,K,T,T,23,50,544,0.9077,0.6585,0.671811,letter,32
X+,X+,B-,B-,21,49,356,0.9074,0.7185,0.391603,letter,32
S-,S-,S+,S+,21,49,899,0.9074,0.9787,0.391603,letter,32
A+,A+,N-,N-,21,49,987,0.9072,0.7117,0.391603,letter,32
S,S,S+,S+,18,49,1358,0.9070,1.3353,0.0854331,letter,32
E,E,A+,A+,19,48,524,0.9070,0.6443,0.193413,letter,32
F,F,W-,W-,18,38,17,0.9064,1.1077,0.871415,letter,32
S+,S+,A+,A+,15,49,2049,0.9061,0.6628,0.00939924,letter,32
F+,F+,X+,X+,17,40,38,0.9059,1.8556,0.429591,letter,32
X,X,Y,Y,21,47,803,0.9057,0.4881,0.560065,letter,32
O-,O-,T+,T+,22,46,120,0.9056,0.7833,0.882996,letter,32
I,I,A-,A-,21,49,1210,0.9054,1.1070,0.391603,letter,32
I,I,A,A,14,49,1484,0.9047,1.0825,0.00380165,letter,32
E-,E-,Y,Y,20,43,419,0.9041,1.0003,0.760792,letter,32
P,P,N,N,21,49,199,0.9037,0.7929,0.391603,letter,32
B,B,A,A,12,49,1611,0.9037,1.0828,0.000469757,letter,32
Q,Q,E+,E+,17,49,1556,0.9037,0.8204,0.0443842,letter,32
T-,T-,G,G,21,49,341,0.9036,0.8262,0.391603,letter,32
B,B,N+,N+,14,49,1200,0.9029,0.9971,0.00380165,letter,32
Z,Z,B,B,15,49,1511,0.9027,1.0364,0.00939924,letter,32
Q,Q,F,F,19,49,1085,0.9025,0.6602,0.152408,letter,32
N-,N-,A,A,18,49,887,0.9017,0.7708,0.0854331,letter,32
T,T,K,K,22,49,693,0.9009,1.1007,0.568172,letter,32
S-,S-,G,G,23,49,259,0.9007,0.7454,0.77545,letter,32
L+,L+,O,O,20,44,77,0.9003,1.4155,0.651588,letter,32
E,E,O,O,23,48,277,0.8989,0.6290,0.885433,letter,32
E,E,N,N,21,48,284,0.8982,0.6209,0.470879,letter,32
P,P,S+,S+,20,49,248,0.8982,1.0103,0.25287,letter,32
E+,E+,A-,A-,17,49,1168,0.8981,0.7752,0.0443842,letter,32
I-,I-,T+,T+,21,49,399,0.8980,1.5447,0.391603,letter,32
Q,Q,S-,S-,15,49,1244,0.8980,0.7395,0.00939924,letter,32
S-,S-,O,O,18,49,678,0.8979,0.9170,0.0854331,letter,32
B+,B+,I,I,17,37,30,0.8978,0.8216,0.742829,letter,32
M,M,B,B,12,49,1727,0.8972,1.2522,0.000469757,letter,32
X+,X+,E-,E-,19,49,1249,0.8959,0.7489,0.152408,letter,32
X+,X+,Z,Z,19,49,2003,0.8955,0.8736,0.152408,letter,32
A-,A-,O+,O+,21,49,981,0.8949,0.6379,0.391603,letter,32
A-,A-,S+,S+,14,49,1966,0.8947,0.7776,0.00380165,letter,32
B-,B-,O+,O+,22,48,118,0.8947,1.0530,0.665466,letter,32
Q,Q,I-,I-,16,49,565,0.8944,0.7457,0.0212941,letter,32
G-,G-,C,C,22,46,105,0.8943,1.0683,0.882996,letter,32
X,X,A,A,16,49,1989,0.8937,0.6140,0.0212941,letter,32
I-,I-,S+,S+,21,49,480,0.8934,1.5861,0.391603,letter,32
W-,W-,O,O,17,38,18,0.8933,0.4805,0.627103,letter,32
P,P,A+,A+,20,49,359,0.8925,1.0561,0.25287,letter,32
F,F,K,K,22,49,438,0.8925,1.2718,0.568172,letter,32
P,P,C,C,20,45,43,0.8920,0.8532,0.551484,letter,32
N-,N-,F,F,22,49,219,0.8917,0.6442,0.568172,letter,32
B,B,F+,F+,14,28,16,0.8911,0.0000,1,letter,32
B+,B+,A+,A+,18,43,55,0.8911,1.5534,0.360378,letter,32
Z,Z,N+,N+,15,50,1946,0.8910,0.8567,0.00660045,letter,32
E-,E-,I-,I-,24,48,244,0.8905,0.8897,1,letter,32
N+,N+,I,I,19,49,1058,0.8905,0.6687,0.152408,letter,32
N+,N+,N,N,13,50,1657,0.8905,0.6940,0.000936223,letter,32
M,M,S-,S-,15,49,1348,0.8892,0.9103,0.00939924,letter,32
T,T,Y,Y,19,47,1209,0.8891,0.7122,0.24296,letter,32
T-,T-,K,K,23,49,429,0.8889,1.0629,0.77545,letter,32
N+,N+,P,P,22,48,187,0.8886,0.8842,0.665466,letter,32
L-,L-,E-,E-,21,49,436,0.8886,1.3877,0.391603,letter,32
N,N,N,N,18,48,1580,0.8883,0.8482,0.111403,letter,32
T+,T+,N+,N+,17,49,1456,0.8872,0.4972,0.0443842,letter,32
E-,E-,S,S,23,49,856,0.8870,0.9133,0.77545,letter,32
Q,Q,B,B,17,49,1609,0.8868,1.0239,0.0443842,letter,32
G,G,I,I,19,49,444,0.8867,1.0960,0.152408,letter,32
X,X,G,G,22,49,579,0.8864,0.5356,0.568172,letter,32
E+,E+,P,P,22,48,192,0.8862,0.6883,0.665466,letter,32
O,O,B-,B-,21,49,307,0.8862,0.9623,0.391603,letter,32
E+,E+,H,H,22,48,282,0.8857,0.7189,0.665466,letter,32
G-,G-,N+,N+,20,49,441,0.8854,0.8986,0.25287,letter,32
P,P,T-,T-,22,49,120,0.8853,0.6805,0.568172,letter,32
A+,A+,F,F,17,49,1110,0.8853,0.6345,0.0443842,letter,32
X-,X-,Q,Q,18,49,955,0.8849,0.4051,0.0854331,letter,32
O,O,T-,T-,22,49,732,0.8843,0.7499,0.568172,letter,32
B,B,T+,T+,17,49,1116,0.8839,1.1221,0.0443842,letter,32
S+,S+,X,X,17,49,1736,0.8839,0.6842,0.0443842,letter,32
E-,E-,A-,A-,18,49,1250,0.8837,1.0670,0.0854331,letter,32
B,B,S-,S-,22,49,646,0.8832,0.9194,0.568172,letter,32
O,O,I,I,19,48,826,0.8830,0.7767,0.193413,letter,32
T-,T-,Z,Z,17,49,1173,0.8830,1.1316,0.0443842,letter,32
Q,Q,L-,L-,21,49,526,0.8828,0.4969,0.391603,letter,32
E-,E-,B,B,15,49,913,0.8821,1.2017,0.00939924,letter,32
O,O,A,A,9,49,1824,0.8811,0.8977,9.26355e-06,letter,32
W,W,S+,S+,20,47,199,0.8805,0.9344,0.381693,letter,32
B,B,L+,L+,22,48,99,0.8805,0.8700,0.665466,letter,32
B,B,G-,G-,21,48,405,0.8802,0.8595,0.470879,letter,32
N-,N-,S+,S+,18,49,612,0.8799,0.8265,0.0854331,letter,32
N-,N-,B-,B-,20,46,112,0.8794,0.8389,0.461391,letter,32
E-,E-,X-,X-,20,49,754,0.8789,1.2795,0.25287,letter,32
S-,S-,B,B,17,49,630,0.8788,1.1254,0.0443842,letter,32
T,T,S+,S+,17,49,1799,0.8788,1.0592,0.0443842,letter,32
A-,A-,I,I,16,49,1156,0.8784,0.5853,0.0212941,letter,32
S,S,G-,G-,21,49,345,0.8782,1.0178,0.391603,letter,32
C,C,Z,Z,20,48,635,0.8778,0.9593,0.312327,letter,32
O,O,E-,E-,18,49,1021,0.8769,0.7516,0.0854331,letter,32
G,G,K,K,23,49,302,0.8765,1.7139,0.77545,letter,32
E+,E+,T+,T+,20,49,862,0.8759,0.5563,0.25287,letter,32
N+,N+,N-,N-,20,48,527,0.8758,0.7493,0.312327,letter,32
A,A,B-,B-,20,50,504,0.8758,0.7355,0.202639,letter,32
O+,O+,S,S,21,49,333,0.8755,0.8557,0.391603,letter,32
Y,Y,T+,T+,22,47,65,0.8753,0.7576,0.770867,letter,32
S+,S+,H,H,20,49,553,0.8750,0.5955,0.25287,letter,32
Z,Z,S,S,15,49,1802,0.8746,0.7380,0.00939924,letter,32
S+,S+,B,B,17,49,1267,0.8743,0.6880,0.0443842,letter,32
A+,A+,K,K,19,49,1146,0.8740,0.8656,0.152408,letter,32
Z,Z,F,F,17,49,922,0.8739,0.6740,0.0443842,letter,32
X,X,O+,O+,22,49,701,0.8726,0.5188,0.568172,letter,32
E+,E+,Z,Z,20,49,1194,0.8718,0.8104,0.25287,letter,32
T,T,L,L,20,48,308,0.8717,1.1762,0.312327,letter,32
S,S,O,O,15,49,1014,0.8716,1.1205,0.00939924,letter,32
O+,O+,T,T,19,49,384,0.8711,0.9635,0.152408,letter,32
T-,T-,I,I,17,49,650,0.8707,0.8193,0.0443842,letter,32
Y,Y,O,O,22,47,65,0.8706,0.6855,0.770867,letter,32
Z,Z,G-,G-,17,49,543,0.8701,0.6864,0.0443842,letter,32
X+,X+,N,N,17,49,1701,0.8700,0.6292,0.0443842,letter,32
Q,Q,O+,O+,21,49,1077,0.8699,0.7434,0.391603,letter,32
P,P,M,M,19,49,379,0.8698,0.7601,0.152408,letter,32
O,O,N+,N+,16,48,1382,0.8696,0.8113,0.0293049,letter,32
A+,A+,E,E,16,49,473,0.8691,0.8687,0.0212941,letter,32
A,A,E+,E+,10,49,1564,0.8689,0.6557,3.84591e-05,letter,32
A-,A-,T-,T-,16,49,1106,0.8680,0.6394,0.0212941,letter,32
A+,A+,B+,B+,17,42,51,0.8676,0.1814,0.279956,letter,32
B,B,X,X,20,49,1339,0.8673,1.3041,0.25287,letter,32
T,T,N-,N-,18,48,557,0.8670,0.8980,0.111403,letter,32
E-,E-,B-,B-,20,49,328,0.8663,1.0807,0.25287,letter,32
X,X,O,O,17,48,1465,0.8661,0.6164,0.0594634,letter,32
A,A,H,H,16,49,898,0.8660,0.6660,0.0212941,letter,32
L,L,E+,E+,22,47,117,0.8652,1.0121,0.770867,letter,32
B,B,S+,S+,15,49,1355,0.8649,1.0783,0.00939924,letter,32
O,O,C,C,22,49,392,0.8648,0.8189,0.568172,letter,32
A-,A-,O-,O-,20,47,266,0.8646,0.8261,0.381693,letter,32
X,X,N-,N-,20,49,631,0.8639,0.3636,0.25287,letter,32
T-,T-,A-,A-,21,49,1166,0.8638,1.0903,0.391603,letter,32
N,N,N+,N+,17,49,1644,0.8636,0.9963,0.0443842,letter,32
M,M,E-,E-,16,49,1618,0.8634,0.8769,0.0212941,letter,32
Q,Q,B+,B+,17,36,47,0.8633,0.1618,0.867939,letter,32
T-,T-,M,M,15,49,1377,0.8629,0.8577,0.00939924,letter,32
H,H,E+,E+,19,48,299,0.8628,1.0305,0.193413,letter,32
Z,Z,Z,Z,8,50,2161,0.8627,0.9945,1.16356e-06,letter,32
A-,A-,L-,L-,20,49,461,0.8621,0.3407,0.25287,letter,32
B,B,N,N,14,49,1205,0.8617,0.9315,0.00380165,letter,32
I-,I-,N,N,18,48,391,0.8595,1.2849,0.111403,letter,32
O,O,O+,O+,21,49,627,0.8595,0.7422,0.391603,letter,32
E+,E+,S+,S+,18,49,1108,0.8594,0.7974,0.0854331,letter,32
A,A,I+,I+,19,43,77,0.8593,0.5191,0.542384,letter,32
B,B,T,T,18,49,1142,0.8584,1.0189,0.0854331,letter,32
E,E,G,G,21,46,81,0.8584,0.5078,0.658738,letter,32
M,M,G+,G+,20,46,76,0.8581,1.0936,0.461391,letter,32
G,G,N,N,18,49,562,0.8579,1.3766,0.0854331,letter,32
W,W,W,W,18,48,37,0.8578,0.8200,0.111403,letter,32
G,G,N+,N+,18,49,605,0.8578,1.5197,0.0854331,letter,32
W,W,P,P,16,37,28,0.8578,0.9019,0.511376,letter,32
N-,N-,H,H,21,48,137,0.8575,0.7413,0.470879,letter,32
A+,A+,B,B,15,49,1687,0.8574,0.9124,0.00939924,letter,32
O+,O+,N,N,21,49,388,0.8571,0.8885,0.391603,letter,32
S-,S-,N,N,19,48,754,0.8569,0.8506,0.193413,letter,32
B,B,E-,E-,16,49,916,0.8562,1.0069,0.0212941,letter,32
O,O,A-,A-,14,49,1601,0.8557,0.8558,0.00380165,letter,32
H,H,G,G,23,49,197,0.8541,0.7973,0.77545,letter,32
L-,L-,Z,Z,14,49,562,0.8540,1.8001,0.00380165,letter,32
S+,S+,N,N,21,49,1642,0.8539,0.5761,0.391603,letter,32
I,I,G,G,22,49,418,0.8538,0.9597,0.568172,letter,32
A+,A+,C,C,14,48,755,0.8537,0.6380,0.0055152,letter,32
B,B,C,C,14,49,343,0.8524,0.7647,0.00380165,letter,32
K,K,N+,N+,21,50,566,0.8522,0.5975,0.322236,letter,32
X,X,F,F,13,49,793,0.8521,0.5142,0.00140269,letter,32
G-,G-,S+,S+,21,49,540,0.8514,0.9674,0.391603,letter,32
L-,L-,T,T,19,48,415,0.8491,1.6733,0.193413,letter,32
G,G,G,G,15,49,248,0.8486,0.8893,0.00939924,letter,32
N+,N+,L+,L+,21,46,71,0.8480,0.3620,0.658738,letter,32
H,H,Z,Z,16,48,655,0.8476,1.2035,0.0293049,letter,32
I,I,Z,Z,17,49,1336,0.8471,1.2219,0.0443842,letter,32
X-,X-,M,M,19,49,1037,0.8471,0.3750,0.152408,letter,32
N,N,I,I,18,49,946,0.8452,0.6986,0.0854331,letter,32
Q,Q,P,P,21,49,445,0.8452,0.7524,0.391603,letter,32
I,I,G-,G-,20,49,309,0.8443,0.7591,0.25287,letter,32
P,P,A,A,18,49,365,0.8441,0.9151,0.0854331,letter,32
S+,S+,O,O,19,49,1436,0.8440,0.6135,0.152408,letter,32
X+,X+,X,X,8,50,1812,0.8439,0.6802,1.16356e-06,letter,32
S,S,T-,T-,14,49,716,0.8425,0.9239,0.00380165,letter,32
G,G,P,P,21,49,103,0.8417,1.2314,0.391603,letter,32
N-,N-,N,N,19,49,531,0.8411,0.6343,0.152408,letter,32
Q,Q,L+,L+,20,48,140,0.8409,0.4164,0.312327,letter,32
B-,B-,X+,X+,23,49,337,0.8390,1.0982,0.77545,letter,32
T,T,O-,O-,18,46,215,0.8386,0.7956,0.183925,letter,32
L+,L+,X,X,20,46,137,0.8384,1.5549,0.461391,letter,32
I,I,K,K,19,48,488,0.8379,1.0690,0.193413,letter,32
I,I,B,B,18,49,802,0.8377,1.1484,0.0854331,letter,32
X,X,I,I,14,49,1065,0.8377,0.4311,0.00380165,letter,32
L,L,A+,A+,17,48,291,0.8372,1.1005,0.0594634,letter,32
I,I,N-,N-,22,48,320,0.8370,1.1642,0.665466,letter,32
G-,G-,E,E,19,49,63,0.8361,0.8613,0.152408,letter,32
S+,S+,T,T,14,49,1600,0.8360,0.5683,0.00380165,letter,32
W,W,A+,A+,18,48,265,0.8359,0.8987,0.111403,letter,32
M,M,E,E,15,49,518,0.8357,1.2561,0.00939924,letter,32
A,A,G-,G-,13,49,692,0.8357,0.5661,0.00140269,letter,32
Z,Z,S-,S-,20,49,1062,0.8356,0.7443,0.25287,letter,32
G-,G-,O,O,18,48,430,0.8355,0.8292,0.111403,letter,32
E+,E+,G,G,21,49,265,0.8339,0.5686,0.391603,letter,32
N+,N+,T-,T-,14,49,893,0.8329,0.5939,0.00380165,letter,32
B,B,N-,N-,17,49,502,0.8321,0.9920,0.0443842,letter,32
X,X,S,S,18,49,1341,0.8318,0.5120,0.0854331,letter,32
S,S,B,B,20,49,886,0.8315,1.1873,0.25287,letter,32
S+,S+,G-,G-,16,49,467,0.8311,0.4902,0.0212941,letter,32
K,K,L-,L-,22,48,162,0.8304,0.2573,0.665466,letter,32
N-,N-,A+,A+,14,49,835,0.8302,0.8155,0.00380165,letter,32
X+,X+,X-,X-,17,49,1191,0.8302,0.9478,0.0443842,letter,32
G,G,B-,B-,22,49,174,0.8302,1.6794,0.568172,letter,32
T,T,E-,E-,21,49,1069,0.8300,0.8269,0.391603,letter,32
A-,A-,B-,B-,21,49,389,0.8299,0.7822,0.391603,letter,32
P,P,G,G,22,49,57,0.8292,0.7038,0.568172,letter,32
S+,S+,X+,X+,9,49,1728,0.8283,0.6005,9.26355e-06,letter,32
O,O,P,P,19,48,247,0.8280,0.7222,0.193413,letter,32
P,P,K,K,19,49,123,0.8274,1.1889,0.152408,letter,32
L,L,T+,T+,23,48,140,0.8259,1.1383,0.885433,letter,32
T,T,F,F,18,49,669,0.8259,0.8334,0.0854331,letter,32
G-,G-,S-,S-,16,48,258,0.8258,0.6255,0.0293049,letter,32
T+,T+,T-,T-,18,49,855,0.8258,0.3717,0.0854331,letter,32
L,L,X-,X-,21,45,88,0.8257,1.4233,0.765992,letter,32
L+,L+,E,E,20,46,53,0.8251,1.3754,0.461391,letter,32
L+,L+,A+,A+,15,47,170,0.8242,1.0487,0.0186238,letter,32
F,F,S-,S-,20,48,408,0.8241,0.8640,0.312327,letter,32
F,F,C,C,21,49,233,0.8226,1.0152,0.391603,letter,32
X,X,L+,L+,21,47,114,0.8224,0.3079,0.560065,letter,32
N,N,Y,Y,19,48,1220,0.8216,0.8378,0.193413,letter,32
X-,X-,B,B,15,49,480,0.8214,0.4014,0.00939924,letter,32
I-,I-,S-,S-,20,48,192,0.8205,1.1034,0.312327,letter,32
Y,Y,N+,N+,19,47,85,0.8203,0.6005,0.24296,letter,32
C,C,K,K,20,47,208,0.8200,0.9040,0.381693,letter,32
L+,L+,K,K,20,46,87,0.8200,1.5985,0.461391,letter,32
L-,L-,K,K,18,48,280,0.8199,1.8740,0.111403,letter,32
O+,O+,F,F,16,49,250,0.8198,0.7237,0.0212941,letter,32
S,S,H,H,16,49,490,0.8196,0.9317,0.0212941,letter,32
P,P,O,O,19,48,185,0.8196,0.9551,0.193413,letter,32
P,P,T,T,21,48,177,0.8189,0.5923,0.470879,letter,32
N+,N+,T+,T+,14,49,1438,0.8187,0.7459,0.00380165,letter,32
G-,G-,A,A,14,49,717,0.8182,0.8325,0.00380165,letter,32
G-,G-,G,G,23,48,138,0.8182,0.6817,0.885433,letter,32
C,C,T-,T-,16,47,209,0.8181,0.8496,0.0399861,letter,32
K,K,E+,E+,20,49,411,0.8176,0.5090,0.25287,letter,32
M,M,I-,I-,17,49,642,0.8173,0.8853,0.0443842,letter,32
L-,L-,G+,G+,14,37,24,0.8166,2.3686,0.187742,letter,32
C,C,O,O,20,49,500,0.8166,1.0107,0.25287,letter,32
E+,E+,M,M,15,49,1388,0.8162,0.5382,0.00939924,letter,32
S+,S+,S-,S-,19,49,816,0.8161,0.4966,0.152408,letter,32
X,X,Z,Z,15,49,1861,0.8158,0.6923,0.00939924,letter,32
H,H,F,F,21,48,236,0.8158,0.7758,0.470879,letter,32
A,A,I,I,11,49,1459,0.8156,0.5009,0.000141971,letter,32
G,G,I-,I-,20,49,162,0.8155,0.9364,0.25287,letter,32
S,S,E,E,18,48,258,0.8153,1.4186,0.111403,letter,32
F,F,S,S,14,49,661,0.8147,0.8985,0.00380165,letter,32
S-,S-,O+,O+,19,49,309,0.8141,0.8386,0.152408,letter,32
T+,T+,L-,L-,19,49,312,0.8139,0.2313,0.152408,letter,32
L,L,S-,S-,21,47,78,0.8134,0.8241,0.560065,letter,32
O,O,B,B,15,49,1191,0.8131,1.0811,0.00939924,letter,32
N+,N+,B+,B+,18,38,23,0.8129,0.1589,0.871415,letter,32
H,H,N+,N+,18,48,512,0.8116,1.0363,0.111403,letter,32
Y,Y,X+,X+,17,47,81,0.8109,0.5410,0.0789407,letter,32
S,S,S,S,11,49,996,0.8106,0.8858,0.000141971,letter,32
E,E,N+,N+,17,48,285,0.8097,0.5254,0.0594634,letter,32
T-,T-,F,F,19,49,347,0.8095,0.6917,0.152408,letter,32
P,P,Z,Z,19,48,241,0.8084,1.0423,0.193413,letter,32
T,T,H,H,22,49,514,0.8078,0.8298,0.568172,letter,32
C,C,N+,N+,17,49,517,0.8073,0.7594,0.0443842,letter,32
F-,F-,X,X,12,28,33,0.8067,0.2845,0.571588,letter,32
O+,O+,G,G,20,49,130,0.8065,0.7760,0.25287,letter,32
B,B,G,G,19,49,386,0.8059,0.8379,0.152408,letter,32
B-,B-,N,N,20,49,227,0.8056,0.9703,0.25287,letter,32
Z,Z,W-,W-,19,42,27,0.8053,0.7364,0.643969,letter,32
A-,A-,A-,A-,3,49,1929,0.8048,0.6363,6.98108e-11,letter,32
K,K,F,F,15,49,326,0.8048,0.3622,0.00939924,letter,32
O-,O-,A+,A+,18,48,279,0.8047,0.8560,0.111403,letter,32
A-,A-,F,F,16,49,928,0.8044,0.5831,0.0212941,letter,32
A+,A+,O+,O+,11,49,1149,0.8041,0.6295,0.000141971,letter,32
T,T,X-,X-,9,48,1043,0.8041,0.9875,1.52218e-05,letter,32
G,G,B,B,15,49,420,0.8040,1.3750,0.00939924,letter,32
O-,O-,B,B,19,47,174,0.8034,0.8769,0.24296,letter,32
X+,X+,O-,O-,18,47,267,0.8030,0.4616,0.143865,letter,32
G,G,T,T,14,49,501,0.8027,1.0963,0.00380165,letter,32
Y,Y,A,A,17,48,114,0.8026,0.6100,0.0594634,letter,32
N,N,I-,I-,21,48,273,0.8026,0.8000,0.470879,letter,32
Q,Q,N-,N-,18,49,956,0.8022,0.8042,0.0854331,letter,32
X,X,X+,X+,11,49,1701,0.8016,0.5582,0.000141971,letter,32
N-,N-,X,X,16,49,665,0.8013,0.8663,0.0212941,letter,32
E,E,S,S,15,48,274,0.8012,0.3919,0.0132833,letter,32
I-,I-,P,P,20,49,74,0.8003,0.9986,0.25287,letter,32
I,I,I,I,11,49,639,0.8000,0.8002,0.000141971,letter,32
H,H,W,W,23,48,84,0.7996,0.9755,0.885433,letter,32
E-,E-,H,H,18,48,351,0.7995,0.9524,0.111403,letter,32
N,N,L,L,21,48,360,0.7989,0.8290,0.470879,letter,32
X+,X+,L,L,22,47,341,0.7989,0.8475,0.770867,letter,32
O-,O-,B-,B-,22,47,65,0.7982,0.8405,0.770867,letter,32
B-,B-,A+,A+,17,49,459,0.7978,0.9788,0.0443842,letter,32
A+,A+,I+,I+,18,44,73,0.7977,0.4983,0.291215,letter,32
Q,Q,K,K,11,49,1090,0.7975,0.7424,0.000141971,letter,32
A,A,F,F,15,49,1115,0.7970,0.5385,0.00939924,letter,32
F+,F+,A+,A+,20,42,47,0.7964,1.5049,0.877614,letter,32
A+,A+,X,X,4,50,2097,0.7963,0.7732,4.46178e-10,letter,32
Y,Y,A-,A-,18,47,77,0.7961,0.8389,0.143865,letter,32
N,N,N-,N-,19,49,586,0.7958,0.9036,0.152408,letter,32
Q,Q,O-,O-,18,47,346,0.7937,0.6252,0.143865,letter,32
K,K,S,S,16,49,579,0.7933,0.3873,0.0212941,letter,32
T-,T-,E-,E-,16,49,587,0.7922,0.7935,0.0212941,letter,32
N-,N-,G-,G-,19,45,97,0.7921,0.6044,0.371298,letter,32
X,X,T-,T-,13,49,939,0.7916,0.4718,0.00140269,letter,32
B,B,I-,I-,19,48,290,0.7915,0.7817,0.193413,letter,32
C,C,G,G,20,48,143,0.7914,0.7281,0.312327,letter,32
X,X,X,X,4,49,1602,0.7913,0.6288,8.22546e-10,letter,32
G-,G-,O+,O+,19,47,169,0.7911,0.6986,0.24296,letter,32
W,W,X+,X+,22,48,190,0.7908,0.8993,0.665466,letter,32
Q,Q,Q,Q,3,50,2092,0.7902,0.7321,3.70832e-11,letter,32
B-,B-,A,A,12,49,462,0.7893,0.9352,0.000469757,letter,32
B+,B+,E-,E-,15,38,18,0.7889,1.2039,0.255875,letter,32
O-,O-,T-,T-,22,47,52,0.7887,0.4398,0.770867,letter,32
T,T,G-,G-,19,48,374,0.7883,0.5718,0.193413,letter,32
F+,F+,E-,E-,16,37,39,0.7882,1.6010,0.511376,letter,32
G-,G-,N-,N-,17,45,117,0.7862,0.7315,0.135156,letter,32
T-,T-,N,N,14,49,929,0.7851,0.7631,0.00380165,letter,32
P,P,X,X,14,49,277,0.7838,0.9667,0.00380165,letter,32
C,C,S,S,22,48,434,0.7833,0.7639,0.665466,letter,32
I-,I-,K,K,15,47,174,0.7830,1.1885,0.0186238,letter,32
I,I,O+,O+,20,49,413,0.7822,0.8046,0.25287,letter,32
N-,N-,T+,T+,20,49,468,0.7821,0.7487,0.25287,letter,32
Y,Y,X-,X-,19,45,33,0.7819,0.7001,0.371298,letter,32
E-,E-,N-,N-,15,48,444,0.7801,0.9326,0.0132833,letter,32
B,B,L,L,15,48,329,0.7779,1.0251,0.0132833,letter,32
E+,E+,S,S,10,49,765,0.7776,0.5859,3.84591e-05,letter,32
Q,Q,E-,E-,11,49,1541,0.7773,0.6807,0.000141971,letter,32
A,A,C,C,16,49,727,0.7770,0.5826,0.0212941,letter,32
B-,B-,P,P,19,44,63,0.7770,0.6733,0.451381,letter,32
N+,N+,O-,O-,20,46,241,0.7768,0.5858,0.461391,letter,32
L,L,G,G,19,47,69,0.7762,0.7749,0.24296,letter,32
F,F,N-,N-,16,49,284,0.7760,0.8001,0.0212941,letter,32
O,O,X+,X+,11,49,1546,0.7759,0.8084,0.000141971,letter,32
I,I,W,W,17,46,93,0.7759,0.8108,0.103805,letter,32
A+,A+,G,G,13,49,868,0.7756,0.6235,0.00140269,letter,32
F-,F-,M,M,16,36,47,0.7754,0.3411,0.617719,letter,32
G-,G-,B-,B-,21,49,121,0.7719,0.7200,0.391603,letter,32
C,C,B,B,19,49,434,0.7710,0.9298,0.152408,letter,32
W,W,H,H,20,48,57,0.7698,0.8508,0.312327,letter,32
