source,source_label,target,target_label,up,n,n_prompts,spec,obs_over_exp,p,grain,perm
O,O,X-,X-,23,48,1025,0.9462,1.2449,0.885433,letter,32
I,I,A+,A+,17,49,1633,0.9461,1.0761,0.0443842,letter,32
I,I,A,A,16,49,1671,0.9460,1.0469,0.0212941,letter,32
A-,A-,E-,E-,23,49,1386,0.9457,0.6863,0.77545,letter,32
S,S,X+,X+,21,50,1665,0.9456,1.1311,0.322236,letter,32
B,B,G-,G-,24,48,442,0.9456,0.7611,1,letter,32
A,A,B,B,19,49,1858,0.9453,0.8906,0.152408,letter,32
G,G,A+,A+,20,49,957,0.9452,1.4080,0.25287,letter,32
O+,O+,L-,L-,23,47,217,0.9451,0.4542,1,letter,32
O-,O-,N,N,23,48,182,0.9436,0.7159,0.885433,letter,32
P,P,S+,S+,23,49,355,0.9435,0.9116,0.77545,letter,32
G,G,N+,N+,22,49,651,0.9429,1.2814,0.568172,letter,32
Y,Y,X-,X-,21,48,684,0.9426,1.2235,0.470879,letter,32
O,O,X,X,19,49,1698,0.9426,0.9634,0.152408,letter,32
L+,L+,A+,A+,21,47,177,0.9420,0.9581,0.560065,letter,32
L+,L+,K,K,22,47,101,0.9419,1.4005,0.770867,letter,32
T,T,T,T,24,49,1565,0.9415,0.8097,1,letter,32
T-,T-,G+,G+,19,40,27,0.9412,0.7952,0.874629,letter,32
H,H,K,K,21,49,392,0.9410,1.0067,0.391603,letter,32
X+,X+,Y,Y,22,49,1343,0.9408,0.8305,0.568172,letter,32
T+,T+,A,A,19,49,1964,0.9402,0.5330,0.152408,letter,32
P,P,E,E,22,47,58,0.9396,0.8102,0.770867,letter,32
E-,E-,A-,A-,19,49,1278,0.9394,0.9939,0.152408,letter,32
M,M,H,H,18,50,1181,0.9394,1.0296,0.0649086,letter,32
X-,X-,X,X,22,49,852,0.9392,0.4855,0.568172,letter,32
N,N,N,N,19,49,1648,0.9386,0.7678,0.152408,letter,32
A-,A-,Q,Q,13,49,2109,0.9385,0.6992,0.00140269,letter,32
O-,O-,A,A,20,48,342,0.9383,0.8899,0.312327,letter,32
P,P,T-,T-,22,49,134,0.9380,0.7084,0.568172,letter,32
E-,E-,S,S,19,49,1059,0.9380,0.8912,0.152408,letter,32
S,S,T+,T+,16,49,1354,0.9378,1.2642,0.0212941,letter,32
A,A,T-,T-,20,49,1453,0.9375,0.7460,0.25287,letter,32
H,H,W-,W-,20,42,13,0.9370,1.0713,0.877614,letter,32
X+,X+,G,G,23,49,721,0.9370,0.5841,0.77545,letter,32
M,M,S-,S-,21,49,1495,0.9366,0.8705,0.391603,letter,32
O,O,M,M,19,49,1987,0.9362,0.7962,0.152408,letter,32
F+,F+,A+,A+,21,43,52,0.9358,1.7310,1,letter,32
O,O,N+,N+,19,49,1560,0.9358,0.7135,0.152408,letter,32
E,E,N+,N+,21,48,314,0.9353,0.5756,0.470879,letter,32
S-,S-,X,X,23,49,932,0.9352,0.9941,0.77545,letter,32
E-,E-,T,T,22,49,1035,0.9348,0.8549,0.568172,letter,32
O,O,I,I,23,49,1033,0.9347,0.6498,0.77545,letter,32
T+,T+,O+,O+,24,49,954,0.9346,0.4010,1,letter,32
Q,Q,B,B,21,49,1677,0.9342,0.9619,0.391603,letter,32
A+,A+,K,K,18,49,1378,0.9336,1.1262,0.0854331,letter,32
X,X,F,F,20,49,867,0.9335,0.5107,0.25287,letter,32
B,B,O,O,22,49,1303,0.9331,1.0039,0.568172,letter,32
E+,E+,T+,T+,23,49,956,0.9327,0.7403,0.77545,letter,32
T+,T+,W,W,23,49,172,0.9324,0.4554,0.77545,letter,32
A,A,S,S,16,50,2308,0.9323,0.7398,0.0153467,letter,32
B,B,X-,X-,21,49,872,0.9320,1.3965,0.391603,letter,32
G-,G-,X+,X+,24,49,550,0.9318,0.9597,1,letter,32
T+,T+,W-,W-,13,28,13,0.9313,1.0046,0.850554,letter,32
Q,Q,L,L,21,48,531,0.9311,0.8609,0.470879,letter,32
S,S,O+,O+,17,49,876,0.9310,0.8685,0.0443842,letter,32
T-,T-,A-,A-,20,49,1190,0.9308,0.9938,0.25287,letter,32
I,I,I-,I-,22,49,285,0.9305,0.9749,0.568172,letter,32
Y,Y,N+,N+,19,48,1218,0.9303,0.8589,0.193413,letter,32
B,B,W,W,23,48,240,0.9303,0.8407,0.885433,letter,32
N-,N-,B-,B-,23,46,117,0.9299,1.0425,1,letter,32
Z,Z,A,A,13,50,2512,0.9297,0.9827,0.000936223,letter,32
T-,T-,A+,A+,19,49,1402,0.9297,0.9023,0.152408,letter,32
X-,X-,N+,N+,19,48,700,0.9296,0.3964,0.193413,letter,32
E+,E+,P,P,21,48,280,0.9292,0.7792,0.470879,letter,32
E+,E+,K,K,23,49,562,0.9291,0.7864,0.77545,letter,32
X-,X-,T-,T-,21,49,372,0.9284,0.4105,0.391603,letter,32
Y,Y,I+,I+,13,26,29,0.9277,1.2813,1,letter,32
N,N,N+,N+,22,49,1732,0.9276,0.9397,0.568172,letter,32
K,K,S+,S+,20,49,942,0.9267,0.7124,0.25287,letter,32
T+,T+,X,X,21,49,1692,0.9266,0.5083,0.391603,letter,32
A-,A-,S+,S+,18,49,2041,0.9264,0.6924,0.0854331,letter,32
X,X,O,O,18,50,1679,0.9262,0.5868,0.0649086,letter,32
S+,S+,P,P,19,49,378,0.9254,0.5721,0.152408,letter,32
X+,X+,N+,N+,15,50,1894,0.9251,0.6935,0.00660045,letter,32
M,M,F-,F-,15,35,44,0.9248,0.5147,0.49956,letter,32
F,F,F,F,18,49,439,0.9242,0.8611,0.0854331,letter,32
S-,S-,O,O,22,49,794,0.9240,0.9171,0.568172,letter,32
I,I,O-,O-,19,44,112,0.9237,0.9892,0.451381,letter,32
N+,N+,F,F,24,49,782,0.9231,0.8166,1,letter,32
A,A,H,H,16,50,1148,0.9230,0.7322,0.0153467,letter,32
X+,X+,N,N,19,49,1829,0.9229,0.5976,0.152408,letter,32
I,I,E+,E+,21,49,786,0.9226,0.9019,0.391603,letter,32
P,P,N,N,21,49,261,0.9223,0.7478,0.391603,letter,32
E-,E-,B,B,18,49,983,0.9217,1.1564,0.0854331,letter,32
B+,B+,T-,T-,17,37,13,0.9215,0.3487,0.742829,letter,32
Z,Z,Z,Z,7,50,2456,0.9214,0.9997,2.09868e-07,letter,32
B,B,T-,T-,21,49,736,0.9213,1.0301,0.391603,letter,32
E-,E-,G+,G+,17,35,29,0.9212,1.1427,1,letter,32
S-,S-,N,N,17,48,794,0.9211,0.7908,0.0594634,letter,32
X,X,O+,O+,22,49,1000,0.9208,0.5509,0.568172,letter,32
O-,O-,X,X,19,47,212,0.9203,0.8725,0.24296,letter,32
A+,A+,N-,N-,23,49,1138,0.9202,0.9218,0.77545,letter,32
A,A,W-,W-,21,44,36,0.9200,0.5992,0.880396,letter,32
T-,T-,S,S,20,49,920,0.9200,0.8289,0.25287,letter,32
T+,T+,X+,X+,20,49,1665,0.9200,0.5405,0.25287,letter,32
N+,N+,A-,A-,20,50,1953,0.9200,0.8541,0.202639,letter,32
Y,Y,P,P,22,47,176,0.9195,0.9325,0.770867,letter,32
A+,A+,T,T,15,50,2121,0.9195,0.9294,0.00660045,letter,32
F,F,A,A,19,49,1137,0.9194,1.1207,0.152408,letter,32
O,O,B,B,16,49,1338,0.9192,0.9829,0.0212941,letter,32
A-,A-,N,N,20,49,1887,0.9182,0.5919,0.25287,letter,32
C,C,E-,E-,22,48,365,0.9179,0.6802,0.665466,letter,32
A+,A+,O,O,14,50,2128,0.9177,0.9277,0.00260217,letter,32
N+,N+,O-,O-,21,47,281,0.9176,0.6558,0.560065,letter,32
S,S,E-,E-,21,49,1023,0.9174,1.0285,0.391603,letter,32
S+,S+,T-,T-,20,49,970,0.9174,0.5998,0.25287,letter,32
M,M,M,M,1,49,2475,0.9173,0.8673,1.77636e-13,letter,32
I,I,K,K,19,48,620,0.9171,1.0513,0.193413,letter,32
A,A,N+,N+,20,50,2311,0.9168,0.6901,0.202639,letter,32
E-,E-,X-,X-,22,49,769,0.9168,1.2948,0.568172,letter,32
S,S,A-,A-,18,49,1786,0.9162,1.1239,0.0854331,letter,32
F,F,C,C,20,49,236,0.9160,0.9390,0.25287,letter,32
T-,T-,N,N,17,49,957,0.9160,0.6771,0.0443842,letter,32
Q,Q,O-,O-,22,48,372,0.9157,0.7063,0.665466,letter,32
T,T,Z,Z,14,50,2071,0.9155,0.8553,0.00260217,letter,32
Y,Y,N,N,19,48,1230,0.9153,0.7986,0.193413,letter,32
S-,S-,Y,Y,23,48,535,0.9150,0.7804,0.885433,letter,32
N,N,Q,Q,16,49,1961,0.9143,1.0698,0.0212941,letter,32
N-,N-,S,S,20,49,543,0.9142,0.6374,0.25287,letter,32
G,G,I-,I-,22,49,194,0.9138,1.0579,0.568172,letter,32
O,O,L+,L+,21,47,79,0.9138,0.3673,0.560065,letter,32
S-,S-,S+,S+,20,49,970,0.9137,0.8934,0.25287,letter,32
H,H,N+,N+,20,50,644,0.9128,0.8011,0.202639,letter,32
X+,X+,Z,Z,21,50,2231,0.9127,0.8341,0.322236,letter,32
N+,N+,L,L,21,48,354,0.9127,0.8147,0.470879,letter,32
C,C,G,G,23,48,156,0.9126,0.6933,0.885433,letter,32
G,G,B,B,22,49,466,0.9126,1.4082,0.568172,letter,32
N-,N-,S-,S-,23,48,256,0.9123,0.6965,0.885433,letter,32
E+,E+,T-,T-,23,49,471,0.9114,0.6576,0.77545,letter,32
N+,N+,C,C,21,49,482,0.9113,0.6749,0.391603,letter,32
B,B,L,L,20,48,360,0.9104,1.0191,0.312327,letter,32
Z,Z,N,N,13,50,2194,0.9104,0.9034,0.000936223,letter,32
A-,A-,O+,O+,18,49,1238,0.9104,0.5744,0.0854331,letter,32
X,X,E,E,23,49,405,0.9099,0.6882,0.77545,letter,32
S+,S+,L-,L-,21,49,398,0.9094,0.2864,0.391603,letter,32
E+,E+,X,X,17,50,1247,0.9094,0.8710,0.0328391,letter,32
S+,S+,N,N,20,49,1754,0.9086,0.5276,0.25287,letter,32
T,T,N-,N-,21,48,640,0.9080,0.7517,0.470879,letter,32
L-,L-,K,K,20,49,327,0.9070,1.9025,0.25287,letter,32
A,A,A,A,9,50,2490,0.9070,0.7934,5.6141e-06,letter,32
A,A,A-,A-,13,50,2346,0.9064,0.8152,0.000936223,letter,32
N-,N-,I,I,22,49,325,0.9063,0.7672,0.568172,letter,32
H,H,G+,G+,16,32,15,0.9063,0.7035,1,letter,32
T-,T-,Z,Z,16,49,1373,0.9051,0.8094,0.0212941,letter,32
N+,N+,B+,B+,17,38,30,0.9051,0.0837,0.627103,letter,32
T,T,E-,E-,19,50,1174,0.9047,0.8091,0.11892,letter,32
N,N,A,A,10,49,2172,0.9045,0.9485,3.84591e-05,letter,32
I-,I-,S+,S+,20,49,572,0.9045,1.4854,0.25287,letter,32
T,T,P,P,22,48,375,0.9042,0.8701,0.665466,letter,32
O,O,T-,T-,23,49,839,0.9038,0.7109,0.77545,letter,32
N,N,F,F,18,49,760,0.9034,0.9693,0.0854331,letter,32
E,E,E,E,21,46,30,0.9030,0.6889,0.658738,letter,32
B,B,Z,Z,16,49,1722,0.9028,0.9506,0.0212941,letter,32
S+,S+,Q,Q,17,49,2021,0.9023,0.6614,0.0443842,letter,32
S+,S+,A+,A+,13,49,2183,0.9022,0.5745,0.00140269,letter,32
A-,A-,B-,B-,19,49,411,0.9004,0.7739,0.152408,letter,32
N-,N-,M,M,19,49,991,0.9003,0.5807,0.152408,letter,32
M,M,E-,E-,16,50,1725,0.9002,0.8239,0.0153467,letter,32
E-,E-,I,I,20,49,705,0.8994,0.8106,0.25287,letter,32
N-,N-,K,K,21,48,286,0.8993,0.8350,0.470879,letter,32
L,L,O+,O+,21,48,105,0.8983,1.0241,0.470879,letter,32
F-,F-,Q,Q,14,32,38,0.8983,0.8133,0.596615,letter,32
Q,Q,S-,S-,15,49,1283,0.8981,0.6823,0.00939924,letter,32
L+,L+,A,A,19,47,180,0.8979,1.3471,0.24296,letter,32
N+,N+,M,M,15,50,2304,0.8973,0.7042,0.00660045,letter,32
B,B,X,X,18,49,1455,0.8972,1.1315,0.0854331,letter,32
I+,I+,Z,Z,18,38,36,0.8970,0.2885,0.871415,letter,32
C,C,S,S,22,48,549,0.8966,0.7470,0.665466,letter,32
T-,T-,M,M,17,49,1422,0.8964,0.7337,0.0443842,letter,32
A+,A+,A+,A+,6,50,2379,0.8963,0.9612,3.24374e-08,letter,32
I-,I-,M,M,18,49,764,0.8953,1.2386,0.0854331,letter,32
S+,S+,O,O,18,49,1697,0.8950,0.5955,0.0854331,letter,32
A,A,E+,E+,12,49,1733,0.8946,0.7312,0.000469757,letter,32
H,H,T-,T-,18,49,404,0.8942,0.7262,0.0854331,letter,32
X,X,B,B,15,49,1435,0.8933,0.6231,0.00939924,letter,32
O,O,A,A,10,49,2027,0.8933,0.8536,3.84591e-05,letter,32
S,S,O,O,15,50,1501,0.8932,1.0137,0.00660045,letter,32
S+,S+,G-,G-,19,49,507,0.8931,0.4609,0.152408,letter,32
P,P,M,M,17,49,478,0.8930,0.7304,0.0443842,letter,32
G-,G-,Q,Q,21,49,661,0.8921,0.9020,0.391603,letter,32
M,M,E,E,17,49,557,0.8914,1.2044,0.0443842,letter,32
T-,T-,G,G,20,49,355,0.8913,0.8064,0.25287,letter,32
X,X,T-,T-,20,49,1022,0.8913,0.5226,0.25287,letter,32
Y,Y,G-,G-,19,48,329,0.8905,0.7557,0.193413,letter,32
E-,E-,H,H,23,48,442,0.8904,1.1192,0.885433,letter,32
T+,T+,N+,N+,17,49,1529,0.8900,0.4256,0.0443842,letter,32
S+,S+,X,X,16,49,1872,0.8899,0.6149,0.0212941,letter,32
X+,X+,X-,X-,21,49,1299,0.8898,1.0318,0.391603,letter,32
N,N,I-,I-,23,48,337,0.8898,1.1973,0.885433,letter,32
W,W,W,W,17,49,42,0.8896,0.7418,0.0443842,letter,32
M,M,W,W,18,49,450,0.8894,0.9444,0.0854331,letter,32
A+,A+,E+,E+,13,49,1736,0.8889,0.7882,0.00140269,letter,32
Q,Q,O+,O+,19,49,1374,0.8888,0.7091,0.152408,letter,32
C,C,N+,N+,20,49,555,0.8886,0.7116,0.25287,letter,32
A+,A+,L-,L-,20,49,594,0.8884,0.4850,0.25287,letter,32
Q-,Q-,X+,X+,12,26,13,0.8884,0.0000,0.845019,letter,32
O,O,C,C,24,49,442,0.8880,0.6801,1,letter,32
W,W,A+,A+,16,48,314,0.8877,0.7925,0.0293049,letter,32
P,P,N-,N-,22,45,72,0.8877,0.8219,1,letter,32
O+,O+,I,I,22,49,692,0.8877,0.8821,0.568172,letter,32
E+,E+,S+,S+,17,50,1250,0.8874,0.7778,0.0328391,letter,32
K,K,H,H,21,49,381,0.8863,0.6476,0.391603,letter,32
X+,X+,E-,E-,18,49,1378,0.8862,0.7245,0.0854331,letter,32
L-,L-,E+,E+,20,49,339,0.8861,1.6193,0.25287,letter,32
L-,L-,T,T,21,49,451,0.8861,1.6674,0.391603,letter,32
S+,S+,I,I,18,49,1176,0.8860,0.5521,0.0854331,letter,32
A+,A+,E,E,16,49,537,0.8857,1.0667,0.0212941,letter,32
X,X,S,S,17,50,1681,0.8853,0.5748,0.0328391,letter,32
A,A,I-,I-,18,49,695,0.8851,0.6947,0.0854331,letter,32
N,N,T+,T+,16,49,1495,0.8844,0.9657,0.0212941,letter,32
G-,G-,S,S,19,49,404,0.8841,0.7599,0.152408,letter,32
X+,X+,I,I,17,49,1321,0.8826,0.6231,0.0443842,letter,32
B-,B-,S+,S+,16,49,368,0.8826,1.0167,0.0212941,letter,32
N-,N-,X+,X+,15,48,654,0.8826,0.7212,0.0132833,letter,32
F,F,S-,S-,20,48,424,0.8821,0.8616,0.312327,letter,32
L-,L-,E-,E-,19,49,449,0.8819,1.2428,0.152408,letter,32
N+,N+,I,I,20,49,1231,0.8819,0.6912,0.25287,letter,32
N+,N+,X-,X-,17,48,1112,0.8810,1.0446,0.0594634,letter,32
S,S,G,G,21,50,601,0.8810,0.7923,0.322236,letter,32
A,A,L+,L+,20,49,174,0.8807,0.5345,0.25287,letter,32
X,X,C,C,20,48,560,0.8806,0.4914,0.312327,letter,32
Q,Q,S,S,14,50,2049,0.8802,0.6817,0.00260217,letter,32
I,I,N-,N-,21,49,397,0.8798,1.0053,0.391603,letter,32
H,H,X,X,19,49,776,0.8793,1.0159,0.152408,letter,32
H,H,F,F,20,48,290,0.8792,0.6756,0.312327,letter,32
B,B,S-,S-,19,49,735,0.8791,0.8304,0.152408,letter,32
N-,N-,H,H,23,48,215,0.8789,0.6670,0.885433,letter,32
I,I,E-,E-,19,49,798,0.8781,0.8691,0.152408,letter,32
F+,F+,E-,E-,18,38,40,0.8779,1.3121,0.871415,letter,32
H,H,I,I,16,49,492,0.8778,0.7268,0.0212941,letter,32
Q,Q,N-,N-,18,49,1021,0.8772,0.6387,0.0854331,letter,32
I,I,Y,Y,14,49,702,0.8766,0.7570,0.00380165,letter,32
O+,O+,S-,S-,22,49,587,0.8763,0.8578,0.568172,letter,32
B-,B-,L+,L+,20,42,41,0.8763,0.4817,0.877614,letter,32
A,A,B-,B-,20,50,571,0.8761,0.6669,0.202639,letter,32
O+,O+,L+,L+,17,39,46,0.8758,1.1401,0.522397,letter,32
H,H,S,S,15,50,691,0.8749,0.8337,0.00660045,letter,32
Q,Q,B+,B+,17,36,48,0.8749,0.1441,0.867939,letter,32
G-,G-,A-,A-,17,49,604,0.8742,0.8841,0.0443842,letter,32
L,L,A+,A+,19,48,349,0.8737,1.0039,0.193413,letter,32
K,K,L-,L-,22,49,204,0.8735,0.2779,0.568172,letter,32
S,S,B,B,19,49,1217,0.8733,1.1255,0.152408,letter,32
G,G,L,L,23,47,130,0.8732,1.1966,1,letter,32
Q,Q,L-,L-,20,49,536,0.8732,0.4668,0.25287,letter,32
L,L,Z,Z,20,49,310,0.8731,0.9765,0.25287,letter,32
A+,A+,Y,Y,15,49,1623,0.8728,0.8358,0.00939924,letter,32
G-,G-,B-,B-,22,49,128,0.8727,0.7891,0.568172,letter,32
X-,X-,G,G,24,49,184,0.8723,0.3617,1,letter,32
S+,S+,T,T,17,49,1767,0.8720,0.5374,0.0443842,letter,32
E+,E+,M,M,13,49,1533,0.8717,0.5834,0.00140269,letter,32
Y,Y,N-,N-,20,48,408,0.8715,0.7391,0.312327,letter,32
G,G,G-,G-,22,48,174,0.8715,1.0605,0.665466,letter,32
G,G,H,H,20,49,340,0.8712,1.3840,0.25287,letter,32
E-,E-,E+,E+,18,49,812,0.8711,0.8464,0.0854331,letter,32
T+,T+,T-,T-,21,49,865,0.8709,0.3728,0.391603,letter,32
B,B,E-,E-,13,49,997,0.8704,0.8786,0.00140269,letter,32
S,S,S+,S+,18,49,1753,0.8699,1.2025,0.0854331,letter,32
O-,O-,A+,A+,16,48,318,0.8691,0.6015,0.0293049,letter,32
I,I,B,B,19,49,948,0.8690,1.0217,0.152408,letter,32
S-,S-,K,K,20,49,422,0.8688,0.9482,0.25287,letter,32
Q,Q,F,F,17,49,1124,0.8687,0.6917,0.0443842,letter,32
B,B,N-,N-,19,49,584,0.8686,0.8918,0.152408,letter,32
H,H,A-,A-,16,49,782,0.8683,0.9059,0.0212941,letter,32
C,C,W,W,21,45,45,0.8683,0.5890,0.765992,letter,32
B,B,C,C,17,49,373,0.8679,0.7679,0.0443842,letter,32
Q,Q,E+,E+,17,49,1608,0.8672,0.7521,0.0443842,letter,32
I,I,G-,G-,22,49,339,0.8666,0.7151,0.568172,letter,32
W,W,X+,X+,21,48,226,0.8664,0.8857,0.470879,letter,32
X,X,X+,X+,13,50,1806,0.8664,0.6271,0.000936223,letter,32
I+,I+,S+,S+,17,38,24,0.8661,0.3698,0.627103,letter,32
L,L,E+,E+,21,47,139,0.8661,1.0725,0.560065,letter,32
S,S,A+,A+,11,50,2032,0.8660,1.0492,9.02149e-05,letter,32
E-,E-,N-,N-,15,48,476,0.8655,0.8719,0.0132833,letter,32
I,I,A-,A-,16,49,1343,0.8655,1.0022,0.0212941,letter,32
Z,Z,L,L,21,50,584,0.8650,0.8064,0.322236,letter,32
B,B,T,T,21,49,1273,0.8649,0.9368,0.391603,letter,32
B,B,S+,S+,14,49,1517,0.8645,0.9397,0.00380165,letter,32
S,S,H,H,17,50,749,0.8641,0.9440,0.0328391,letter,32
B-,B-,E,E,20,48,101,0.8632,0.9063,0.312327,letter,32
A-,A-,T-,T-,15,49,1136,0.8631,0.5522,0.00939924,letter,32
G-,G-,N+,N+,22,49,476,0.8631,0.7267,0.568172,letter,32
G,G,N,N,18,49,590,0.8630,1.1931,0.0854331,letter,32
N+,N+,N,N,16,50,1775,0.8629,0.6776,0.0153467,letter,32
Y,Y,F,F,20,48,511,0.8628,0.6737,0.312327,letter,32
Y,Y,Z,Z,13,48,1498,0.8628,0.7073,0.00208811,letter,32
O-,O-,I,I,17,44,79,0.8624,0.6240,0.174171,letter,32
A,A,X-,X-,13,50,1625,0.8616,0.9933,0.000936223,letter,32
N+,N+,G+,G+,20,42,50,0.8616,0.7127,0.877614,letter,32
H,H,Z,Z,16,49,961,0.8589,0.7968,0.0212941,letter,32
B,B,O+,O+,19,49,829,0.8569,0.7629,0.152408,letter,32
A+,A+,X-,X-,17,50,1630,0.8562,1.2605,0.0328391,letter,32
Z,Z,S-,S-,18,49,1455,0.8557,0.8315,0.0854331,letter,32
G-,G-,A,A,15,49,774,0.8553,0.7092,0.00939924,letter,32
A+,A+,I+,I+,21,45,90,0.8547,0.4416,0.765992,letter,32
A+,A+,G+,G+,19,46,94,0.8546,0.8743,0.301996,letter,32
X-,X-,Z,Z,13,49,1086,0.8545,0.3762,0.00140269,letter,32
O+,O+,C,C,19,48,263,0.8543,0.9167,0.193413,letter,32
O,O,E-,E-,19,49,1136,0.8541,0.7522,0.152408,letter,32
N+,N+,T+,T+,12,49,1551,0.8540,0.7813,0.000469757,letter,32
T+,T+,P,P,18,49,326,0.8531,0.3140,0.0854331,letter,32
B,B,T+,T+,14,49,1203,0.8531,0.9576,0.00380165,letter,32
W-,W-,Z,Z,16,37,19,0.8527,0.4145,0.511376,letter,32
G-,G-,O,O,17,48,495,0.8524,0.8342,0.0594634,letter,32
I-,I-,B-,B-,21,47,104,0.8521,1.0363,0.560065,letter,32
B-,B-,X+,X+,18,49,371,0.8505,1.0087,0.0854331,letter,32
A+,A+,X+,X+,8,50,2232,0.8505,0.9074,1.16356e-06,letter,32
I-,I-,T+,T+,20,49,440,0.8501,1.2458,0.25287,letter,32
G-,G-,E,E,22,49,69,0.8496,1.0836,0.568172,letter,32
T-,T-,I,I,17,49,712,0.8491,0.7481,0.0443842,letter,32
W,W,S+,S+,17,48,234,0.8489,0.8833,0.0594634,letter,32
P,P,A,A,16,49,467,0.8488,0.8054,0.0212941,letter,32
Z,Z,S,S,13,50,2314,0.8481,0.9070,0.000936223,letter,32
I-,I-,S,S,20,49,471,0.8477,1.2829,0.25287,letter,32
G+,G+,X,X,19,40,17,0.8477,0.2591,0.874629,letter,32
X+,X+,B,B,13,49,1562,0.8467,0.7747,0.00140269,letter,32
N+,N+,N-,N-,19,49,643,0.8463,0.7356,0.152408,letter,32
W,W,Z,Z,19,49,313,0.8446,0.6966,0.152408,letter,32
G-,G-,O-,O-,23,47,71,0.8443,1.0072,1,letter,32
C,C,Y,Y,19,48,333,0.8442,0.6983,0.193413,letter,32
S,S,N+,N+,13,50,1652,0.8440,0.9214,0.000936223,letter,32
X-,X-,M,M,17,49,1116,0.8440,0.3501,0.0443842,letter,32
S,S,F-,F-,14,31,23,0.8433,0.1862,0.7201,letter,32
K,K,F,F,15,49,406,0.8425,0.3943,0.00939924,letter,32
A+,A+,O+,O+,15,49,1564,0.8423,0.7705,0.00939924,letter,32
X-,X-,B,B,19,49,536,0.8420,0.3754,0.152408,letter,32
N+,N+,T,T,13,50,1729,0.8417,0.7811,0.000936223,letter,32
M,M,I-,I-,13,49,729,0.8415,0.9203,0.00140269,letter,32
I,I,G,G,22,49,484,0.8408,0.9302,0.568172,letter,32
C,C,Z,Z,14,49,830,0.8402,0.7101,0.00380165,letter,32
N+,N+,L-,L-,20,49,304,0.8390,0.3334,0.25287,letter,32
S+,S+,E,E,19,49,344,0.8386,0.5815,0.152408,letter,32
Q,Q,I-,I-,18,49,638,0.8379,0.6320,0.0854331,letter,32
N,N,B+,B+,11,27,19,0.8377,0.0000,0.442068,letter,32
L-,L-,Z,Z,14,49,670,0.8375,1.7021,0.00380165,letter,32
L+,L+,E,E,20,46,57,0.8370,1.5151,0.461391,letter,32
F+,F+,S,S,18,40,32,0.8354,1.5239,0.635828,letter,32
A,A,F,F,16,49,1218,0.8346,0.5802,0.0212941,letter,32
B,B,A,A,10,49,1745,0.8345,0.9171,3.84591e-05,letter,32
T-,T-,T,T,15,49,1006,0.8340,0.7287,0.00939924,letter,32
A-,A-,I,I,13,49,1278,0.8329,0.5407,0.00140269,letter,32
E,E,G,G,22,47,88,0.8328,0.4310,0.770867,letter,32
H,H,A,A,15,50,1022,0.8328,0.8768,0.00660045,letter,32
E-,E-,Z,Z,15,49,1456,0.8320,0.7995,0.00939924,letter,32
N-,N-,S+,S+,18,49,690,0.8320,0.7459,0.0854331,letter,32
E-,E-,Q-,Q-,15,33,14,0.8318,0.6304,0.728332,letter,32
Y,Y,S,S,19,48,1082,0.8317,0.7147,0.193413,letter,32
A+,A+,S-,S-,14,49,1466,0.8303,0.7472,0.00380165,letter,32
O,O,O+,O+,21,49,899,0.8301,0.6976,0.391603,letter,32
A+,A+,I-,I-,16,49,684,0.8299,0.8468,0.0212941,letter,32
Z,Z,E,E,17,49,507,0.8293,1.1039,0.0443842,letter,32
I-,I-,T,T,18,48,450,0.8289,1.2107,0.111403,letter,32
F+,F+,Z,Z,16,43,55,0.8279,1.3391,0.126289,letter,32
A+,A+,T-,T-,13,49,1437,0.8273,0.8015,0.00140269,letter,32
S,S,I-,I-,19,49,393,0.8268,0.7397,0.152408,letter,32
O-,O-,W,W,20,45,45,0.8265,0.7629,0.551484,letter,32
O,O,A-,A-,12,49,1741,0.8264,0.8160,0.000469757,letter,32
O,O,W,W,20,49,262,0.8261,0.6803,0.25287,letter,32
P,P,T,T,22,48,270,0.8261,0.5947,0.665466,letter,32
B,B,W-,W-,19,41,23,0.8255,0.8990,0.755229,letter,32
T,T,Y,Y,17,49,1396,0.8255,0.6174,0.0443842,letter,32
G-,G-,C,C,20,46,109,0.8253,1.0212,0.461391,letter,32
O-,O-,A-,A-,17,48,222,0.8253,0.6168,0.0594634,letter,32
L-,L-,O,O,18,49,531,0.8249,1.4858,0.0854331,letter,32
G,G,Z,Z,17,49,931,0.8245,1.1883,0.0443842,letter,32
B-,B-,A,A,13,49,509,0.8244,0.8842,0.00140269,letter,32
C,C,B,B,18,49,471,0.8239,0.8569,0.0854331,letter,32
T-,T-,C,C,18,47,209,0.8237,0.7721,0.143865,letter,32
A+,A+,B,B,12,49,1845,0.8232,0.9371,0.000469757,letter,32
N-,N-,O+,O+,22,48,238,0.8223,0.6568,0.665466,letter,32
A,A,I,I,13,50,1661,0.8222,0.5975,0.000936223,letter,32
E+,E+,S-,S-,18,49,512,0.8213,0.5270,0.0854331,letter,32
A+,A+,G,G,13,50,958,0.8208,0.6914,0.000936223,letter,32
A+,A+,L,L,20,48,616,0.8204,0.8911,0.312327,letter,32
T,T,E,E,20,49,301,0.8199,0.8266,0.25287,letter,32
I-,I-,N,N,21,48,453,0.8196,0.9960,0.470879,letter,32
E+,E+,S,S,12,50,1044,0.8193,0.7761,0.000305864,letter,32
N-,N-,A,A,15,49,985,0.8192,0.7211,0.00939924,letter,32
A+,A+,F,F,11,49,1220,0.8184,0.7838,0.000141971,letter,32
