source,source_label,target,target_label,up,n,n_prompts,spec,obs_over_exp,p,grain,perm
O-,O-,N,N,23,49,255,0.9641,0.9317,0.77545,letter,32
X,X,N+,N+,22,50,1975,0.9640,0.5535,0.479888,letter,32
B,B,O,O,18,49,1601,0.9635,1.0279,0.0854331,letter,32
B,B,Q,Q,22,49,1716,0.9633,1.0631,0.568172,letter,32
S+,S+,H,H,23,50,1364,0.9633,0.6832,0.671811,letter,32
W,W,X+,X+,23,48,474,0.9625,0.9733,0.885433,letter,32
X-,X-,G,G,23,49,266,0.9622,0.3904,0.77545,letter,32
E-,E-,O,O,22,49,1553,0.9615,0.9857,0.568172,letter,32
O,O,X-,X-,22,49,1463,0.9613,1.2558,0.568172,letter,32
L-,L-,N,N,22,48,530,0.9612,1.5110,0.665466,letter,32
A,A,S-,S-,20,50,1613,0.9609,0.7626,0.202639,letter,32
T-,T-,S-,S-,23,49,541,0.9604,0.7705,0.77545,letter,32
N,N,L-,L-,23,48,397,0.9604,0.4638,0.885433,letter,32
I,I,O,O,21,49,1838,0.9604,1.0499,0.391603,letter,32
Z,Z,H,H,21,50,1900,0.9602,1.0968,0.322236,letter,32
O+,O+,K,K,23,49,687,0.9602,1.1307,0.77545,letter,32
B-,B-,A-,A-,22,49,484,0.9600,1.0740,0.568172,letter,32
X,X,S,S,21,50,1867,0.9597,0.6184,0.322236,letter,32
I,I,A,A,20,49,2089,0.9596,1.0056,0.25287,letter,32
B,B,F,F,23,49,848,0.9591,0.8540,0.77545,letter,32
O,O,B,B,19,49,1654,0.9585,0.9181,0.152408,letter,32
S+,S+,T+,T+,22,49,1671,0.9585,0.8040,0.568172,letter,32
T,T,S,S,24,50,1962,0.9583,0.9318,0.887725,letter,32
X-,X-,H,H,23,49,639,0.9583,0.4288,0.77545,letter,32
A+,A+,O+,O+,19,49,1720,0.9581,0.9159,0.152408,letter,32
T+,T+,A,A,18,49,2019,0.9580,0.5291,0.0854331,letter,32
A,A,Q,Q,17,50,2369,0.9580,0.8488,0.0328391,letter,32
N-,N-,F,F,23,49,436,0.9579,0.5455,0.77545,letter,32
G-,G-,B-,B-,22,49,164,0.9571,1.1255,0.568172,letter,32
I,I,Z,Z,23,49,2119,0.9568,0.9490,0.77545,letter,32
O-,O-,A+,A+,22,49,381,0.9565,0.8445,0.568172,letter,32
A,A,M,M,15,50,2528,0.9563,0.7100,0.00660045,letter,32
P,P,A+,A+,22,49,514,0.9563,0.9133,0.568172,letter,32
S-,S-,T+,T+,22,49,793,0.9562,0.9459,0.568172,letter,32
G-,G-,S,S,23,49,517,0.9561,0.8392,0.77545,letter,32
Y,Y,N,N,20,49,1280,0.9558,0.7475,0.25287,letter,32
A,A,B,B,20,49,1948,0.9554,0.8741,0.25287,letter,32
A+,A+,N+,N+,15,50,2339,0.9553,0.9356,0.00660045,letter,32
X+,X+,E-,E-,22,49,1657,0.9552,0.7330,0.568172,letter,32
B,B,O+,O+,19,49,950,0.9552,0.7835,0.152408,letter,32
E+,E+,P,P,22,49,298,0.9548,0.6222,0.568172,letter,32
O-,O-,B,B,24,48,269,0.9548,0.9535,1,letter,32
S-,S-,E,E,24,48,162,0.9547,1.1433,1,letter,32
A+,A+,N,N,20,49,2225,0.9546,0.9282,0.25287,letter,32
H,H,B,B,22,49,1124,0.9542,0.9126,0.568172,letter,32
S-,S-,T,T,22,49,1041,0.9542,0.8070,0.568172,letter,32
L+,L+,A+,A+,21,47,217,0.9541,1.2400,0.560065,letter,32
X+,X+,S+,S+,19,50,2137,0.9540,0.9387,0.11892,letter,32
S+,S+,Q,Q,16,50,2134,0.9539,0.7739,0.0153467,letter,32
S+,S+,T,T,17,50,2012,0.9529,0.7358,0.0328391,letter,32
B-,B-,M,M,24,49,591,0.9526,0.9474,1,letter,32
O+,O+,H,H,21,49,866,0.9524,1.0588,0.391603,letter,32
O+,O+,F,F,23,49,598,0.9524,0.8335,0.77545,letter,32
S+,S+,X,X,22,50,2007,0.9520,0.7443,0.479888,letter,32
A,A,N+,N+,19,50,2413,0.9519,0.7284,0.11892,letter,32
B-,B-,E,E,23,49,115,0.9519,1.0024,0.77545,letter,32
O,O,I,I,17,50,1762,0.9514,0.7662,0.0328391,letter,32
N,N,K,K,20,49,1141,0.9514,1.0842,0.25287,letter,32
L,L,T+,T+,22,48,235,0.9513,1.2387,0.665466,letter,32
B,B,N,N,19,49,1474,0.9512,0.8012,0.152408,letter,32
L-,L-,G-,G-,22,48,243,0.9511,1.2566,0.665466,letter,32
F,F,F,F,19,49,493,0.9510,0.8958,0.152408,letter,32
B,B,A-,A-,20,49,1631,0.9509,1.1460,0.25287,letter,32
O,O,C,C,23,49,606,0.9507,0.7429,0.77545,letter,32
S-,S-,A,A,19,49,1484,0.9503,0.9824,0.152408,letter,32
B-,B-,T,T,21,49,369,0.9502,0.8646,0.391603,letter,32
N+,N+,L-,L-,23,49,448,0.9502,0.3427,0.77545,letter,32
A-,A-,S-,S-,22,49,1288,0.9486,0.7165,0.568172,letter,32
P,P,Z,Z,23,49,470,0.9483,0.8778,0.77545,letter,32
N-,N-,N,N,21,49,955,0.9478,0.6417,0.391603,letter,32
C,C,N+,N+,22,49,671,0.9477,0.8214,0.568172,letter,32
P,P,T-,T-,21,49,146,0.9471,0.7361,0.391603,letter,32
E,E,H,H,19,48,303,0.9471,0.5922,0.193413,letter,32
N+,N+,F,F,21,49,1049,0.9469,0.7893,0.391603,letter,32
X-,X-,T-,T-,24,49,423,0.9464,0.3423,1,letter,32
S+,S+,E+,E+,20,49,1360,0.9464,0.6190,0.25287,letter,32
A-,A-,B,B,22,49,1654,0.9459,0.7048,0.568172,letter,32
O+,O+,P,P,22,49,209,0.9451,1.1004,0.568172,letter,32
X+,X+,I,I,20,49,1858,0.9449,0.7245,0.25287,letter,32
B,B,X,X,21,49,1595,0.9448,1.2498,0.391603,letter,32
B,B,G-,G-,23,48,535,0.9447,0.8639,0.885433,letter,32
G,G,A+,A+,21,49,1035,0.9442,1.3784,0.391603,letter,32
I,I,G-,G-,23,49,528,0.9440,0.6436,0.77545,letter,32
M,M,F,F,21,49,1373,0.9440,0.8181,0.391603,letter,32
M,M,A-,A-,17,49,2363,0.9438,1.1529,0.0443842,letter,32
M,M,H,H,20,50,1860,0.9434,1.0851,0.202639,letter,32
G-,G-,T-,T-,21,49,256,0.9432,1.1234,0.391603,letter,32
G,G,T,T,20,49,735,0.9431,1.2648,0.25287,letter,32
B,B,N-,N-,19,49,897,0.9430,0.9967,0.152408,letter,32
B,B,L,L,23,49,480,0.9429,1.1325,0.77545,letter,32
N+,N+,Q,Q,17,50,2229,0.9428,0.8897,0.0328391,letter,32
F,F,T-,T-,23,49,414,0.9428,0.9294,0.77545,letter,32
T+,T+,Q,Q,20,49,1874,0.9426,0.4845,0.25287,letter,32
B,B,T-,T-,23,49,843,0.9425,1.0418,0.77545,letter,32
A-,A-,Q,Q,10,49,2188,0.9423,0.6842,3.84591e-05,letter,32
A-,A-,E-,E-,22,49,1637,0.9421,0.6170,0.568172,letter,32
I-,I-,I,I,19,49,705,0.9421,1.0326,0.152408,letter,32
A+,A+,O,O,16,50,2249,0.9419,0.9805,0.0153467,letter,32
X+,X+,Z,Z,20,50,2318,0.9411,0.8825,0.202639,letter,32
Z,Z,A,A,11,50,2538,0.9406,0.9990,9.02149e-05,letter,32
I,I,H,H,22,49,988,0.9405,0.9466,0.568172,letter,32
F,F,Z,Z,17,49,1176,0.9402,1.0968,0.0443842,letter,32
B,B,E+,E+,22,49,1096,0.9402,0.9435,0.568172,letter,32
X,X,A,A,14,50,2146,0.9399,0.6047,0.00260217,letter,32
E-,E-,I-,I-,23,49,560,0.9399,0.8837,0.77545,letter,32
C,C,S,S,21,49,605,0.9396,0.8402,0.391603,letter,32
O-,O-,A-,A-,21,48,304,0.9395,0.8064,0.470879,letter,32
Z,Z,S-,S-,21,50,1686,0.9393,1.0627,0.322236,letter,32
S-,S-,X,X,23,49,1074,0.9391,1.0319,0.77545,letter,32
A+,A+,W,W,21,49,685,0.9391,0.8766,0.391603,letter,32
T+,T+,X,X,20,49,1779,0.9386,0.5034,0.25287,letter,32
N+,N+,M,M,19,50,2430,0.9380,0.7061,0.11892,letter,32
G,G,T+,T+,20,49,662,0.9377,1.3939,0.25287,letter,32
A-,A-,L,L,23,49,573,0.9377,0.8682,0.77545,letter,32
C,C,N-,N-,21,48,338,0.9374,0.8353,0.470879,letter,32
T,T,S-,S-,20,50,1169,0.9371,0.8495,0.202639,letter,32
I,I,A+,A+,17,49,2055,0.9366,0.9869,0.0443842,letter,32
H,H,Q,Q,20,50,1655,0.9366,0.8387,0.202639,letter,32
A,A,X,X,12,50,2237,0.9364,0.9023,0.000305864,letter,32
N-,N-,I,I,22,49,809,0.9363,0.7277,0.568172,letter,32
N+,N+,P,P,21,48,446,0.9361,0.8247,0.470879,letter,32
E+,E+,A,A,18,50,1605,0.9355,0.7785,0.0649086,letter,32
O-,O-,Z,Z,19,49,417,0.9355,0.8266,0.152408,letter,32
S,S,O,O,17,50,1821,0.9353,1.0843,0.0328391,letter,32
N,N,Q,Q,15,49,2109,0.9352,0.9744,0.00939924,letter,32
S+,S+,Y,Y,22,49,1311,0.9351,0.6440,0.568172,letter,32
G,G,N,N,19,49,734,0.9349,1.1647,0.152408,letter,32
G,G,N+,N+,19,49,831,0.9349,1.2487,0.152408,letter,32
Q,Q,T-,T-,18,49,1375,0.9346,0.8897,0.0854331,letter,32
E+,E+,G,G,24,50,411,0.9338,0.7313,0.887725,letter,32
S,S,X+,X+,20,50,1827,0.9337,1.0801,0.202639,letter,32
O+,O+,L-,L-,21,47,246,0.9336,0.4524,0.560065,letter,32
T-,T-,A+,A+,20,49,1430,0.9333,0.8289,0.25287,letter,32
P,P,E,E,23,47,68,0.9330,0.7926,1,letter,32
K,K,Q,Q,21,50,1186,0.9328,0.7996,0.322236,letter,32
T,T,Z,Z,15,50,2246,0.9322,0.8557,0.00660045,letter,32
G,G,X,X,20,49,862,0.9320,1.4753,0.25287,letter,32
O-,O-,Q,Q,22,49,336,0.9317,0.7556,0.568172,letter,32
W,W,Y,Y,23,48,279,0.9315,0.7623,0.885433,letter,32
S,S,W,W,23,48,402,0.9310,0.9344,0.885433,letter,32
N-,N-,S-,S-,21,48,443,0.9308,0.6988,0.470879,letter,32
I-,I-,N-,N-,22,48,397,0.9306,1.2324,0.665466,letter,32
G,G,O,O,19,49,882,0.9306,1.3936,0.152408,letter,32
N+,N+,T,T,15,50,2049,0.9304,0.8332,0.00660045,letter,32
E-,E-,B,B,20,49,1230,0.9303,1.0980,0.25287,letter,32
S,S,G,G,21,50,739,0.9303,1.0140,0.322236,letter,32
A,A,S+,S+,13,50,2384,0.9302,0.8593,0.000936223,letter,32
O,O,N-,N-,23,49,1167,0.9300,0.8813,0.77545,letter,32
N+,N+,N,N,17,50,2069,0.9299,0.7469,0.0328391,letter,32
Q,Q,F,F,21,49,1247,0.9298,0.7633,0.391603,letter,32
B,B,Z,Z,15,49,1839,0.9298,1.0070,0.00939924,letter,32
H,H,C,C,22,48,319,0.9298,0.7437,0.665466,letter,32
T+,T+,T-,T-,21,49,892,0.9295,0.4636,0.391603,letter,32
L+,L+,E,E,22,46,73,0.9289,1.4376,0.882996,letter,32
T,T,A-,A-,20,49,2084,0.9278,0.9342,0.25287,letter,32
S+,S+,N-,N-,21,49,1086,0.9272,0.7220,0.391603,letter,32
A-,A-,S,S,21,49,2031,0.9270,0.6469,0.391603,letter,32
L-,L-,X,X,19,49,623,0.9269,2.3241,0.152408,letter,32
N-,N-,G,G,23,48,309,0.9269,0.6769,0.885433,letter,32
G,G,E+,E+,20,49,485,0.9266,1.3273,0.25287,letter,32
E-,E-,B-,B-,20,49,429,0.9262,0.9940,0.25287,letter,32
A,A,E+,E+,16,49,1781,0.9262,0.7999,0.0212941,letter,32
G+,G+,O,O,19,42,28,0.9259,0.2518,0.643969,letter,32
M,M,S-,S-,21,49,1669,0.9253,1.0109,0.391603,letter,32
C,C,O,O,20,49,777,0.9246,0.8402,0.25287,letter,32
X,X,B-,B-,23,49,483,0.9246,0.7037,0.77545,letter,32
H,H,I,I,22,50,908,0.9245,0.7868,0.479888,letter,32
O+,O+,E-,E-,21,49,973,0.9245,1.1158,0.391603,letter,32
G+,G+,S+,S+,20,42,31,0.9243,0.4153,0.877614,letter,32
I-,I-,A,A,21,49,1011,0.9240,1.1393,0.391603,letter,32
A,A,S,S,13,50,2355,0.9236,0.7593,0.000936223,letter,32
E,E,E,E,22,46,33,0.9235,0.7037,0.882996,letter,32
A-,A-,S+,S+,18,49,2149,0.9235,0.7073,0.0854331,letter,32
M,M,B-,B-,20,49,671,0.9221,1.0199,0.25287,letter,32
A+,A+,T,T,14,50,2254,0.9221,0.9507,0.00260217,letter,32
W,W,S+,S+,19,49,488,0.9220,0.8791,0.152408,letter,32
H,H,S,S,14,50,1345,0.9218,0.8475,0.00260217,letter,32
X-,X-,N+,N+,19,48,967,0.9211,0.3664,0.193413,letter,32
O+,O+,X+,X+,21,49,1407,0.9209,1.1118,0.391603,letter,32
T-,T-,A-,A-,20,49,1246,0.9208,0.9381,0.25287,letter,32
N,N,N-,N-,21,49,1056,0.9207,0.9249,0.391603,letter,32
P,P,S+,S+,19,49,400,0.9202,0.9212,0.152408,letter,32
O,O,Z,Z,20,50,2217,0.9202,0.8644,0.202639,letter,32
I,I,E+,E+,21,49,1150,0.9199,0.8404,0.391603,letter,32
Z,Z,Z,Z,4,50,2530,0.9193,1.0064,4.46178e-10,letter,32
X,X,G-,G-,20,49,644,0.9192,0.5661,0.25287,letter,32
F,F,H,H,20,48,730,0.9188,0.9837,0.312327,letter,32
M,M,M,M,2,49,2495,0.9187,0.8664,4.35563e-12,letter,32
O,O,X,X,10,50,1962,0.9184,0.9192,2.38613e-05,letter,32
I-,I-,Y,Y,22,48,457,0.9183,1.1080,0.665466,letter,32
A,A,W,W,18,49,724,0.9182,0.6577,0.0854331,letter,32
S-,S-,X+,X+,16,49,1122,0.9181,0.8754,0.0212941,letter,32
T,T,X-,X-,18,49,1375,0.9168,1.0620,0.0854331,letter,32
E+,E+,O+,O+,23,49,632,0.9168,0.6676,0.77545,letter,32
Z,Z,N,N,14,50,2328,0.9167,0.9438,0.00260217,letter,32
A+,A+,F-,F-,18,37,33,0.9165,0.3901,1,letter,32
H,H,A-,A-,19,50,1505,0.9163,0.8824,0.11892,letter,32
F+,F+,E-,E-,18,40,50,0.9161,1.2683,0.635828,letter,32
B,B,S+,S+,18,49,1651,0.9158,1.0634,0.0854331,letter,32
S+,S+,T-,T-,20,49,1100,0.9152,0.7227,0.25287,letter,32
S,S,E-,E-,19,49,1328,0.9148,0.9345,0.152408,letter,32
I-,I-,S,S,21,49,723,0.9148,1.2645,0.391603,letter,32
Q,Q,E+,E+,19,49,1670,0.9148,0.7668,0.152408,letter,32
A,A,A,A,7,50,2514,0.9147,0.8045,2.09868e-07,letter,32
N+,N+,A-,A-,16,50,2174,0.9137,0.9047,0.0153467,letter,32
A+,A+,E+,E+,15,49,1777,0.9136,0.8796,0.00939924,letter,32
O,O,O-,O-,17,48,418,0.9131,0.4849,0.0594634,letter,32
E+,E+,M,M,18,49,1594,0.9126,0.5529,0.0854331,letter,32
S,S,T+,T+,18,49,1459,0.9126,1.2752,0.0854331,letter,32
G,G,S,S,22,49,780,0.9117,1.3996,0.568172,letter,32
N,N,M,M,10,49,2272,0.9106,0.8085,3.84591e-05,letter,32
O,O,O,O,12,49,1937,0.9104,0.8383,0.000469757,letter,32
Y,Y,X,X,16,49,1154,0.9104,0.9173,0.0212941,letter,32
L-,L-,E+,E+,20,49,357,0.9103,1.6749,0.25287,letter,32
L-,L-,G+,G+,17,37,24,0.9102,2.5672,0.742829,letter,32
O-,O-,O,O,21,49,313,0.9101,0.9388,0.391603,letter,32
A+,A+,X-,X-,14,50,1768,0.9094,1.2605,0.00260217,letter,32
T+,T+,N,N,16,49,1662,0.9092,0.4401,0.0212941,letter,32
T-,T-,M,M,17,49,1454,0.9092,0.6712,0.0443842,letter,32
A-,A-,E,E,24,49,409,0.9090,0.8149,1,letter,32
A+,A+,G+,G+,21,46,96,0.9086,0.9915,0.658738,letter,32
I,I,B,B,19,49,1398,0.9083,0.9685,0.152408,letter,32
H,H,T+,T+,19,49,1180,0.9078,0.9486,0.152408,letter,32
I-,I-,M,M,20,49,1012,0.9077,1.0419,0.25287,letter,32
N+,N+,I,I,17,49,1854,0.9072,0.7766,0.0443842,letter,32
O,O,H,H,21,50,1560,0.9067,0.8665,0.322236,letter,32
F+,F+,M,M,18,43,62,0.9067,1.2757,0.360378,letter,32
E-,E-,N-,N-,18,48,826,0.9064,0.8165,0.111403,letter,32
L+,L+,F,F,19,43,67,0.9064,0.9733,0.542384,letter,32
M,M,I+,I+,20,45,102,0.9063,0.9147,0.551484,letter,32
S-,S-,I,I,20,49,839,0.9062,0.7167,0.25287,letter,32
N,N,I,I,19,49,1714,0.9061,0.7858,0.152408,letter,32
M,M,E-,E-,18,50,1896,0.9057,0.8834,0.0649086,letter,32
S,S,N+,N+,18,50,1895,0.9057,0.9416,0.0649086,letter,32
T-,T-,Z,Z,17,49,1431,0.9054,0.7686,0.0443842,letter,32
E+,E+,S+,S+,19,50,1356,0.9043,0.7907,0.11892,letter,32
M,M,I-,I-,18,49,1009,0.9039,0.9208,0.0854331,letter,32
S+,S+,S-,S-,18,50,1131,0.9033,0.6554,0.0649086,letter,32
B-,B-,A,A,19,49,577,0.9031,1.0001,0.152408,letter,32
N,N,G-,G-,20,48,587,0.9024,0.8267,0.312327,letter,32
O,O,G,G,19,50,812,0.9019,0.5994,0.11892,letter,32
H,H,N-,N-,20,48,655,0.9012,0.7900,0.312327,letter,32
A-,A-,G,G,22,49,813,0.9012,0.5400,0.568172,letter,32
X,X,I,I,14,49,1755,0.9012,0.4873,0.00380165,letter,32
S,S,L+,L+,19,49,181,0.9010,0.6025,0.152408,letter,32
Z,Z,S,S,13,50,2378,0.9009,0.9833,0.000936223,letter,32
N,N,N+,N+,16,49,1998,0.9009,0.9233,0.0212941,letter,32
N,N,A,A,10,49,2271,0.9008,0.9081,3.84591e-05,letter,32
B,B,A,A,9,49,1830,0.9008,0.9704,9.26355e-06,letter,32
E,E,F,F,21,47,142,0.9004,0.5425,0.560065,letter,32
B-,B-,I,I,19,49,350,0.8995,0.8558,0.152408,letter,32
E+,E+,T-,T-,22,49,501,0.8989,0.5931,0.568172,letter,32
A+,A+,B-,B-,17,49,646,0.8985,1.0877,0.0443842,letter,32
E,E,E+,E+,17,48,301,0.8981,0.5112,0.0594634,letter,32
T,T,E,E,21,49,382,0.8980,0.8168,0.391603,letter,32
I-,I-,S+,S+,21,49,852,0.8980,1.3760,0.391603,letter,32
W,W,X,X,20,48,497,0.8972,1.0982,0.312327,letter,32
H,H,I+,I+,19,38,27,0.8969,0.4234,1,letter,32
A-,A-,N-,N-,17,49,1196,0.8967,0.6562,0.0443842,letter,32
A,A,K,K,18,50,1539,0.8966,0.8547,0.0649086,letter,32
G-,G-,A,A,14,49,881,0.8965,0.8112,0.00380165,letter,32
E+,E+,A-,A-,14,49,1367,0.8962,0.8075,0.00380165,letter,32
G,G,L,L,19,49,193,0.8958,1.2702,0.152408,letter,32
L+,L+,K,K,21,47,158,0.8952,1.5030,0.560065,letter,32
L,L,S+,S+,17,49,355,0.8948,0.9295,0.0443842,letter,32
N,N,F,F,20,49,955,0.8945,0.8917,0.25287,letter,32
G+,G+,B,B,15,35,16,0.8943,0.3753,0.49956,letter,32
I,I,A-,A-,14,49,1792,0.8936,0.8997,0.00380165,letter,32
N+,N+,H,H,22,50,1584,0.8935,0.8245,0.479888,letter,32
O+,O+,N,N,17,49,1258,0.8934,0.8676,0.0443842,letter,32
I,I,G,G,21,49,670,0.8932,0.8432,0.391603,letter,32
K,K,X+,X+,17,49,1109,0.8924,0.7082,0.0443842,letter,32
I+,I+,S+,S+,19,42,31,0.8920,0.4270,0.643969,letter,32
T-,T-,N,N,16,49,1080,0.8919,0.6710,0.0212941,letter,32
A+,A+,A+,A+,6,50,2402,0.8919,0.9647,3.24374e-08,letter,32
T+,T+,X+,X+,16,49,1780,0.8918,0.5304,0.0212941,letter,32
G-,G-,S+,S+,20,49,692,0.8917,0.9356,0.25287,letter,32
Q,Q,I-,I-,20,49,905,0.8916,0.7882,0.25287,letter,32
O+,O+,A-,A-,17,49,1423,0.8905,1.0156,0.0443842,letter,32
A-,A-,O-,O-,20,48,364,0.8903,0.5200,0.312327,letter,32
P,P,M,M,20,49,511,0.8901,0.7149,0.25287,letter,32
T-,T-,F,F,21,49,414,0.8900,0.8227,0.391603,letter,32
X,X,B,B,20,49,1631,0.8896,0.6714,0.25287,letter,32
W,W,N-,N-,22,48,227,0.8895,0.9201,0.665466,letter,32
S,S,L,L,18,49,449,0.8895,1.0728,0.0854331,letter,32
N-,N-,O+,O+,23,48,490,0.8892,0.4619,0.885433,letter,32
H,H,T-,T-,21,49,735,0.8891,0.7141,0.391603,letter,32
T+,T+,N+,N+,17,49,1700,0.8884,0.4117,0.0443842,letter,32
F,F,A,A,15,49,1205,0.8882,0.9978,0.00939924,letter,32
K,K,L-,L-,21,49,271,0.8882,0.3030,0.391603,letter,32
O,O,G+,G+,20,44,56,0.8880,0.5910,0.651588,letter,32
F,F,B-,B-,24,49,286,0.8878,1.2730,1,letter,32
N-,N-,O,O,17,49,1065,0.8877,0.6541,0.0443842,letter,32
S+,S+,E,E,22,49,419,0.8877,0.6524,0.568172,letter,32
G,G,P,P,24,49,137,0.8876,1.3600,1,letter,32
P,P,Y,Y,21,47,146,0.8875,0.6816,0.560065,letter,32
O+,O+,I,I,19,49,1062,0.8875,0.9245,0.152408,letter,32
A+,A+,F,F,17,49,1323,0.8873,0.8363,0.0443842,letter,32
X,X,C,C,21,48,625,0.8872,0.4794,0.470879,letter,32
G,G,H,H,19,49,600,0.8870,1.2876,0.152408,letter,32
N,N,T+,T+,14,49,1623,0.8865,0.8484,0.00380165,letter,32
G-,G-,A-,A-,20,49,723,0.8860,0.8508,0.25287,letter,32
F,F,C,C,20,49,258,0.8859,0.8737,0.25287,letter,32
T+,T+,L-,L-,21,49,330,0.8844,0.2803,0.391603,letter,32
A-,A-,H,H,14,49,1555,0.8839,0.6895,0.00380165,letter,32
E-,E-,Y,Y,21,49,878,0.8834,0.7552,0.391603,letter,32
S-,S-,N,N,19,49,1035,0.8831,0.7868,0.152408,letter,32
X,X,F,F,18,49,1060,0.8828,0.5208,0.0854331,letter,32
L,L,G-,G-,24,48,63,0.8823,0.5798,1,letter,32
A,A,F,F,15,49,1340,0.8822,0.6444,0.00939924,letter,32
K,K,S,S,17,49,1002,0.8822,0.5823,0.0443842,letter,32
T+,T+,O+,O+,24,49,1061,0.8821,0.5604,1,letter,32
Y,Y,G-,G-,22,48,358,0.8821,0.7252,0.665466,letter,32
L-,L-,K,K,20,49,389,0.8820,1.9240,0.25287,letter,32
A,A,A-,A-,9,50,2383,0.8816,0.8068,5.6141e-06,letter,32
L+,L+,S-,S-,23,47,87,0.8815,0.8270,1,letter,32
G-,G-,C,C,21,46,138,0.8813,0.9605,0.658738,letter,32
Z,Z,F-,F-,14,37,40,0.8812,0.4154,0.187742,letter,32
N-,N-,X+,X+,17,48,1048,0.8808,0.6626,0.0594634,letter,32
E+,E+,B,B,20,49,1000,0.8807,0.7598,0.25287,letter,32
Q,Q,S,S,14,50,2134,0.8806,0.6979,0.00260217,letter,32
O,O,E+,E+,15,49,1430,0.8805,0.7959,0.00939924,letter,32
Q,Q,P,P,18,49,623,0.8801,0.7637,0.0854331,letter,32
F,F,P,P,23,48,188,0.8798,0.8379,0.885433,letter,32
A+,A+,Y,Y,15,49,1650,0.8792,0.8364,0.00939924,letter,32
S+,S+,I,I,21,49,1626,0.8789,0.6579,0.391603,letter,32
I,I,L-,L-,24,49,361,0.8788,0.4659,1,letter,32
A+,A+,S-,S-,16,49,1635,0.8786,0.9093,0.0212941,letter,32
E-,E-,E+,E+,15,49,998,0.8782,0.8987,0.00939924,letter,32
N,N,N,N,17,49,1835,0.8780,0.7398,0.0443842,letter,32
C,C,T-,T-,18,47,221,0.8780,0.6854,0.143865,letter,32
S+,S+,A+,A+,18,50,2259,0.8777,0.6503,0.0649086,letter,32
I-,I-,N+,N+,17,49,772,0.8776,1.0635,0.0443842,letter,32
E-,E-,S+,S+,14,49,1518,0.8776,0.9805,0.00380165,letter,32
S-,S-,S-,S-,17,49,393,0.8775,0.7935,0.0443842,letter,32
X-,X-,M,M,16,49,1323,0.8773,0.3755,0.0212941,letter,32
A,A,I+,I+,21,46,100,0.8771,0.5910,0.658738,letter,32
H,H,Z,Z,14,50,1779,0.8768,0.7960,0.00260217,letter,32
E+,E+,T,T,19,49,1273,0.8768,0.7590,0.152408,letter,32
S+,S+,C,C,22,48,560,0.8766,0.5556,0.665466,letter,32
G-,G-,N+,N+,23,49,645,0.8761,0.7838,0.77545,letter,32
P,P,E-,E-,22,49,241,0.8761,0.8454,0.568172,letter,32
S,S,H,H,16,50,1295,0.8760,0.9987,0.0153467,letter,32
X,X,X+,X+,17,50,1957,0.8757,0.6047,0.0328391,letter,32
N-,N-,A+,A+,8,49,1271,0.8756,0.6796,1.96465e-06,letter,32
B,B,C,C,18,49,420,0.8755,0.7979,0.0854331,letter,32
A+,A+,L-,L-,19,49,621,0.8752,0.4410,0.152408,letter,32
B,B,T+,T+,16,49,1306,0.8751,1.0107,0.0212941,letter,32
B-,B-,X+,X+,22,49,468,0.8747,0.9631,0.568172,letter,32
T,T,H,H,17,49,1513,0.8747,0.8678,0.0443842,letter,32
I,I,Y,Y,15,49,1084,0.8746,0.6278,0.00939924,letter,32
S,S,B,B,13,49,1378,0.8743,1.0655,0.00140269,letter,32
X,X,T-,T-,18,49,1147,0.8739,0.5240,0.0854331,letter,32
S,S,G+,G+,20,45,58,0.8733,1.1245,0.551484,letter,32
B-,B-,S-,S-,20,49,267,0.8732,0.7921,0.25287,letter,32
T+,T+,F,F,21,49,786,0.8731,0.3051,0.391603,letter,32
X,X,O+,O+,19,49,1268,0.8728,0.5079,0.152408,letter,32
Q,Q,W,W,20,49,605,0.8725,0.7593,0.25287,letter,32
M,M,W,W,18,49,739,0.8713,0.8482,0.0854331,letter,32
S-,S-,S+,S+,17,49,1172,0.8713,0.9107,0.0443842,letter,32
N-,N-,G-,G-,21,48,229,0.8711,0.5430,0.470879,letter,32
X+,X+,E+,E+,23,49,1544,0.8708,0.7236,0.77545,letter,32
G,G,B,B,18,49,565,0.8705,1.2004,0.0854331,letter,32
W-,W-,O,O,18,39,21,0.8704,0.3939,0.749259,letter,32
E-,E-,Q-,Q-,15,33,14,0.8702,0.7042,0.728332,letter,32
Q-,Q-,B,B,11,28,15,0.8700,0.1182,0.344928,letter,32
I+,I+,Z,Z,18,42,42,0.8699,0.4930,0.440799,letter,32
S-,S-,T-,T-,19,49,478,0.8698,0.7266,0.152408,letter,32
O,O,O+,O+,19,49,1266,0.8694,0.7189,0.152408,letter,32
A+,A+,I-,I-,19,49,970,0.8693,0.9000,0.152408,letter,32
O+,O+,T-,T-,21,49,655,0.8692,0.7513,0.391603,letter,32
I,I,N-,N-,18,49,881,0.8691,0.8113,0.0854331,letter,32
N-,N-,X,X,18,49,1037,0.8689,0.7767,0.0854331,letter,32
N+,N+,O+,O+,18,49,1409,0.8685,0.6993,0.0854331,letter,32
E-,E-,A-,A-,19,49,1551,0.8679,1.1146,0.152408,letter,32
Y,Y,Z,Z,14,49,1520,0.8671,0.7035,0.00380165,letter,32
A-,A-,I-,I-,15,49,802,0.8664,0.5789,0.00939924,letter,32
B,B,T,T,18,49,1496,0.8663,0.9162,0.0854331,letter,32
